,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
76421,76421,Italy,"aromas exotic , white spring flower yellow stone lead nose round creamy palate doles apricot , mineral , chopped herb nectarine . mineral vein lifts finish .",Castello,90,18.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina del Castello 2015 Castello  (Soave Classico),Garganega,Cantina del Castello,5
80176,80176,Italy,"delicate aromas mature apple , pear whiff aromatic herb lead nose . enjoyable palate , savory notes grilled herb delicate hint bread crust add depth honeydew melon citrus .",U. P.,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Portinari 2015 U. P.  (Soave),Garganega,Portinari,5
80182,80182,Italy,"aromas grilled herb , mature orchard citrus lead nose palate offers bartlett pear nectarine zest . notes white almond hint mineral signal close .",Scaligeri Decanto,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Collis 2015 Scaligeri Decanto  (Soave),Garganega,Collis,5
80183,80183,Italy,"'s creamy white delivers aromas flavors white peach , pear white almond . mineral note fresh acidity lift finish .",Evaos,88,17.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Moschina 2015 Evaos  (Soave),Garganega,Corte Moschina,5
81552,81552,Italy,"aromas hawthorn , acacia flower stone take shape glass . linear palate offers crisp apple , juicy pear bitter almond alongside tangy acidity .",Rocca Sveva Castelcerino,88,20.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina di Soave 2013 Rocca Sveva Castelcerino  (Soave Classico),White Blend,Cantina di Soave,5
82214,82214,Italy,straightforward white aromas chamomile flower mature orchard carry ripe simple palate along yellow apple . hint dried herb marks close .,,87,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Monte del Frà 2015  Soave Classico,Garganega,Monte del Frà,5
82506,82506,Italy,"acacia , beeswax orchard aromas lead way . aromas carry ripe round palate along suggestions apple pear .",Terre di Terrossa,87,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Sandro de Bruno 2015 Terre di Terrossa  (Soave),Garganega,Sandro de Bruno,5
82508,82508,Italy,"alluring aromas white spring flower , orchard hint aromatic herb lead nose . fresh palate offers ripe pear citrus zest uplifting hint thyme signals close .",Lepia,87,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Tenuta Santa Maria 2015 Lepia  (Soave),Garganega,Tenuta Santa Maria,5
82512,82512,Italy,"white spring flower , mature pear yellow peach aromas lead nose enjoyable white . ripe round palate offers exotic hint white almond .",,87,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Zambon 2015  Soave,Garganega,Zambon,5
83022,83022,Italy,"pretty white would pair perfectly salads , fresh water fish grilled tuna . stone honeydew melon give clean lively mouthfeel .",Re Teodorico,87,12.0,Veneto,Soave Classico,,,,Cantina di Monteforte 2011 Re Teodorico  (Soave Classico),Garganega,Cantina di Monteforte,5
83303,83303,Italy,"pressed yellow flower , dried toasted oak aromas lead nose . lean palate offers candied citrus zest , vanilla drying , wood-driven sensations much richness . finishes bitter , nutty note .",San Brizio,86,24.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2013 San Brizio  (Soave),Garganega,La Cappuccina,5
83991,83991,Italy,"cloudy , unfiltered white delicate grilled herb , wet stone ripe orchard aromas . crisp , linear palate delivers saline-inflected white peach nectarine flavors bright almond note closes finish .",,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Adami 2015  Soave,Garganega,Corte Adami,5
84003,84003,Italy,"fresh linear , offers spring wild flower white stone aromas luminous palate offers bosc pear , citrus hint white almond . bright , slightly tangy finish .",Monte Tenda,88,20.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Gianni Tessari 2016 Monte Tenda  (Soave Classico),White Blend,Gianni Tessari,5
84693,84693,Italy,"appealing aromas mature orchard chopped herb lead way . ripe round palate doles creamy pear , white peach , candied ginger hint bitter almond enough fresh acidity gives lift .",Campo Le Calle,89,20.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Latium di Morini 2015 Campo Le Calle  (Soave),Garganega,Latium di Morini,5
84900,84900,Italy,"'s delicate pear , apple beeswax aromas carry simple , enjoyable palate , along citrus note . 's refreshing , bright acidity .",Monte Foscarino,86,10.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Santa Sofia 2016 Monte Foscarino  (Soave Classico),Garganega,Santa Sofia,5
84901,84901,Italy,"crisp , straightforward white delicate orchard white spring flower aromas , simple palate offers bartlett pear citrus flavors . bright acidity gives clean finish .",Le Volpare,86,13.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Tommasi 2016 Le Volpare  (Soave Classico),Garganega,Tommasi,5
85583,85583,Italy,"aromas mature orchard , dried herb whiff pressed flower lead nose . straightforward , enjoyable palate offers ripe pear , nectarine mineral note . white almond wraps finish .",Danieli,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Fattori 2015 Danieli  (Soave),Garganega,Fattori,5
87638,87638,Italy,"aromas tropical , pressed wild flower ripe orchard lead nose . round savory palate offers juicy peach , red bartlett pear white almond note . energizing mineral lifts creamy flavors .",,90,17.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Gini 2015  Soave Classico,Garganega,Gini,5
90142,90142,Italy,"alluring aromas white spring flower exotic take shape glass . round ripe palate shows mature apricot , creamy white peach pear note white almond signals finish . 's lot like .",Otto,89,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Prà 2015 Otto  (Soave),Garganega,Prà,5
90646,90646,Italy,"dried graganega grapes , aromas pressed wild flower , white yellow stone . palate doles ripe peach , dried apricot acacia honey . closes toasted almond note .",Arzimo,89,22.0,Veneto,Recioto di Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2011 Arzimo  (Recioto di Soave),Garganega,La Cappuccina,5
93586,93586,Italy,"yellow flower , ripe orchard aromatic herb aromas take center stage ripe , round palate offers mature yellow apple candied lemon notes . hint bitter almond finish marks close .",Colle di Montecchia di Crosara,87,19.0,Veneto,Soave Colli Scaligeri,,Kerin O’Keefe,@kerinokeefe,Sandro de Bruno 2015 Colle di Montecchia di Crosara  (Soave Colli Scaligeri),White Blend,Sandro de Bruno,5
94435,94435,Italy,"tuscan white offers mature notes apricot , peach , honeydew orange marmalade . structured , sophisticated creamy tart citrus notes close .",Pietravalle,88,23.0,Tuscany,Vernaccia di San Gimignano,,,,Agricoltori del Chianti Geografico 2006 Pietravalle  (Vernaccia di San Gimignano),Vernaccia,Agricoltori del Chianti Geografico,5
97030,97030,Italy,"honey , chamomile , acacia toasted oak aromas follow palate , yellow apple citrus drop flavors . bitter almond note closes finish . drink soon capture remaining freshness .",Vigneto du Lot,88,,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Inama 2015 Vigneto du Lot  (Soave Classico),Garganega,Inama,5
97470,97470,Italy,"aromas pressed spring flower , peach blossom yellow stone take center stage . dense full-bodied palate offers ripe yellow plum , dried apricot rosemary honey .",Arzimo,89,28.0,Veneto,Recioto di Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2013 Arzimo  (Recioto di Soave),Garganega,La Cappuccina,5
98082,98082,Italy,intense aromas ripe apricot exotic lead creamy palate bursting yellow stone candied lemon drop . note bitter almond lends depth finish .,Tovo Al Pigno,89,,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Corte Mainente 2015 Tovo Al Pigno  (Soave Classico),Garganega,Corte Mainente,5
100982,100982,Italy,"fragrances suggest white spring flower green melon . light , straightforward palate offers granny smith apple green pear alongside bright acidity .",Rocca Sveva,85,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina di Soave 2013 Rocca Sveva  (Soave Classico),Garganega,Cantina di Soave,5
102401,102401,Italy,"delicate fragrance yellow spring flowers exotic . juicy palate offers pear , honeydew melon banana peel hint nut finish . simple well-made .",,86,11.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2013  Soave,Garganega,La Cappuccina,5
104100,104100,Italy,"white flower , yellow stone honeydew melon aromas . fruity sensations carry palate , tangerine zest note tangy acidity leads juicy finish .",Sereole,87,,Veneto,Soave Colli Scaligeri,,Kerin O’Keefe,@kerinokeefe,Bertaini 2016 Sereole  (Soave Colli Scaligeri),Garganega,Bertaini,5
104110,104110,Italy,"spring blossom white stone aromas delicately set tone . straightforward palate , fresh acidity underscores ripe pear yellow apple flavors hint almond signals close .",Vicario,87,10.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina di Monteforte 2016 Vicario  (Soave Classico),Garganega,Cantina di Monteforte,5
104333,104333,Italy,"aromas lemon , white flower white stone lead nose bright , juicy bright palate offers pear , peach nectarine zest . note white almond caps finish .",Cengelle,87,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Mainente 2015 Cengelle  (Soave),Garganega,Corte Mainente,5
104753,104753,Italy,"aromas grilled herb , mature orchard citrus lead nose palate offers bartlett pear nectarine zest . notes white almond hint mineral signal close .",Scaligeri Decanto,88,,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Collis 2015 Scaligeri Decanto  (Soave),Garganega,Collis,5
104754,104754,Italy,"'s creamy white delivers aromas flavors white peach , pear white almond . mineral note fresh acidity lift finish .",Evaos,88,17.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Moschina 2015 Evaos  (Soave),Garganega,Corte Moschina,5
106027,106027,Italy,"vibrant savory , polished white offers scents perfumed white flower ripe orchard . tangy palate doles granny smith apple , white peach juicy tangerine . crisp acidity provides balance mineral note energizes clean finish .",,90,18.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Gini 2014  Soave Classico,Garganega,Gini,5
106906,106906,Italy,"white spring flower , beeswax orchard aromas take center stage round , ripe palate evokes yellow apple , candied lemon drop hint fennel seed . saline-like mineral note energizes finish .",Campo Vulcano,88,20.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,I Campi 2015 Campo Vulcano  (Soave Classico),White Blend,I Campi,5
107080,107080,Italy,"fragrances recall honeysuckle , jasmine citrus zest . juicy palate offers creamy green apple , bartlett pear nectarine alongside zesty acidity . note white almond signals close .",,91,17.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Pieropan 2013  Soave Classico,White Blend,Pieropan,5
107086,107086,Italy,"delicate aromas suggest stone , flint mediterranean herb . luminous palate delivers white peach , bartlett pear , crisp apple , almond energizing mineral vein .",Monte Carbonare,91,30.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Suavia 2013 Monte Carbonare  (Soave Classico),Garganega,Suavia,5
107105,107105,Italy,"perhaps iconic bottling soave , aromas candied , pressed chamomile flower , savory herb whiff oak-driven spice . firm palate offers lemon drop , nectarine skin , yellow peach , toasted hazelnut energizing mineral . nice depth well balanced , tangy acidity . drink 2020 .",La Rocca,91,31.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Pieropan 2012 La Rocca  (Soave Classico),Garganega,Pieropan,5
107441,107441,Italy,"aromas acacia flower , fresh stone nut come together glass . juicy palate offers white peach , green apple citrus note crisp acidity provides support . mineral white almond notes delineate finish .",Vigna Turbian,88,16.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Nardello 2013 Vigna Turbian  (Soave Classico),White Blend,Nardello,5
108834,108834,Italy,"light vibrant , delicate scents recalling white flower , orchard whiff almond . slender palate offers bartlett pear citrusy notes alongside racy acidity .",,87,10.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Suavia 2014  Soave Classico,Garganega,Suavia,5
110358,110358,Italy,"boasts alluring scents spanish broom , lychee orchard . creamy elegant palate delivers mature pear grilled herb juicy nectarine note closes linear finish . drink 2020 .",Le Bancole,90,,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta Solar 2015 Le Bancole  (Soave Classico),Garganega,Tenuta Solar,5
113845,113845,Italy,"aromas acacia flower , broom toasted note lead nose . palate offers light oak , yellow apple lemon drop alongside racy acidity .",Capitel Alto,87,17.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Montresor 2014 Capitel Alto  (Soave Classico),Garganega,Montresor,5
114667,114667,Italy,straightforward white aromas chamomile flower mature orchard carry ripe simple palate along yellow apple . hint dried herb marks close .,,87,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Monte del Frà 2015  Soave Classico,Garganega,Monte del Frà,5
116068,116068,Italy,"aromas spanish broom , tropical graphite take lead . smooth , creamy palate offers white peach , melon , almond mineral brightened crisp acidity . enjoy 2016 .",,90,19.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Suavia 2012  Soave Classico,Garganega,Suavia,5
118405,118405,Italy,"crisp linear , delicious soave delivers sensations honeysuckle , tart green apple , creamy white peach juicy nectarine . 's vibrant balanced , bright acidity .",,90,18.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Gini 2013  Soave Classico,Garganega,Gini,5
119098,119098,Italy,"delicate aromas suggest white spring flower pear . linear palate , vibrant acidity balances tart apple lemon-zest flavors . light mineral note energizes finish .",,88,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Suavia 2013  Soave Classico,Garganega,Suavia,5
119110,119110,Italy,"floral scents peach blossom , broom whiff pear mingle glass . bright palate , toasted almond aromatic herb give interest core golden delicious apple citrus . 's refreshing balanced vibrant acidity .",,88,13.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Guerrieri Rizzardi 2013  Soave Classico,White Blend,Guerrieri Rizzardi,5
121246,121246,Italy,"dazzling white lesson finesse balance . alluring , delicate scents white wild flowers , chopped herbs , almonds orchard fruits . elegant palate offers layers crisp apple creamy pear , radiant acidity brightens intense flavors mineral note closes lingering finish . drink 2023 .",Calvarino,94,31.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Pieropan 2013 Calvarino  (Soave Classico),White Blend,Pieropan,5
122904,122904,Italy,"offers enticing scents white spring flower green apple . juicy palate doles pineapple , peach tangerine note candied drop wraps finish .",Cimalto,89,14.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Corte Adami 2015 Cimalto  (Soave Classico),Garganega,Corte Adami,5
123906,123906,Italy,"exotic , honeysuckle apple aromas commingle nose . palate less expressive , offering simple , faint white peach citrus notes , crisp acidity . finishes fresh clean .",,85,10.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Monte Zovo 2016  Soave,White Blend,Monte Zovo,5
123917,123917,Italy,"extremely simple pleasantly fresh white offers green apple , peach citrus hints . zesty acidity gives lively character .",,85,13.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Adami 2016  Soave,White Blend,Corte Adami,5
125536,125536,Italy,"entirely garganega , offers delicate wildflower white stone scents . vibrant palate , white almond hint underscores yellow apple , bartlett pear nectarine flavors .",,88,15.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Suavia 2016  Soave Classico,Garganega,Suavia,5
127331,127331,Italy,"aromas honeysuckle orchard lead nose . fruity palate doles white peach , green apple hint white almond alongside lively acidity . mineral note signals close .",,88,14.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2013  Soave,White Blend,La Cappuccina,5
128802,128802,Italy,"faint honeysuckle white stone aromas . informal , lively palate offers green apple , peach citrus hints , alongside bright acidity .",Fontana,85,12.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Tenuta Sant'Antonio 2016 Fontana  (Soave),Garganega,Tenuta Sant'Antonio,5
128813,128813,Italy,"subdued aromas reminiscent acacia flower , toasted nut citrus drop lean , zesty palate suggests lemon rind , yellow apple skin bitter almond . bracing acidity provides brisk framework .",Casette Foscarin,85,25.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Monte Tondo 2014 Casette Foscarin  (Soave Classico),White Blend,Monte Tondo,5
129893,129893,Italy,"aromas passion , hay vegetal note lead nose bright fresh palate doles provides juicy nectarine , creamy peach pear . hint mineral white almond close lingering finish .",Corte Menini,91,,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Le Mandolare 2015 Corte Menini  (Soave Classico),Garganega,Le Mandolare,5
