,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
28511,28511,Italy,"aromas ripe plum , coffee , mediterranean brush whiff exotic spice . palate offers dried cherry , anise , oak black pepper alongside drying , woody tannins , yet lacks richness .",Riserva,87,33.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Podere Capaccia 2011 Riserva  (Chianti Classico),Red Blend,Podere Capaccia,1
28516,28516,Italy,"pretty floral aromas recall violet iris together whiff dark berry . bright palate delivers juicy black cherry , crushed cranberry , clove dried anise . smooth tannins zesty acidity give easy-drinking quality enjoy soon .",,87,13.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Barone Ricasoli 2013  Chianti,Red Blend,Barone Ricasoli,1
29375,29375,Italy,"structured elegant , aromas blue flower , tilled earth , leather balsamic note . multifaceted palate delivers wild cherry , raspberry , orange peel , menthol cinnamon , youthfully austere fine tannins provide support . already shows nice depth hold complexity . drink 2016–2025 .",Il Puro Gran Selezione,93,150.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Volpaia 2010 Il Puro Gran Selezione  (Chianti Classico),Sangiovese,Volpaia,1
29380,29380,Italy,"fragrances moist earth , blue flowers , black plum spice lead nose structured . palate delivers juicy red cherry , crushed raspberry , espresso , mocha , white pepper , grilled herb anise alongside assertive fine-grained tannins fresh acidity . hold additional complexity ; drink 2016–2022 .",Gran Selezione,93,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Mazzei 2010 Gran Selezione  (Chianti Classico),Red Blend,Mazzei,1
29382,29382,Italy,"full-bodied refined , aromas mature , spiced plum , violet , tilled soil truffle . firm palate offers crushed black cherry , raspberry , ground black pepper anise alongside backbone fresh acidity firm tannins . note mediterranean herb signals close . already nice depth hold complexity . drink 2017–2025 .",L'Imperatrice Gran Selezione,93,70.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Corsignano 2010 L'Imperatrice Gran Selezione  (Chianti Classico),Sangiovese,Fattoria di Corsignano,1
30136,30136,Italy,"underbrush , dried plum , resin , leather whiff baking spice aromas slowly emerge glass . big chewy palate shows juicy blackberry , ripe black cherry , tobacco clove set backbone firm velvety tannins . despite heft , also boasts surprising finesse . hold even complexity . drink 2017–2025 .",Riserva,94,135.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Venturini Massimino 2005 Riserva  (Amarone della Valpolicella Classico),Red Blend,Venturini Massimino,1
30314,30314,Italy,informal red aromas red berry whiff cellar floor . simple palate offers black cherry orange peel alongside zesty acidity dusty tannins . 's drunk young enjoy soon .,,85,8.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Sorelli 2013  Chianti,Red Blend,Sorelli,1
30795,30795,Italy,"enticing aromas fragrant blue flowers , forest floor perfumed berry lead nose structured . vibrant palate doles juicy black cherry crushed raspberry , accents vanilla , mocha licorice add depth . 's nicely balanced , fresh acidity firm yet velvety tannins . drink 2015–2022 .",Mocenni 89 Gran Selezione,92,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bindi Sergardi 2010 Mocenni 89 Gran Selezione  (Chianti Classico),Sangiovese,Bindi Sergardi,1
30796,30796,Italy,"aromas crushed violet , iris , baking spice , leather vineyard dust take center stage . vibrant palate offers layers crunchy red cherry , juicy raspberry , licorice thyme alongside firm backbone noble tannins fresh acidity . hold complexity . drink 2016–2025 .",Gran Selezione,92,38.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casa Emma 2010 Gran Selezione  (Chianti Classico),Sangiovese,Casa Emma,1
30807,30807,Italy,"aromas dark-skinned berry , exotic spice wildflower lead nose concentrated refined . intense palate offers layers ripe black cherry , juicy raspberry , licorice , clove tobacco alongside firm , velvety tannins . 's compelling expression chianti rùfina . drink 2016–2021 .",Nipozzano Vecchie Viti Riserva,92,31.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Marchesi de' Frescobaldi 2011 Nipozzano Vecchie Viti Riserva  (Chianti Rufina),Red Blend,Marchesi de' Frescobaldi,1
31987,31987,Italy,"morello cherry , blue flower , underbrush , white pepper , clove , cinnamon sprinkling cocoa come seamlessly together savory smooth . 's mind-blowing complexity delivers right amount , freshness structure effortless drinking pleasure .",,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello San Donato in Perano 2010  Chianti Classico,Sangiovese,Castello San Donato in Perano,1
32162,32162,Italy,"aromas blue flowers dark berry lead nose informal sangiovese canaiolo rosso . easygoing palate delivers tart red cherry , crushed strawberry hint orange peel alongside bright acidity .",,86,10.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Vecchia Cantina di Montepulciano 2013  Chianti,Red Blend,Vecchia Cantina di Montepulciano,1
32172,32172,Italy,"'s bright , fruity red delivers blue flower , wild cherry , black raspberry tart red currant sensations . vibrant acidity round tannins give delightful , easy-drinking quality .",,86,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Bini 2013  Chianti,Sangiovese,Fattoria Bini,1
32694,32694,Italy,"'ll find aromas underbrush , clove , red berry , blue flower whiff toast elegant expression 2013 vintage . bright , sleek palate delivers juicy wild cherry , ground pepper coffee alongside fresh acidity polished , fine-grained tannins .",,90,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Isole e Olena 2013  Chianti Classico,Red Blend,Isole e Olena,1
32706,32706,Italy,"80 % sangiovese 20 % merlot , aromas prune , scorched earth , toast hint black currant . structured palate , notes grilled bell pepper , espresso dried herb accent core dried black cherry alongside fine-grained tannins give firm finish .",Vigneto La Casuccia Gran Selezione,90,210.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Ama 2011 Vigneto La Casuccia Gran Selezione  (Chianti Classico),Red Blend,Castello di Ama,1
32720,32720,Italy,"wild berry , dark baking spice , aromatic herb espresso aromas present along floral note . linear palate offers raw red cherry , dried sage white pepper note framed vibrant acidity firm , fine-grained tannins .",Riserva di Famiglia,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cecchi 2013 Riserva di Famiglia  (Chianti Classico),Red Blend,Cecchi,1
33278,33278,Italy,"aromas toast grilled herb lead way straightforward red . light-bodied palate offers wild cherry , orange peel coffee note alongside racy acidity fine-grained fleeting tannins .",Bramosia,87,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Donna Laura 2014 Bramosia  (Chianti Classico),Red Blend,Donna Laura,1
33282,33282,Italy,"soft , easy-drinking red aromas french oak , plum , vanilla sprinkling clove . juicy , straightforward palate offers black cherry , coffee hint anise alongside round tannins bright acidity . enjoy 2017 .",,87,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fonte alla Selva 2014  Chianti Classico,Red Blend,Fonte alla Selva,1
33288,33288,Italy,"fragrant blue flower wild red berry aromas lift glass straightforward red . fresh , easygoing palate delivers crushed morello cherry hint baking spice alongside supple tannins bright acidity .",,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2014  Chianti Classico,Red Blend,Bibbiano,1
33292,33292,Italy,"red berry , tilled soil blue flower aromas take center stage easygoing red . bright palate shows juicy marasca hint cinnamon alongside brisk acidity lithe tannins . 's sheer drinking pleasure enjoy soon .",,87,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Meleto 2013  Chianti Classico,Red Blend,Castello di Meleto,1
33297,33297,Italy,"aromas mature berry , tilled soil whiff dark spice unfold young red . vibrant , straightforward palate offers easy-drinking pleasure , doling juicy wild cherry star anise alongside loose knit , glossy tannins bright acidity .",Vigna Cavarchione,87,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Istine 2013 Vigna Cavarchione  (Chianti Classico),Red Blend,Istine,1
33902,33902,Italy,"ripe plum , scorched earth , espresso , warm spices toast aromas come together glass . concentrated palate offers dried black cherry , chocolate , anise , baking spice vanilla alongside firm tannins soft acidity . drink 2016 .",Italo Riserva,89,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Agricola Tamburini 2011 Italo Riserva  (Chianti),Red Blend,Agricola Tamburini,1
33907,33907,Italy,"classic aromas fragrant blue flowers , ripe plum sweet baking spice lead nose . polished palate delivers dried cherry , crushed raspberry , anise , clove grilled herb alongside smooth tannins make already extremely accessible . drink 2018 .",Vigneti di Campomaggio Riserva,89,37.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellani 2010 Vigneti di Campomaggio Riserva  (Chianti Classico),Sangiovese,Castellani,1
33909,33909,Italy,"aromas black-skinned , menthol , blue flowers spice lead nose . fresh palate offers dried black cherry , plum , aromatic herb clove . 's balanced , firm , fine-grained tannins bright acidity .",,89,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Podere Capaccia 2012  Chianti Classico,Red Blend,Podere Capaccia,1
34057,34057,Italy,"savory ripe , organically produced aromas dark plum , blackberry blue flowers . open , easygoing palate offers juicy black cherry accented notes clove anise . polished tannins provide framework .",,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Astorre Noti 2012  Chianti Classico,Red Blend,Astorre Noti,1
34061,34061,Italy,"aromas underbrush , wild berry , dried herb balsamic note take shape glass . round palate doles crushed black cherry , ripe plum , sage clove alongside soft acidity polished tannins . drink 2016 .",Villa Cambi,88,32.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Castel di Pugna 2011 Villa Cambi  (Chianti Superiore),Red Blend,Castel di Pugna,1
34062,34062,Italy,"aromas cedar , plum , toast , espresso whiff blue flowers lead nose sangiovese blended 15 % merlot cabernet sauvignon . ripe , straightforward palate offers ripe cassis , coconut , mocha hint anise alongside firm , fine-grained tannins .",,88,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monastero 2012  Chianti Classico,Red Blend,Castello di Monastero,1
34070,34070,Italy,"aromas black plum fragrant blue flowers waft glass . bright , easygoing palate , notes mint white pepper add interest black cherry core . fresh acidity supple tannins back juicy flavors .",,88,25.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Dreolino 2013  Chianti Rufina,Red Blend,Dreolino,1
34676,34676,Italy,"aromas pipe tobacco , mature dark-skinned , leather cake spice meld together smooth structured red . chewy , full-bodied palate delivers mature plum , black cherry marinated spirits , mocha cinnamon alongside velvety tannins . drink 2017 2026 .",,92,65.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Santa Sofia 2011  Amarone della Valpolicella Classico,Red Blend,Santa Sofia,1
34684,34684,Italy,"90th anniversary edition boasts enticing aromas baked plum , crushed violet , new leather , french oak whiff pipe tobacco . firm concentrated palate presents layers dried blackberry , black cherry extract , licorice cake spice framed assertive fine-grained tannins . give years fully develop . drink 2018–2026 .",Famiglia Pasqua Riserva,92,190.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2006 Famiglia Pasqua Riserva  (Amarone della Valpolicella),Red Blend,Pasqua,1
34690,34690,Italy,"brawny red aromas suggesting resin , stewed prune , blue flower , cooking spice leather . robust palate offers raisin , blackberry extract , cinnamon mocha solid , velvety tannins provide support .",,92,59.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,San Rustico 2011  Amarone della Valpolicella Classico,Red Blend,San Rustico,1
34700,34700,Italy,"underbrush , mature dark-skinned , aromatic herb , menthol baking spice aromas lead nose full-bodied red . bold palate delivers mature black cherry , fig , chopped mint , pipe tobacco clove set firm backbone velvety tannins . fresh acidity lifts finish . despite robust structure , 's also surprisingly easy drink—rare amarone .",,92,60.0,Veneto,Amarone della Valpolicella Valpantena,,Kerin O’Keefe,@kerinokeefe,Bertani 2013  Amarone della Valpolicella Valpantena,Red Blend,Bertani,1
35194,35194,Italy,"alluring scents chopped mint , ripe berry , new leather , clove floral note come together elegantly structured . taut palate delivers black cherry , raspberry , fresh herb dark baking spice polished tannins provide structure . drink 2017–2022 .",Riserva,91,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello d'Albola 2012 Riserva  (Chianti Classico),Red Blend,Castello d'Albola,1
35195,35195,Italy,"aromas underbrush , dark-skinned berry , espresso menthol scorched soil lead nose . elegant , structured palate , firm , polished tannins carry dried black cherry , raspberry , cinnamon toast touch anise . drink 2017–2023 .",Il Poggio Riserva,91,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monsanto 2011 Il Poggio Riserva  (Chianti Classico),Red Blend,Castello di Monsanto,1
35201,35201,Italy,"enticing scents violet , iris , perfumed red berry whiff cake spice emerge vibrant red . chewy , savory palate good concentration vintage , offering black cherry , ground pepper , clove licorice . firm , mature tannins vibrant acidity provide balance mint note backs finish .",,91,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria Carpineta Fontalpino 2013  Chianti Classico,Sangiovese,Fattoria Carpineta Fontalpino,1
35212,35212,Italy,"structured red offers aromas mature plum , wild berry , violet , exotic spice whiff sunbaked earth . chewy palate offers mature black cherry , mocha , licorice clove alongside firm , fine-grained tannins . drink 2022 .",Gran Selezione,91,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Luiano 2012 Gran Selezione  (Chianti Classico),Red Blend,Luiano,1
35215,35215,Italy,"enticing scents blue flower , red berry , sandalwood whiff new leather emerge glossy red . bright , silky palate doles juicy marasca cherry , raspberry star anise fresh acidity polished tannins provide framework .",Riserva,91,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Volpaia 2013 Riserva  (Chianti Classico),Sangiovese,Volpaia,1
36151,36151,Italy,"violet , iris , leather , tobacco , vanilla savory herb aromas lead nose full-bodied . structured palate delivers juicy morello cherry , crushed black cherry , anisette , black pepper tobacco . 's brightened firm acidity bracing tannins provide support . finishes licorice note . give time unwind develop complexity . drink 2018–2025 .",Gran Selezione,92,100.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2010 Gran Selezione  (Chianti Classico),Sangiovese,Castello di Radda,1
36624,36624,Italy,"fragrant purple flower aromas , red berry vanilla lead nose round , succulent . notes mocha , white pepper aniseed accent juicy black cherry core chewy tannins provide framework .",Croce Riserva,91,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Terrabianca 2011 Croce Riserva  (Chianti Classico),Red Blend,Terrabianca,1
37138,37138,Italy,"fragrant purple flower aromas , red berry vanilla lead nose round , succulent . notes mocha , white pepper aniseed accent juicy black cherry core chewy tannins provide framework .",Croce Riserva,91,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Terrabianca 2011 Croce Riserva  (Chianti Classico),Red Blend,Terrabianca,1
37549,37549,Italy,"enticing scents rose , moist soil , plum , raspberry dark spice meld together glass . lively palate shows fleshy black cherry , mocha , vanilla licorice note alongside zesty acidity . fine-grained tannins give polished finish .",Riserva,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Luiano 2013 Riserva  (Chianti Classico),Sangiovese,Luiano,1
37552,37552,Italy,"red currant , french oak , espresso cedar aromas emerge 90 % sangiovese 10 % cabernet sauvignon . taut palate offers sour cherry , licorice , grilled sage oak-driven spice alongside backbone fine-grained tannins grip finish .",Riserva,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Marchesi Antinori 2013 Riserva  (Chianti Classico),Red Blend,Marchesi Antinori,1
37553,37553,Italy,"leather , menthol , dark-skinned berry light toast aromas slowly come together fresh , polished . lithe , straightforward palate offers wild cherry , anise , orange peel hint coffee fine-grained tannins vibrant acidity provide framework .",,89,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Querciabella 2013  Chianti Classico,Sangiovese,Querciabella,1
37570,37570,Italy,"fermented without selected yeasts temperature control , bright , savory 95 % sangiovese 5 % canaiolo classic varietal aromas red berry , fragrant blue flower whiff new leather . fresh , easy drinking palate doles juicy wild cherry , chopped herb hint cinnamon offset vibrant acidity supple tannins . drink 2017 .",,88,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2014  Chianti Classico,Red Blend,Monteraponi,1
37574,37574,Italy,"lively red aromas wild berry , blue flower whiff tilled soil . vibrant , straightforward palate offers juicy red cherry , strawberry hint nutmeg alongside sleek tannins racy acidity . 's drunk young enjoy soon .",,88,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2013  Chianti Classico,Red Blend,San Felice,1
37810,37810,Italy,"aromas ripe—nearly overripe—black , sweat wet fur lead nose . palate offers fleshy black cherry , crushed plum , coconut espresso alongside drying tannins .",Casalini,85,18.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Fattoria Fibbiano 2012 Casalini  (Chianti Superiore),Red Blend,Fattoria Fibbiano,1
39636,39636,Italy,"red berry , cooking spice , tilled soil , new leather violet aromas 'll find vibrant red . polished palate offers tart red cherry , strawberry fresh herb espresso alongside supple tannins bright acidity .",Il Solatio Gran Selezione,91,70.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello d'Albola 2013 Il Solatio Gran Selezione  (Chianti Classico),Sangiovese,Castello d'Albola,1
40008,40008,Italy,"underbrush , toasted oak red berry aromas lift glass . bright , light-bodied palate doles sour cherry , orange rind , oak , coffee star anise . fine-grained tannins zesty acidity give support .",Belcanto,87,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Nittardi 2013 Belcanto  (Chianti Classico),Red Blend,Nittardi,1
40013,40013,Italy,"bright , straightforward red offers aromas wild berry , coffee whiff tilled soil . soft , easy-drinking palate , notes chopped sage baking spice add interest red cherry core . drink 2016 .",Famiglia Zingarelli,87,16.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2014 Famiglia Zingarelli  (Chianti Classico),Red Blend,Rocca delle Macìe,1
40850,40850,Italy,"aromas stewed prune , tobacco , resin menthol lead noses . full-bodied , one-dimensional palate rather evolved , offering raisin clove alongside close-grained persistent tannins .",,87,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Delibori 2012  Amarone della Valpolicella Classico,Red Blend,Delibori,1
41119,41119,Italy,"aromas raisin , scorched earth whiff leather . brawny , straightforward palate doles dried black cherry , prune , raspberry , black pepper hint tobacco . firm , ripe tannins provide support .",Terre di Monteforte,90,46.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Cantina di Monteforte 2011 Terre di Monteforte  (Amarone della Valpolicella),Red Blend,Cantina di Monteforte,1
42342,42342,Italy,"90 % sangiovese 10 % canaiolo , aromas violet , mature plum , espresso whiff forest floor . firm palate offers dried black cherry , ground pepper , toast clove packed , fine-grained tannins provide support . drink 2020 .",Vigneto Odoardo Beccari Riserva,90,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vignavecchia 2010 Vigneto Odoardo Beccari Riserva  (Chianti Classico),Red Blend,Vignavecchia,1
42416,42416,Italy,"rose , violet , toast , underbrush , menthol perfumed berry aromas lead way . palate offers dried black cherry , eucalyptus , ground black pepper dried sage alongside bracing , rather astringent tannins .",Vigna Lama della Villa Gran Selezione,88,65.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Lamole 2010 Vigna Lama della Villa Gran Selezione  (Chianti Classico),Sangiovese,Fattoria di Lamole,1
42607,42607,Italy,"crushed blue flower , ripe plum baking spice aromas 'll find polished red . round , chewy palate offers ripe black cherry , cinnamon white pepper alongside sleek tannins . drink soon capture juicy .",Montornello,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2012 Montornello  (Chianti Classico),Sangiovese,Bibbiano,1
43177,43177,Italy,"'ll find aromas toasted oak , underbrush , ripe dark-skinned berry espresso soft , medium-bodied red . elegant rather subdued palate offers dried back cherry , anise hint baking spice alongside fine-grained tannins .",Vigneto Bellavista Gran Selezione,90,210.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Ama 2011 Vigneto Bellavista Gran Selezione  (Chianti Classico),Red Blend,Castello di Ama,1
43184,43184,Italy,"structured savory , scents recall black berry , blue flower , chopped herb , menthol moist soil . chewy , textured palate offers mature morello cherry , black raspberry , grilled herb clove accompanied densely packed , fine-grained tannins . drink 2018–2023 .",,90,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rignana 2013  Chianti Classico,Red Blend,Rignana,1
43187,43187,Italy,"sangiovese 10 % merlot , aromas toast , espresso , sunbaked earth mature plum . structured palate offers black cherries marinated spirits , vanilla , toasted oak coffee , firm , fine-grained tannins provide framework .",Riserva Ducale Oro Gran Selezione,90,36.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Ruffino 2011 Riserva Ducale Oro Gran Selezione  (Chianti Classico),Red Blend,Ruffino,1
44129,44129,Italy,"bright delicious , starts aromas blue flower , red berries , mint thyme together whiff leather . juicy palate offers wild cherry strawberry accented cinnamon-spice alongside fresh acidity firm fine tannins . drink 2016 capture fresh , crunchy berry character .",,90,16.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellinuzza e Piuca 2011  Chianti Classico,Red Blend,Castellinuzza e Piuca,1
44383,44383,Italy,"easygoing red delicate aromas violet red berry . fresh , easy-drinking palate offers juicy wild cherry light note white pepper alongside pliant tannins bright acidity . 's sheer drinking pleasure enjoy soon .",,87,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casa Sola 2013  Chianti Classico,Red Blend,Casa Sola,1
44385,44385,Italy,"'s straightforward red offers aromas underbrush , scorched earth mature black-skinned . simple palate offers crushed black cherry , coffee hint anise alongside polished , persistent tannins .",,87,14.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria di Casalbosco 2011  Chianti,Red Blend,Fattoria di Casalbosco,1
44410,44410,Italy,"aromas suggesting resin , mature plum , forest floor , exotic spice , leather black currant emerge solidly structured red . firm palate offers espresso , raisin , cherry marinated spirits , fig , licorice chewing tobacco alongside firm , close-grained tannins clutch finish .",Lena di Mezzo Scarnocchio,91,99.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Monte del Frà 2011 Lena di Mezzo Scarnocchio  (Amarone della Valpolicella Classico),Red Blend,Monte del Frà,1
44412,44412,Italy,"'ll discover aromas leafy underbrush , grilled herb , raisin , new leather whiff blue flower bold red . syrupy concentrated palate doles raspberry jam , stewed prune , anise nutmeg framed big chewy tannins . confectionery note closes finish .",Capitel Monte Olmi Riserva,91,99.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Tedeschi 2010 Capitel Monte Olmi Riserva  (Amarone della Valpolicella Classico),Red Blend,Tedeschi,1
44413,44413,Italy,"pressed rose , violet , forest floor , baked plum cake spice aromas emerge full-bodied red . concentrated palate also finesse , offering dried cherry , licorice , cinnamon pipe tobacco framed fresh acidity backbone firm refined tannins . drink 2017–2025 .",,91,,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Tenuta Santa Maria alla Pieve 2010  Amarone della Valpolicella,Red Blend,Tenuta Santa Maria alla Pieve,1
46280,46280,Italy,"'s simple savory red delivers fruity aromas flavors wild cherry , crushed strawberry juicy raspberry . vibrant acidity soft tannins lend immediate , easy-drinking quality .",Bozzetto,86,15.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Bartali 2013 Bozzetto  (Chianti),Red Blend,Bartali,1
46291,46291,Italy,"'s bright , fruity red delivers blue flower , wild cherry , black raspberry tart red currant sensations . vibrant acidity round tannins give delightful , easy-drinking quality .",,86,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Bini 2013  Chianti,Sangiovese,Fattoria Bini,1
47053,47053,Italy,"underbrush , dark berry spice aromas lead nose . palate doles ripe blackberry , raspberry , clove , espresso hint herb alongside soft , supple tannins .",Riserva,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Piccini 2009 Riserva  (Chianti Classico),Red Blend,Piccini,1
47189,47189,Italy,"aromas crushed blue flower , perfumed berry , exotic spice whiff charcuterie emerge bold red . concentrated palate offers dried black cherry , blackberry extract , licorice ground pepper accompanied firm , fine-grained tannins .",,90,69.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,San Cassiano 2011  Amarone della Valpolicella,Red Blend,San Cassiano,1
47225,47225,Italy,"aromas leafy underbrush , tilled soil , blue flowers dark berry lead nose . vibrant , straightforward palate offers crushed wild cherry , black raspberry , anise white pepper . 's easy drinking well balanced thanks fresh acidity sleek tannins .",,89,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta degli Dei 2013  Chianti Classico,Sangiovese,Tenuta degli Dei,1
47226,47226,Italy,"aromas tilled soil , leather , spiced berry menthol lead nose . palate offers blackberry , marasca cherry , cedar , mint white pepper alongside fresh acidity assertive fine-grained tannins leave somewhat drying finish . drink 2016–2020 .",Riserva,89,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta del Nanfro 2012 Riserva  (Chianti Classico),Red Blend,Tenuta del Nanfro,1
47229,47229,Italy,"sangiovese 10 % canaiolo , aromas underbrush , red berry , blue flowers whiff tilled soil . juicy palate doles fleshy wild cherry , crushed raspberry , white pepper clove alongside firm , fine-grained tannins . drink 2018 .",,89,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Calcinaia 2012  Chianti Classico,Red Blend,Villa Calcinaia,1
47560,47560,Italy,"offers scents recall baked plum , dark baking spice , leather , espresso hint menthol . round , medium-bodied palate displays mature morello cherry , fennel seed coffee fine-grained tannins provide support .",Poggio Teo,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Valiano 2010 Poggio Teo  (Chianti Classico),Sangiovese,Fattoria di Valiano,1
47581,47581,Italy,"earthy aromas recall black-skinned , leather , scorched earth whiff game . firm , lean palate offers dried sour cherry , tobacco , powdered sage clove alongside assertive , fine-grained tannins . 's still austere give years soften drink remaining richness vanishes .",Riserva,88,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Losi Querciavalle 2011 Riserva  (Chianti Classico),Red Blend,Losi Querciavalle,1
48332,48332,Italy,"sangiovese 5 % canaiolo behind polished red . aromas black cherry , red berry , underbrush white pepper follow medium-bodied palate along tobacco note . 's linear easygoing , supple tannins .",Podere della Sala,90,17.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Bocce 2012 Podere della Sala  (Chianti Classico),Red Blend,Le Bocce,1
48344,48344,Italy,"fresh aromas red berry , violet aromatic herb lead nose 80 % sangiovese , 15 % merlot 5 % cabernet sauvignon . vibrant palate delivers wild cherry , crushed raspberry , white pepper hint coffee alongside bright acidity silky tannins . drink 2017 .",Brolio,90,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Barone Ricasoli 2013 Brolio  (Chianti Classico),Red Blend,Barone Ricasoli,1
