,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
20971,20971,France,"firm , structured lean austere . spice toast notes dominate , leaving little room . 's tough like .",Château Jeandebout,85,20.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Cranne 2015 Château Jeandebout  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Cranne,4
20972,20972,France,"bitter chocolate aromas woody flavors hallmarks smoky , burnt toast-inflected . bitter quality probably wo n't go away , leaving behind .",,85,17.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Fontenille 2015  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Fontenille,4
20977,20977,France,"dry smoky , serious tannins . concentrated , bitter chocolate flavors wood aging .",Alios,85,10.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Sainte-Marie 2015 Alios  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Sainte-Marie,4
20992,20992,France,"bold tannins , spicy dense dark . 's structure dryness moment . , although , looks though tannins remain .",Château Haut-Meneau Quai Lumière,85,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Xavier Flouret 2015 Château Haut-Meneau Quai Lumière  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Xavier Flouret,4
21003,21003,France,"produced old vines aegerter domaine , dominated red fruits spice wood aging . fruity , perfumed likely ready drink soon . drink 2018 .",Vieilles Vignes,85,28.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2015 Vieilles Vignes  (Bourgogne),Pinot Noir,Jean-Luc and Paul Aegerter,4
21028,21028,France,hard-edged chemical character . 's tough tannins extracted fruits .,Cuvée Maucaillou,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Belrose 2012 Cuvée Maucaillou  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Belrose,4
21029,21029,France,"extremely extracted , making tough , firm hard without juicy character needed see .",,83,17.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Damase 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Damase,4
21031,21031,France,"strong wood flavors smothered , leaving vanilla , spice milk chocolate main flavors . gérard laurent blends 65 % cabernet franc 35 % malbec biodynamic organic vineyards egg-shaped apollo flexitanks matures year .",Cuvée Puits du Roy,83,22.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château l'Escart 2012 Cuvée Puits du Roy  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château l'Escart,4
21037,21037,France,extracted hard . tough character along bitterness .,Les Cailloux,83,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Penin 2012 Les Cailloux  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Penin,4
21040,21040,France,"hard tough , tannins extraction .",,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de la Vieille Tour 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de la Vieille Tour,4
21041,21041,France,tough seems light . hard shows considerable extraction .,,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Chateau le Grand Verdus 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Chateau le Grand Verdus,4
21047,21047,France,thin way much acidity . rest dry tannin could soften juicy character . 's always going light .,,83,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Léo de la Gaffelière 2012  Bordeaux,Bordeaux-style Red Blend,Léo de la Gaffelière,4
21057,21057,France,"austere firm , still many years ready drink . , potential apparent juicy black fruits , dark tannins solid structure . much structure vintage , well clothed fuller fruits .",,87,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lavergne-Dulong 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Lavergne-Dulong,4
21152,21152,France,"soft creamy . grown mâcon region , ripe good balance citrus melon flavors . acidity attractive fruitiness produced ready drink .",,87,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine de la Denante 2015  Bourgogne,Chardonnay,Domaine de la Denante,4
21351,21351,France,"vines hills west nuits saint-georges source crisp red-currant-flavored . juicy character , bright red fruits . ready 2018 .",Belle Canaille,86,,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2016 Belle Canaille  (Bourgogne Hautes Côtes de Nuits),Pinot Noir,Jean-Luc and Paul Aegerter,4
21497,21497,France,"vines vineyards behind côtes de nuits , warm , smooth ripe . offers yellow fruits well rich apple enough acidity give crisp edge . 's attractive ready drink 2018 .",Domaine des Perdrix,87,38.0,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Domaines Devillard 2015 Domaine des Perdrix  (Bourgogne Hautes Côtes de Nuits),Chardonnay,Domaines Devillard,4
21508,21508,France,"touch wood aging gives richness , aided ripe vintage . full citrus , crisp apple ripe pear . nervy texture acidity , needs age bit . drink 2018 .",Buissonnier,87,19.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Vignerons de Buxy 2015 Buissonnier  (Bourgogne),Chardonnay,Vignerons de Buxy,4
22299,22299,France,"rich blackberry black-currant flavors give ripe character . already well balanced spicy tannins dry core . develop well ready 2019. last vintage fournier-casteja family . december , birot sold miaolin chen 's new century tourism group based hangzhou , china .",,90,18.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Birot 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Birot,4
22301,22301,France,"denis coudroy 's 10 acres vines perfumed new wood , polished character bright flavors . underneath wood , plenty black-currant juiciness fresh acidity . drink attractive 2019 .",,90,40.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Glorit 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Glorit,4
22302,22302,France,"plenty ripe . soft tannins generous structure , rich , full berry red-plum flavors enough tannins . give fruity 2018 .",,90,30.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château le Roudier 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château le Roudier,4
22303,22303,France,jonck family 's dense still young firm tannins . excellent potential ripe berry fruits right give richness flesh tannins . spice acidity fill background . drink fine 2019 .,Espérance,90,22.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château l'Espérance 2014 Espérance  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château l'Espérance,4
22575,22575,US,"'s tough , gritty feeling mouth dry , tannic . although rich flavors blackberries blueberries , 's astringent hard . give good long decant drink .",202,86,30.0,California,Sonoma Valley,Sonoma,,,Kunde 2008 202 Meritage (Sonoma Valley),Meritage,Kunde,4
22582,22582,Spain,"tough conditions 2008 vintage reflected scratchy . plum key , 's followed tight , firm body toasty oak , black flavors , herbal notes peppery spice . quick touch hot finish .",La Montesa,86,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Palacios Remondo 2008 La Montesa  (Rioja),Red Blend,Palacios Remondo,4
22652,22652,France,"herbaceous character , richness , intensity balance mineral texture tight acidity . 's needs food structure tangy aftertaste .",Léo de la Gaffelière,88,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Maison Malet Roquefort 2012 Léo de la Gaffelière  (Bordeaux Blanc),Bordeaux-style White Blend,Maison Malet Roquefort,4
22939,22939,France,full bright acidity . still dry tannic core gives firm character . juicy acidity crisp texture show still young . drink late 2017 .,,86,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Tour Chapoux 2014  Bordeaux,Bordeaux-style Red Blend,Château Tour Chapoux,4
23127,23127,France,"soft ripe , juicy black fresh acidity background firm tannins . smoky edge adds attractiveness .",Cuvée Henri,89,29.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Berthenon 2015 Cuvée Henri  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Berthenon,4
23128,23128,France,"big , bold spicy , ripe black . tannins rich texture confirm upfront style . likely take time develop , ready drink 2020 .",,89,35.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Glorit 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Glorit,4
23130,23130,France,"powerful wood-aged . spice toast aromas give firm character need soften . black plum berry upfront , juicy element fill . drink 2020 .",,89,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut Sociondo 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut Sociondo,4
23132,23132,France,"finely structured ripe full blackberry flavors , soft , rich texture . suggests age relatively quickly ready drink 2019 .",,89,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Roche Bazin 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Roche Bazin,4
23133,23133,France,"smooth polished new wood flavors fine black , good potential . subtle tannins back black currant berry . drink 2020 .",Grand Vin,89,24.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Magdeleine Bouhou 2015 Grand Vin  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Magdeleine Bouhou,4
23324,23324,France,perfumed mint flavors wood aging . black-currant fruitiness brings acidity well tannins . aftertaste still young fruity needs age 2017 .,,87,24.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Carignan 2013  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Carignan,4
23331,23331,France,fine tannins plenty ripe . good potential structure working well together . spice rich aftertaste suggest fine 2018 .,,87,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Montlau 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Montlau,4
23684,23684,France,"bright fruity , attractive black currant flavors . juicy balance acidity open , developing quickly ready 2019 .",Trois Moulins,87,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Lacaussade Saint-Martin 2015 Trois Moulins  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Lacaussade Saint-Martin,4
23687,23687,France,"ripe attractively fruity . generous tannins balanced black . powerful dense , 's easy ready open 2019 .",Vieilles Vignes,87,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Pillebois 2015 Vieilles Vignes  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château Pillebois,4
23689,23689,France,"vines close garonne river south bordeaux , small vineyard produced light fruity red berry flavors . 's soft , lightly tannic ready drink .",,87,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Clos des Justices 2014  Bordeaux,Merlot,Clos des Justices,4
23756,23756,France,"firmly tannic yet enough sense juicy act balance , fine , rich , showing power concentration solid , ripe structure . give least five years soften round .",,88,27.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Gigault 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Gigault,4
23757,23757,France,"big , bold juicy , ripe black fruits dominate rich tannins . power concentration promise good future solid , full-bodied , keep 4–5 years .",,88,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut la Pointe 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut la Pointe,4
23758,23758,France,"strong element new wood , also plenty ripe black fruits . makes powerful , potentially complex 4–5 years richness solid , serious final character .",,88,20.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Hyot 2010  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Hyot,4
23768,23768,France,"fruity , structured , dense dark-hued , black currant fruits giving sense lighter acidity . 's coming balance , likely age well medium term .",Réserve des Coteaux,88,16.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Ricaud 2010 Réserve des Coteaux  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Ricaud,4
24038,24038,France,"incredibly young spice red-berry fruits right still almost juice . means potential attractive , easy , spicy need age . best 2017 .",,87,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Grand Jean 2015  Bordeaux,Bordeaux-style Red Blend,Château Grand Jean,4
24040,24040,France,"vineyards located far southeast bordeaux appellation , crisp clean , fruity , packed green plum , citrus sliced apple flavors . ready drink bright acidity lightly perfumed aftertaste .",,87,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lary 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château Lary,4
25069,25069,France,"dense dry , tough , extracted . hard edge followed juicy acidity probably remain dry side .",,85,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Grand Bourgeau 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Grand Bourgeau,4
25114,25114,France,"years bottle , maturing well . ripeness , tannins beginning soften rich spice damson jelly flavors . acidity still present dry core .",Les Vignes de Julia,86,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Chateau de Launay 2005 Les Vignes de Julia  (Bordeaux Supérieur),Bordeaux-style Red Blend,Chateau de Launay,4
25139,25139,France,"packed dry tannins dense structure , weight potential richness . good weight blackberry fruits . drinking , needs open decanter glass .",,86,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Parenchère 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Parenchère,4
25224,25224,Italy,"'s distinctive herbal accent gives background notes forest floor , bramble , tight berries mint . pair well delicate cherry-driven tones tuscany 's native sangiovese make complex , layered . raw , nervous quality relax years bottle .",Bello Stento,88,,Tuscany,Chianti Classico,,,,La Madonnina 2006 Bello Stento  (Chianti Classico),Sangiovese,La Madonnina,4
25246,25246,France,"set 1,000 feet , vineyard les mouchottes inevitably produces cool crisp wines tangible acidity strong red currant fruitiness . 's attractive light , bright , fragrant aftertaste . drink 2016 .",Les Mouchottes,87,,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Nuiton-Beaunoy 2012 Les Mouchottes  (Bourgogne Hautes Côtes de Nuits),Pinot Noir,Nuiton-Beaunoy,4
25251,25251,France,"bitter edge . spice tight acidity give nervy , taut character . time , fresh apple citrus flavors come . give 2016 soften .",Blanc de Blancs Brut,87,28.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Simonnet-Febvre 2008 Blanc de Blancs Brut  (Crémant de Bourgogne),Chardonnay,Simonnet-Febvre,4
25481,25481,France,"château vineyards blaye bourg , redolent black currant , nose palate . wood tannins lend support , giving plenty space ripe fruitiness juicy acidity . drink 2020 .",,89,21.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Métairie Neuve 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Métairie Neuve,4
25539,25539,France,"firm structured , strong wood-aging spice ripe tannins . suppressed toasty wood flavors , holds hints black currant fruitiness future . drink 2015 .",Réserve,85,21.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Fleur la Forge 2012 Réserve  (Bordeaux),Bordeaux-style Red Blend,Château Fleur la Forge,4
25660,25660,France,"young fruity , enjoyed fruitiness aged 2–3 years . attractive black-currant flavor pleasant .",,84,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Augey 2011  Bordeaux,Bordeaux-style Red Blend,Augey,4
25661,25661,France,"textured , ripe still shows green , herbal character . weight ripe black-currant flavor , plus juicy acidity soft tannins . ready drink .",Maison Magrez,84,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Bernard Magrez 2010 Maison Magrez  (Bordeaux),Bordeaux-style Red Blend,Bernard Magrez,4
25669,25669,France,"dark structured , dense tannic considerable structure , 's unlikely age .",,84,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Bel Air Moulard 2009  Bordeaux,Bordeaux-style Red Blend,Château Bel Air Moulard,4
25672,25672,France,"exhibits stalky , weight behind . black currant flavor dominates , ripe , jammy feel . short-term aging .",,84,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Les Hauts de Lagarde 2011  Bordeaux,Bordeaux-style Red Blend,Les Hauts de Lagarde,4
25732,25732,France,peach aromas open smooth . acidity certainly also good melon pear ripeness . herbaceous edge cuts finish .,,84,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Dame Jane 2010  Bordeaux Blanc,Bordeaux-style White Blend,Château Dame Jane,4
25892,25892,France,"rounded soft attractive berry fruits wood aging . 's fruity juicy acidity , black currant freshness dry core allow age 2017–2018 .",,84,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château La Rose du Pin 2011  Bordeaux,Bordeaux-style Red Blend,Château La Rose du Pin,4
26036,26036,France,"dry , firm many tannins good . hints along spice acidity . shame extraction gives bitter aftertaste .",,84,20.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château le Sèpe 2014  Bordeaux,Bordeaux-style Red Blend,Château le Sèpe,4
26037,26037,France,"lean , tannins missing . dry showing considerable hard extraction . soften , much .",,84,13.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Berthets 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château les Berthets,4
26043,26043,France,"dry , firm tannins perhaps missing element . dry core along acidity . future leave still dry side .",,84,15.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chatard 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Chatard,4
26044,26044,France,"17-acre merlot-dominated vineyard , dry , tannins dominate . bitter edge much extraction . hints quite enough .",Prestige,84,30.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Tourtes 2014 Prestige  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château des Tourtes,4
26045,26045,France,structured lean seems lost . likely remain dry tough extraction .,Cuvée Vieilles Vignes,84,,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Bertrands 2014 Cuvée Vieilles Vignes  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château les Bertrands,4
26049,26049,France,"ripe melon fruitiness gives richness . contrast , little structure crisp acidity give life .",Château la Croix Saint-Pierre Blanc de la Croix Saint-Pierre,84,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2015 Château la Croix Saint-Pierre Blanc de la Croix Saint-Pierre  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Vignobles Carreau Selection,4
26053,26053,France,"shooting age least 15 years , much wood good . dark spicy tough toast , likely remain way . somebody tried hard .",Cuvée Chloé,84,34.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Berthenon 2014 Cuvée Chloé  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Berthenon,4
26163,26163,France,"wood flavors prominent , n't mask ripe berry fruits merlot-dominant . blaye sister-brother team marie-pierre et pierre-charles dartier produced rich character . full wood spice , hints mint acidity . drink 2019 .",Tradition,89,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cailleteau Bergeron 2014 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Cailleteau Bergeron,4
26165,26165,France,"elements present young . plenty red , touches plum spice . tannins firm leaving plenty room . comfortably drinkable 2018 .",,89,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Parenchère 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Parenchère,4
26166,26166,France,"full red fruits well spicy wood flavors , rich fine concentrated texture . firm moment , showing layers toast wood year oak barrels . allow ripe come drink 2019 .",,89,20.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Caussade 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Caussade,4
26167,26167,France,"firm , dry tight tannins . weight still developing needs time fully realize potential . given time , become rich full . denis noël kids run estate , family since 1800. drink 2019 .",,89,16.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Noël Les Charmes 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Noël Les Charmes,4
26174,26174,France,"concentrated tannins . acidity fresh aftertaste full black-currant flavors . time , tannins assure fine future . drink 2019 .",Château Les Petits Arnauds Excellence,89,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2014 Château Les Petits Arnauds Excellence  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Vignobles Carreau Selection,4
26498,26498,France,"textured offers tangy , zesty minerality dry , nutty edge , making food . structure perfumed aftertaste , ready drink .",La Vache,87,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Maison Bouey 2016 La Vache Rosé (Bordeaux Rosé),Rosé,Maison Bouey,4
26506,26506,France,"touch toastiness otherwise fruity , produced jean-rené matignon château pichon baron pauillac . class well attractive tangy acidity refreshing citrus backdrop . drink .",,87,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Cap Royal 2016  Bordeaux Blanc,Bordeaux-style White Blend,Cap Royal,4
26725,26725,France,"dating back 16th century , estate 's 52-acre vineyard faces gironde estuary . dark , firm concentrated . tannins firm , hard edged . acidity smoky character make fine balance tough , young side . drink 2019 .",,88,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Peyredoulle 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Peyredoulle,4
26827,26827,France,"citrus apple flavors bring freshness . dry white , conveys smooth texture , lively acidity crisp aftertaste . drink .",Chartron la Fleur,87,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Schröder & Schÿler 2012 Chartron la Fleur  (Bordeaux Blanc),Bordeaux-style White Blend,Schröder & Schÿler,4
26847,26847,France,rich style rosé wood aging full-bodied texture . strawberry flavors dominate . drink .,,87,35.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Brown 2012 Rosé (Bordeaux Rosé),Rosé,Château Brown,4
26876,26876,France,"wood flavors prominent , n't mask ripe berry fruits merlot-dominant . blaye sister-brother team marie-pierre et pierre-charles dartier produced rich character . full wood spice , hints mint acidity . drink 2019 .",Tradition,89,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cailleteau Bergeron 2014 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Cailleteau Bergeron,4
26878,26878,France,"elements present young . plenty red , touches plum spice . tannins firm leaving plenty room . comfortably drinkable 2018 .",,89,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Parenchère 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Parenchère,4
26879,26879,France,"full red fruits well spicy wood flavors , rich fine concentrated texture . firm moment , showing layers toast wood year oak barrels . allow ripe come drink 2019 .",,89,20.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Caussade 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Caussade,4
27262,27262,US,"ripe powerful blackberry , cherry , cassis sweet oak flavors , spicy finish , , mostly cabernet sauvignon , also potent tannins . 's complex , nuanced , really astringent current consumption . give least six years try .",JoLi Estate Vineyard,92,50.0,California,Central Coast,Central Coast,,,Clos La Chance 2007 JoLi Estate Vineyard Meritage (Central Coast),Meritage,Clos La Chance,4
27433,27433,France,"ripe , new wood flavors rounded character give structured textured fine sense shape . weight , richness well balanced texture . age four years .",La Charrulle,91,20.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Rame 2011 La Charrulle  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château La Rame,4
28059,28059,France,"potential . weight ripe berry fruits balanced solid tannins dense texture . behind structure , acidity promise good things . drink 2016 .",,90,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Camelot la Chapelle 2011  Bordeaux,Bordeaux-style Red Blend,Château Camelot la Chapelle,4
28063,28063,France,"medicinal hint , potential . moment , firm , dry darkly tannic . weight gives promise , offering rich fruitiness future . drink impressive , concentrated 2016 .",,90,46.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Croix Lartigue 2011  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Croix Lartigue,4
28064,28064,France,"dense rich full black plum fruits , rich tannins dark structure . great potential . drink 2016 .",,90,17.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Queyssard 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Queyssard,4
28065,28065,France,"smooth spicy , attractive , rounded ripe . weight richness wood black plum currant fruits . acidity fine counterpoint . drink 2016 .",,90,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Roquefort 2011  Bordeaux,Bordeaux-style Red Blend,Château Roquefort,4
28526,28526,France,"cuvée honors sailor , 1919 , docked boat , la favorite , blaye gironde estuary bought property . still owned l'amouller family . juicy fruity , immediately attractive accessible . red fruits , soft tannins bite acidity contribute ready-to-drink taste .",Cuvée La Favorite,85,45.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Frédignac 2012 Cuvée La Favorite  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Frédignac,4
28549,28549,France,"black currant fruits dominate ripe , stalky young tannins smoky cedar character comes light wood aging . 's dry , firm ready drink .",,85,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Briot 2011  Bordeaux,Bordeaux-style Red Blend,Château Briot,4
28815,28815,France,"black currant fruits dominate ripe , stalky young tannins smoky cedar character comes light wood aging . 's dry , firm ready drink .",,85,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Briot 2011  Bordeaux,Bordeaux-style Red Blend,Château Briot,4
28831,28831,France,85 % merlot 15 % cabernet sauvignon soft juicy without much character . red fruits acidity leave little room development . aged 12 months older oak barrels .,Cuvée La Rose Bourbon,84,15.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Clos Bourbon 2012 Cuvée La Rose Bourbon  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Clos Bourbon,4
28832,28832,France,"much smoky toast , gives hard , extracted feel licorice rather . tannins dense hints juicy fruitiness appear background .",,84,20.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Monbadon 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Monbadon,4
28856,28856,France,"owned xavier chassagnoux , also vineyards fronsac , estate produced rich . typical fruity character vintage soft tannins juicy acidity . red berries lightly supported open structure . drink .",Cuvée Pillebourse,86,17.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Virecourt 2014 Cuvée Pillebourse  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Virecourt,4
28857,28857,France,"many wines blaye , dominated merlot . gives ripe full spicy full black-plum fruits . firm tannins still show fruits balanced acidity . still needs age , drink 2018 .",,86,28.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Tourtes 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château des Tourtes,4
28986,28986,France,"crisp raspberry flavors give barthe family attractive fruitiness acidity . light palate , still tight needs months . drink 2016 .",,84,16.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Freynelle 2013  Bordeaux,Bordeaux-style Red Blend,Château la Freynelle,4
