,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
60122,60122,US,"half merlot , cabernet sauvignon , petit verdot cabernet franc making difference , brings concentrated red cherry currant notes mix sawdust anise nose . full-bodied palate follows suit , additional notes dark plum adding depth . grippy tannins balanced driving acidity make well-balanced showing environmentally-conscious , leed gold-certified winery .",,87,24.0,Virginia,Virginia,,Alexander Peartree,,North Gate 2012 Meritage (Virginia),Meritage,North Gate,6
61095,61095,US,"fragrant red black currant aromas pervade nose merlot , cabernet franc petit verdot . lively palate tart berries worn leather supported chalky tannins vibrant acidity .",Estate Grown,87,35.0,Virginia,Monticello,,Alexander Peartree,,Pollak 2012 Estate Grown Meritage (Monticello),Meritage,Pollak,6
61864,61864,France,"vignobles dourthe ripe richly textured . full blackberry flavored , 84 % merlot , 11 % cabernet sauvignon , 3 % cabernet franc 2 % petit verdot . attractive interplay tannins gives balanced . drink 2017 .",,87,16.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Ricaud 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Ricaud,6
61869,61869,France,"powerfully structured , dense , layers ripe well tannins . concentrated , firm showing structure . black plum flavors 70 % merlot 30 % cabernet sauvignon give weight broad character aftertaste . drink 2017. produced alliance bourg .",,87,21.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Closerie du Bailli 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Closerie du Bailli,6
61894,61894,US,"60 % merlot 40 % cabernet sauvignon , grown foothills . 's tannic first , mélange clove cinnamon spice , blossoms lightly stated , red-fruit-driven big shoulders . trace coffee lingers background .",Goedeck-Liu Vineyard,90,32.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Andis 2010 Goedeck-Liu Vineyard Meritage (Sierra Foothills),Meritage,Andis,6
62303,62303,US,"smooth supple , five-grape bordeaux-style almost two thirds canoe ridge estate horse heaven hills ava , rest cold creek vineyard merlot . lovely aromas sandalwood , spice cocoa lead textural , seamless barrel flavors .",Artist Series Red,91,55.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2008 Artist Series Red Meritage (Columbia Valley (WA)),Meritage,Chateau Ste. Michelle,6
64886,64886,US,"meritage red 70 % cabernet sauvignon , 15 % cabernet franc , 15 % petit verdot . noticeable high toned aromas hinting nail polish . bright cherry darker black currant , milk chocolate coating finish . still tightly wound slowly , decanting recommended .",Meritage,91,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Hestia Cellars 2007 Meritage Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Hestia Cellars,6
64915,64915,US,"cabernet sauvignon , malbec cabernet franc offers licorice soft layers red black . intense full bodied , veering leathery texture , finishes long ripe , dusted mocha .",Anthem,88,65.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,St. Francis 2012 Anthem Meritage (Sonoma County),Meritage,St. Francis,6
65673,65673,US,"brownish color rim marked earthy , leathery . flavors like roasted tomatoes black olives feels soft easy texture . 's full bodied , mellow , mature easy drink . 85 % sangiovese , syrah , primitivo cabernet sauvignon .",Super Tuscan Style,87,28.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Domenico 2010 Super Tuscan Style Sangiovese-Cabernet Sauvignon (Lodi),Sangiovese-Cabernet Sauvignon,Domenico,6
65756,65756,US,"blackberry , charred sage , beef crust cedar notes introduce 48 % merlot , 37 % cabernet sauvignon , 13 % petit verdot 2 % cabernet franc . 's lively palate , lingering finish dried cherries .",,92,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Robert Hall 2012 Meritage (Paso Robles),Meritage,Robert Hall,6
65888,65888,France,"ripe juicy , attractive offering winemaker marie-dominique watrin rich seam blackberry fruits balanced acidity . aftertaste fresh character shows nearly ready drink ; enjoy end 2016. 20 acres merlot , cabernet sauvignon cabernet franc vines hand picked ; herbicides used .",,88,20.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château le Doyenne 2012  Côtes de Bordeaux,Bordeaux-style Red Blend,Château le Doyenne,6
65998,65998,US,"46 % dry-farmed merlot , 45 % malbec 9 % petit verdot lamonica vineyard south stags leap district . cola , leather coffee ride smoothly tannic , medium-bodied offering likable approachability .",,88,40.0,California,Napa Valley,Napa,Virginie Boone,@vboone,One Iron 2012 Meritage (Napa Valley),Meritage,One Iron,6
66113,66113,US,"foundation 57 % merlot , followed almost equal parts cabernet sauvignon malbec , smaller percents cabernet franc petit verdot . perfumed , expresses tight , chewy tannins revealing cedar , pencil shavings cranberry medium-bodied package .",,87,18.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Lyeth 2012 Meritage (Sonoma County),Meritage,Lyeth,6
67135,67135,US,"fleshy black-plum cherry flavors cloaked layers dark toast , smoke spice boldly structured red . merlot cabernet sauvignon , neatly balances merlot 's softness crisp refreshingly herbal expressions cabernet . finish marked bramble elegant fine-grained tannins . drink 2022 .",,88,23.0,New York,New York,New York Other,Anna Lee C. Iijima,,Rooster Hill 2015 Meritage (New York),Meritage,Rooster Hill,6
68086,68086,US,"red meritage driven 73 % cabernet sauvignon , structured , full-bodied also blends 19 % merlot , 3 % petit verdot 3 % malbec . blackberry chocolate accent chalky tannins , bold hits black licorice , cassis , pencil black tea . drink 2020 .",Magnificat,91,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Franciscan 2012 Magnificat Meritage (Napa Valley),Meritage,Franciscan,6
68903,68903,France,"merlot/cabernet sauvignon/petit verdot tannic character , smoky flavors solid structure . also perfumed ripe berry fruits juicy taste developing behind firm tannins . 's team médoc cru bourgeois haut breton larigaudière . drink 2016 .",Cuvée Prestige,86,32.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Tayet 2013 Cuvée Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Tayet,6
69419,69419,Spain,"interesting aromas mint , christmas spice , licorice blackberry feed dense , blocky palate firm acidity . ripe , loamy flavors blackberry prune finish oak-driven graphite , mint resiny flavors along note residual cassis . half garnacha half carignan .",Vina Hispana Roble,87,19.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Finca Hispana 2011 Vina Hispana Roble Red (Priorat),Red Blend,Finca Hispana,6
69813,69813,US,"malbec makes half , balance cabernet sauvignon , petit verdot merlot . despite young age , seems quite evolved aromas flavors raisins dried cherry .",Genesis,83,12.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Hogue 2014 Genesis Meritage (Columbia Valley (WA)),Meritage,Hogue,6
71155,71155,US,"smoked meat violet aromas accent cherry note all-inclusive bordeaux-style merlot , cabernet franc , cabernet sauvignon , petit verdot malbec . upon entrance , medium-bodied palate feels easygoing fluid , acidity veers tart toward finish .",,85,41.0,Virginia,Monticello,,,,Michael Shaps 2010 Meritage (Monticello),Meritage,Michael Shaps,6
72666,72666,France,"strongly tannic , dry character malbec-inspired 52 % merlot , 31 % malbec 17 % cabernet sauvignon . however ripe blackberry fruits match enough , giving ripe flavors squeeze acidity richness end . drink 2016 .",Cuvée Gallus,86,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château la France 2013 Cuvée Gallus  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château la France,6
74221,74221,US,"baked plum stewed black cherry show nose precise 35.6 % malbec , 28.75 % petit verdot , 23.75 % cabernet sauvignon 11.9 % cabernet franc , burned caramel , licorice cherry cordial well . palate rich decent tannic structure , showing ripe blueberry-blackberry-chocolate-syrup flavor .",,89,52.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Brecon Estate 2013 Meritage (Paso Robles),Meritage,Brecon Estate,6
74655,74655,France,"80 % merlot 20 % cabernet sauvignon , juicy , red-berry flavors lightest tannin . rounded , soft generous . ready drink .",Réserve Merlot-Cabernet Sauvignon,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Cheval Quancard 2014 Réserve Merlot-Cabernet Sauvignon  (Bordeaux),Bordeaux-style Red Blend,Cheval Quancard,6
74972,74972,France,"'s solid full tannins dark fruits . new oak barrels give spicy character supporting fruitiness . 70 % merlot 30 % cabernet sauvignon 10 acres , developing rich still needs time . drink impressive 2018 .",Cuvée Nathan,89,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Matards 2012 Cuvée Nathan  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château des Matards,6
75129,75129,US,"butterscotch note hits nose first , fading reveal scents tea , leather cedary spices . medium full-bodied , succulent palate bears supple core mineral edge . flavor dried strawberry marks tangy finish . 35 % merlot , 25 % petit verdot , 20 % cabernet sauvignon 20 % cabernet franc .",Meritage,87,26.0,Virginia,Virginia,,,,Stinson 2011 Meritage Red (Virginia),Bordeaux-style Red Blend,Stinson,6
75155,75155,US,"note strawberry shortcake hits nose first , shadowed touch ripe red plum . succulent , mild flavors wispy , chalky tannins .",Meritage,84,27.0,Virginia,Virginia,,,,868 Estate 2012 Meritage Red (Virginia),Red Blend,868 Estate,6
76113,76113,France,"no-herbicide , hand-picked , hilltop merlot-cabernet sauvignon-petit verdot rich attractive acidity ripe strawberry fruits . tannins present structure fruity texture . bordeaux guru professor denis dubourdieu 's stable , concentration dense dark aftertaste . drink 2017 .",,88,24.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Reynon 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Reynon,6
76123,76123,France,"rich structured , shows plushness today 's bordeaux merlot . ripe berry fruits , dark plums touch vanilla give spice round texture . 's juicy , still developing best 2016 .",Merlot de Château Sainte-Barbe ,88,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Sainte Barbe 2012 Merlot de Château Sainte-Barbe   (Bordeaux),Merlot,Château Sainte Barbe,6
76699,76699,US,"merlot center , combined cabernet sauvignon , petit verdot , malbec cabernet franc . bitterness green tannins black leather make hugely tannic , puckering effect palate .",,83,14.0,California,Rutherford,Napa,Virginie Boone,@vboone,Kirkland Signature 2013 Meritage (Rutherford),Meritage,Kirkland Signature,6
76837,76837,France,"half half cabernet sauvignon merlot , rounded , full . plenty red-berry fruits along spice , tight texture crisp aftertaste . offers good reflection fruitiness year .",,87,28.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Brown 2015 Rosé (Bordeaux Rosé),Rosé,Château Brown,6
78546,78546,France,"packed wood , rich needs time . juicy 85 % merlot 15 % cabernet sauvignon , 's full attractive acidity blackberry fruits . tannins need soften round , drink 2017 .",,89,20.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Chateau Brisson 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Chateau Brisson,6
79510,79510,France,"7.5 acres merlot cabernet sauvignon , rich , perfumed layers ripe . lightly structured , full red berries firm tannic character background . winemaker olivier dauga , needs age potential . drink 2018 .",Orbite de Cantinot,91,50.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cantinot 2012 Orbite de Cantinot  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Cantinot,6
80232,80232,US,"wild strawberry soft layering fresh earth form core , based mostly cabernet sauvignon , healthy dose merlot smaller supporting handfuls cabernet franc , malbec petit verdot . blackberries come fore develops , along swathe bittersweet chocolate .",Symmetry,86,55.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Rodney Strong 2012 Symmetry Meritage (Alexander Valley),Meritage,Rodney Strong,6
80422,80422,France,"powerful ripe juicy merlot , perfumed cabernet franc fruity petit verdot . weight , richness , layers spice peppered black plums . tannins , really ready drink 2018 .",,86,32.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Clos Monicord 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Clos Monicord,6
81446,81446,US,"bordeaux-style half cabernet sauvignon , rest mix merlot , malbec cabernet franc . light , leafy , somewhat green flavors suggest thin , plummy strong herbal streak . looses weight quickly turns tannic .",Evan's Collection,85,36.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Pacifica 2011 Evan's Collection Meritage (Washington),Meritage,Pacifica,6
83163,83163,US,"smoky , fruity spicy equal measure , 57 % cabernet sauvignon-based , 15 % merlot , 14 % cabernet franc 14 % malbec . balanced acidity integrated use oak , offers structure length beyond crisp cassis , raspberry blackberry notes .",Mosaic,89,42.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,DeLorimier 2011 Mosaic Meritage (Alexander Valley),Meritage,DeLorimier,6
83573,83573,US,"equal parts merlot cabernet franc , smaller percentage cabernet sauvignon also added . neutral french oak used age , strong , earthy scent wild blackberry . soft , features twist licorice tangy finish .",,87,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Judd's Hill 2010 Meritage (Napa Valley),Meritage,Judd's Hill,6
84338,84338,France,"soft , fruity 80 % merlot 20 % cabernet sauvignon . gentle tannins red flavors , developing well , becoming juicy fruity .",Les Parcelles de Stéphane Derenoncourt,86,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Maison Bouey 2014 Les Parcelles de Stéphane Derenoncourt  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Maison Bouey,6
85928,85928,US,"built around 75 % cabernet sauvignon , also contains 17 % merlot smaller percentages malbec , petit verdot cabernet franc . given good amount time barrel , expresses char , bacon fat luxurious thickly rich amount black . concentrated , please wide array palates .",Magnificat,88,55.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Franciscan 2014 Magnificat Meritage (Napa Valley),Meritage,Franciscan,6
86919,86919,US,"juicy blackberry aromas spiced dried-herb , black-pepper vanilla-bean notes . palate , dark berries toast accented earth green tobacco , chewy , gritty tannins . taut red rolled white black pepper sums . 84 % cabernet sauvignon , 14 % merlot , 1 % cabernet franc , 1 % petit verdot .",Red,88,50.0,California,Napa Valley,Napa,,,St. Supéry 1998 Red Meritage (Napa Valley),Meritage,St. Supéry,6
87287,87287,US,"blackberry , charred sage , beef crust cedar notes introduce 48 % merlot , 37 % cabernet sauvignon , 13 % petit verdot 2 % cabernet franc . 's lively palate , lingering finish dried cherries .",,92,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Robert Hall 2012 Meritage (Paso Robles),Meritage,Robert Hall,6
89080,89080,US,"cabernet sauvignon , merlot petit verdot , bordeaux dry , smooth tannins . complex blackberry , currant , raisin smoky oak flavors , best next two years .",Reserve,87,30.0,California,Paso Robles,Central Coast,,,Estancia 2009 Reserve Meritage (Paso Robles),Meritage,Estancia,6
89897,89897,US,"bordeaux-style cabernet franc , merlot , petit verdot cabernet sauvignon , nose erupts scents ripe , macerated strawberries , red currant preserves briny black olives . medium full bodied , feels loose agile upon entrance tannic structure gains footing midpalate . hints graphite cedar shade finish .",Meritage Cabernet Franc-Merlot-Petit Verdot-Cabernet Sauvignon,87,29.0,Virginia,Virginia,,,,Stinson 2010 Meritage Cabernet Franc-Merlot-Petit Verdot-Cabernet Sauvignon Red (Virginia),Bordeaux-style Red Blend,Stinson,6
93282,93282,US,"meritage cabernet sauvignon , merlot cabernet franc offers taste blackberry jam heady tannins , bit much table appropriate cocktail dense .",,84,28.0,California,Calaveras County,Sierra Foothills,Virginie Boone,@vboone,Mineral Wines 2009 Meritage (Calaveras County),Meritage,Mineral Wines,6
94070,94070,US,"half bordeaux-style cabernet sauvignon , half merlot , cab franc petit verdot . pretty cherry sweet oak flavors two main threads , yet meld together seamless whole . plenty black cherry flavor , hits wall tannin astringent dried wood .",Meritage,86,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,DiStefano 2008 Meritage Red (Columbia Valley (WA)),Bordeaux-style Red Blend,DiStefano,6
94368,94368,France,"merlot cabernet franc dominating , perfumed structured . shows elegance rich blackberry firm tannins . concentrated ready drink 2021 .",,90,45.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Brousse 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Brousse,6
95344,95344,US,"merlot , cabernet sauvignon , cabernet franc petit verdot . brooding aromas wood spice red black lead sultry , well-balanced dark-fruit flavors persistently long finish .",Starboard,91,34.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Mosquito Fleet 2012 Starboard Meritage (Columbia Valley (WA)),Meritage,Mosquito Fleet,6
96380,96380,France,"ripe light tannins go red currant blackberry fruits . 70 % merlot , 27 % cabernet sauvignon 3 % cabernet franc . developing fast . acidity gentle tannins ready 2017 .",,88,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chantemerle 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Chantemerle,6
97073,97073,US,"bit muted nose cabernet sauvignon ( 42 % ) , merlot ( 24 % ) , petit verdot ( 22 % ) , cab franc ( 11 % ) malbec ( 1 % ) livermore valley . good balance tannic power , ton depth . finish drops bit , .",Red Meritage,86,35.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Murrieta's Well 2007 Red Meritage Meritage (Livermore Valley),Meritage,Murrieta's Well,6
98841,98841,US,"roasted plums , black pepper , black olives , violets touch green peppercorns show nose 35 % cabernet sauvignon , 28 % merlot , 16 % malbec , 13 % cabernet franc 8 % petit verdot . silky , chalky tannins frame palate , black olive , cooked beef purple-flower flavors arise .",Cellar Select Flood Family Vineyards,91,35.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Rancho Sisquoc 2014 Cellar Select Flood Family Vineyards Meritage (Santa Barbara County),Meritage,Rancho Sisquoc,6
99356,99356,US,"five bordeaux varieties cranberry , plum , sage herb throughout good , medium-body tart finish . aged almost two years nearly new french oak 's fairly light feet . much ( 27 % ) alexander valley cabernet , merlot sonoma valley cab franc dry creek . malbec petit verdot , earthy leathery , come clear lake .",Meritage Quintessential,87,48.0,California,North Coast,North Coast,Virginie Boone,@vboone,Suncé Vineyard & Winery 2007 Meritage Quintessential Meritage (North Coast),Meritage,Suncé Vineyard & Winery,6
99978,99978,France,"39 % petit verdot , rarity bordeaux . certainly reflected dark color . spice densely concentrated structure , firm chunky . bordeaux tannins acidity 2008 , filled bitter chocolate black berry character .",,88,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bolaire 2008  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Bolaire,6
100368,100368,Canada,"west okanagan valley , similkameen valley touted next great canadian region . first releases vanessa typical , right track . cabernet sauvignon , merlot cab franc supple sensuous , well-integrated flavors fig , black cherry , brambly berry , roasted coffee mocha . 's sturdy , layered balanced , hint smoke aging 18 months mix french american oak .",,92,32.0,British Columbia,Similkameen Valley,,Paul Gregutt,@paulgwine ,Vanessa 2012 Meritage (Similkameen Valley),Meritage,Vanessa,6
102668,102668,US,"52 % cabernet sauvignon , 39 % merlot 3 % cabernet franc , malbec petit verdot , tastes charred wood generic red juice , accented slight green character . puckering tannins diluted finish complete picture .",,83,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Marilyn 2012 Meritage (Napa Valley),Meritage,Marilyn,6
102909,102909,France,"still dominated tannins , full , structured . dense fragrant acidity black currant flavors , way go ready drink . wait 2017. estate alliance bourg co-operative member .",,86,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Grand Bourgeau 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Grand Bourgeau,6
102938,102938,France,"warm ripe , delicious , structured merlot , cabernet sauvignon petit verdot stéphane dupuch . fine tannins give spicy character aided 14 months french oak well bold black fruits developing well . acidity end adds freshness . drink 2019 .",Alios,91,14.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Sainte-Marie 2014 Alios  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Sainte-Marie,6
103385,103385,US,"chocolaty , fragrant —74 % merlot , 15 % cab franc , 6 % malbec , 5 % petit verdot—with interesting spice highlights throughout nose mouth . mix bing cherry strawberry , washed lush barrel-induced mix chocolate , mocha , espresso clove . finishes little hot , alcohol listed 14.6 % .",DC3,88,24.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Dynasty Cellars 2007 DC3 Meritage (Walla Walla Valley (WA)),Meritage,Dynasty Cellars,6
103806,103806,US,"43 % merlot , 27 % petit verdot , 22 % cabernet franc 8 % malbec continues king family 's spate solid releases . aromas rich restrained , showing layers curry powder dried basil , notes spiced blueberry compote blackberry . full-bodied palate kicks overdrive , intense flavors black dried rose fill soft core , tannic framework keeps seeming effusive .",Meritage Unfiltered Merlot-Petit Verdot-Cabernet Franc-Malbec,88,28.0,Virginia,Monticello,,,,King Family 2010 Meritage Unfiltered Merlot-Petit Verdot-Cabernet Franc-Malbec Red (Monticello),Red Blend,King Family,6
105632,105632,US,"50 % petit verdot mixed merlot , cabernet franc cabernet sauvignon , shows ample breadth concentration nose palate . aromas flavors ripe forest berries give way dried hay streaks graphite . silky upon entry , midplalate supported sandy , soft tannins driving acid backbone .",,89,30.0,Virginia,Virginia,,Alexander Peartree,,Jefferson Vineyards 2012 Meritage (Virginia),Meritage,Jefferson Vineyards,6
105999,105999,US,"meritage wines must bordeaux blends ; otherwise , map . all-purpose , affordable red merlot , cabernet sauvignon malbec . black cherry olive , smoke noticeable alcohol ( 14.4 % credited ) define sturdy red wide distribution .",Genesis,87,16.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Hogue 2007 Genesis Meritage (Columbia Valley (WA)),Meritage,Hogue,6
106038,106038,US,"minty menthol surrounds red currant berry cabernet sauvignon , merlot , petit verdot malbec . savory black pepper dots tightly structured texture weight mellows appropriately finish .",Classic Collection,90,24.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Napa Cellars 2013 Classic Collection Meritage (Napa Valley),Meritage,Napa Cellars,6
106069,106069,Spain,"interesting aromas mint , christmas spice , licorice blackberry feed dense , blocky palate firm acidity . ripe , loamy flavors blackberry prune finish oak-driven graphite , mint resiny flavors along note residual cassis . half garnacha half carignan .",Vina Hispana Roble,87,19.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Finca Hispana 2011 Vina Hispana Roble Red (Priorat),Red Blend,Finca Hispana,6
106274,106274,US,"soft simply rendered , blends 50 % cabernet franc , 40 % merlot 10 % cabernet sauvignon , organically farmed st. helena . cherry , plum vanilla stand amidst medium-bodied undercurrent milk chocolate .",Estate,86,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Casa Nuestra 2011 Estate Meritage (Napa Valley),Meritage,Casa Nuestra,6
107562,107562,US,"cabernet sauvignon , malbec petit verdot form rich thick character red , 's lush concentrated palate . full-bodied ripeness features black-cherry pie graham cracker crust .",Anthem,88,68.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,St. Francis 2014 Anthem Meritage (Sonoma County),Meritage,St. Francis,6
111505,111505,US,"near equal parts cabernet sauvignon merlot rest malbec petit verdot , saw 28 months french oak . offers aromas herbs , baking spices , vanilla fresh dried cherries . rich red black flavors starting show age still plenty life front .",Estate,92,50.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Goose Ridge 2010 Estate Meritage (Columbia Valley (WA)),Meritage,Goose Ridge,6
111771,111771,France,"rounded , full perfumed wood flavors . dense texture ripe , dusty tannins fine acidity . alliance bourg co-op , full-bodied rich bordeaux fine 2019 .",,90,40.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Gauthier 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Gauthier,6
112117,112117,US,"muddled mixed berries meet strawberry jell-o flavors streamlined cabernet sauvignon , merlot , cabernet franc , petit verdot malbec . racing acidity offers sense juiciness palate , making easy-to-enjoy sipper .",,86,20.0,Virginia,Monticello,,Alexander Peartree,,Trump 2013 Meritage (Monticello),Meritage,Trump,6
112194,112194,US,"bold hits spice toasted cedar envelop ripe black-cherry plum flavors merlot-based ( augmented proportions cabernet sauvignon , cabernet franc petit verdot ) . palate intensely lush fruity anchored neatly bitter edge tannins cranberry acidity . drink well 2023 .",,88,26.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Coffee Pot Cellars 2013 Meritage (North Fork of Long Island),Meritage,Coffee Pot Cellars,6
114754,114754,France,"75 % merlot 25 % cabernet sauvignon light , bright crisp . red fruits perfumed acidity along softly tannic aftertaste . aging long drink 2018 .",,85,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Fleur Bellevue 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Fleur Bellevue,6
115006,115006,Canada,"artful 43 % cab franc , 28 % merlot , 20 % cabernet sauvignon 9 % petit verdot , captures seductive sensuality winery 's excellent lineup red varietals . ripe berry , plum cherry swathed dense highlights herbs spices . 's complex captivating , remaining refined , even elegant .",,93,49.0,British Columbia,Okanagan Valley,,Paul Gregutt,@paulgwine ,Burrowing Owl 2012 Meritage (Okanagan Valley),Meritage,Burrowing Owl,6
115035,115035,US,"comprised 48 % cabernet sauvignon , 47 % merlot 2.5 % cabernet franc petit verdot , santa clara valley red bursting rich , big , ending quick finish .",Estate,87,34.0,California,Santa Clara Valley,Central Coast,Virginie Boone,@vboone,Jason-Stephens 2007 Estate Meritage (Santa Clara Valley),Meritage,Jason-Stephens,6
115478,115478,France,"rich still young , packed dark tannins concentrated black-currant fruitiness . hand-picked merlot , petit verdot cabernet sauvignon needs age . ready drink 2019. chateau home dubourdieu family .",,90,25.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Reynon 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Reynon,6
118447,118447,France,"fruity , black-currant-flavored comes merlot cabernets sauvignon franc . strong , smoky tannin character lies makes structured fresh , blackberry acidity end . promises aging ; drink 2017. alliance bourg member .",,87,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Saint-Urban 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Saint-Urban,6
119069,119069,France,"39 % petit verdot , rarity bordeaux . certainly reflected dark color . spice densely concentrated structure , firm chunky . bordeaux tannins acidity 2008 , filled bitter chocolate black berry character .",,88,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bolaire 2008  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Bolaire,6
119410,119410,France,"ripe black-currant flavors stalky texture . dominant merlot gives rich character , cabernet franc adds perfumed , smoky flavor . still structured , ready late 2016 .",,86,9.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Macalan 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Macalan,6
119871,119871,US,"40 % cabernet sauvignon , 39 % merlot , 20 % petit verdot 1 % malbec shows umami-driven notes beef char campfire fairly tight nose , along condensed violets black cherry . grippy tannins contain palate , layers herbs , black fruits , asphalt , roast-beef char blueberry pie show strongly .",,89,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Robert Hall 2013 Meritage (Paso Robles),Meritage,Robert Hall,6
119932,119932,US,"new artist series red three-quarters cabernet sauvignon , 18 % merlot , rest mix cab franc malbec , mostly cold creek vineyard . blue black fruits enhanced barrel flavors smoke , tobacco espresso . additional years bottle help knit together seamlessly .",Artist Series,91,57.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2010 Artist Series Meritage (Columbia Valley (WA)),Meritage,Chateau Ste. Michelle,6
