,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
27154,27154,Italy,"'s interesting amarone shows intense black pepper aromas , along ripe plum raisin notes . palate delivers blackberry , plum , toast , coffee chocolate notes . oak well integrated tannins chewy , could use bit freshness .",,89,,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,I Campi 2009  Amarone della Valpolicella,Red Blend,I Campi,2
27161,27161,Italy,"amarone boasts black cherry plum flavors layered notes toasted oak , black pepper chocolate . alcohol noticeable palate , warmth finish . 's overly complex , delicious .",Campo Inferi Riserva,89,69.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Brunelli 2008 Campo Inferi Riserva  (Amarone della Valpolicella Classico),Red Blend,Brunelli,2
27162,27162,Italy,"amarone sensations plum , stewed prune , bitter almond black licorice . warm midpalate enjoyable seemingly fast approaching ideal drinking window ; enjoy next years .",,89,,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Buglioni 2008  Amarone della Valpolicella Classico,Red Blend,Buglioni,2
27171,27171,Italy,"straightforward amarone offers aromas tobacco leaf raisin . palate presents prune plum flavors accented hint chocolate . also shows heat vintage evolving fast , enjoy soon .",,89,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Delibori 2009  Amarone della Valpolicella,Red Blend,Delibori,2
27173,27173,Italy,"amarone shows dominant oak vanilla nose , along prune licorice notes . palate also dominated oak , vanilla toasted notes , along black alcoholic warmth . overall , 's bit dense , lacks finesse , rich charm .",Campedel,89,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Gamba Gnirega 2009 Campedel  (Amarone della Valpolicella Classico),Red Blend,Gamba Gnirega,2
28291,28291,Italy,"straightforward enjoyable selection , black cherry aromas whiffs bitter almond carry palate alongside hint black pepper . enjoy savory pastas .",Le Poesie,86,,Veneto,Valpolicella Ripasso,,Kerin O’Keefe,@kerinokeefe,Cantina di Soave 2011 Le Poesie  (Valpolicella Ripasso),Red Blend,Cantina di Soave,2
28494,28494,Italy,"black cherry , plum mint aromas lead nose carry juicy palate . 's round , smooth accessible thanks soft tannins fresh acidity . enjoy soon .",San Enrico,87,15.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Tenuta La Gigliola 2013 San Enrico  (Chianti),Red Blend,Tenuta La Gigliola,2
28498,28498,Italy,"wild berry , savory herb balsamic aromas take center stage medium-bodied red . round palate offers ripe black cherry , crushed raspberry hint orange zest . modest acidity soft tannins make extremely accessible .",Celliere,87,10.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Viticoltori Senesi Aretini 2012 Celliere  (Chianti Colli Senesi),Red Blend,Viticoltori Senesi Aretini,2
29293,29293,Italy,"aromas roasted coffee bean , ripe plum dark kitchen spice waft glass . forward palate offers mature wild cherry , licorice , sage espresso carry firm finish . drink 2019 .",Vigneti La Selvanella Riserva,89,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Melini 2011 Vigneti La Selvanella Riserva  (Chianti Classico),Sangiovese,Melini,2
29773,29773,Italy,"rose , violet , iris red berry aromas lead nose delicious entirely sangiovese . smooth palate delivers juicy black cherry , raspberry crunchy strawberry , notes nutmeg , black pepper cinnamon add depth . 's polished already enjoyable hold years complexity .",Baruffo,92,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cantalici L'Antica Fornace di Ridolfo 2011 Baruffo  (Chianti Classico),Sangiovese,Cantalici L'Antica Fornace di Ridolfo,2
30308,30308,Italy,"ripe , easygoing red offers fruity yet fleeting aromas flavors fleshy black cherry baked plum . 's drunk young enjoy .",,85,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Petriolo 2012  Chianti,Red Blend,Fattoria Petriolo,2
30900,30900,Italy,"savory 95 % sangiovese 5 % canaiolo leads earthy aromas freshly tilled soil , underbrush , black berries plum . vibrant , structured palate offers sour cherry layered white pepper , thyme sage balanced fresh acidity solidly tannic backbone . hold develop complexity . drink 2015–2020 .",Riserva,91,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellare di Castellina 2010 Riserva  (Chianti Classico),Red Blend,Castellare di Castellina,2
30901,30901,Italy,"earthy aromas underbrush , tobacco leaf , truffle red berries take center stage intense 90 % sangiovese 10 % canaiolo/colorino . palate delivers succulent black cherry , mint menthol sprinkled toasted notes espresso . structure finesse alongside gripping , tongue-drying tannins . give years . drink 2016–2024 .",Il Poggio Riserva,91,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monsanto 2009 Il Poggio Riserva  (Chianti Classico),Red Blend,Castello di Monsanto,2
30902,30902,Italy,"vibrant 90 % sangiovese , 5 % canaiolo 5 % merlot intense fragrance violet , lilac raspberries accented whiffs orange peel sandalwood . juicy black cherry , black plum , white pepper cinnamon-spice take center stage palate alongside firm , tannic backbone . already delicious , hold complexity . drink 2018 .",Riserva,91,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monterinaldi 2008 Riserva  (Chianti Classico),Red Blend,Castello di Monterinaldi,2
31054,31054,Italy,"aromas recall nail polish remover , black cherry marinated spirits exotic spice . thick palate delivers prune , mocha , dark chocolate coffee bean alongside velvety tannins . long finish closes bitter , nutty note .",Crosara de le Strie,90,60.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Corte Rugolin 2008 Crosara de le Strie  (Amarone della Valpolicella Classico),Red Blend,Corte Rugolin,2
31320,31320,Italy,"100 % sangiovese red-skinned berry underbrush aromas . easygoing palate evokes raspberry jam touch cinnamon , framed round tannins . enjoy soon .",,87,15.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Nobilissima 2015  Chianti,Sangiovese,Nobilissima,2
31323,31323,Italy,"90 % sangiovese , 5 % canaiolo 5 % colorino offers blackberry cooking spice aromas . straightforward palate delivers juicy black plum clove flavors underpinning smooth tannins . enjoy soon .",,87,15.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Frascole 2014  Chianti Rufina,Red Blend,Frascole,2
31325,31325,Italy,"entirely sangiovese , enjoyable violet mediterranean herb aromas . straightforward palate doles wild cherry flavors , earthy hint underbrush soft tannins . enjoy soon .",Titolato Strozzi,87,19.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Guicciardini Strozzi 2015 Titolato Strozzi  (Chianti Colli Senesi),Sangiovese,Guicciardini Strozzi,2
31337,31337,Italy,"90 % sangiovese 10 % merlot , subtle black-skinned aromas herbaceous edge . palate simple informal , offering berry cinnamon flavors . enjoy soon .",,86,29.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Scaranto 2015  Chianti,Red Blend,Scaranto,2
31344,31344,Italy,"85 % sangiovese , 10 % merlot 5 % canaiolo , subtle floral black aromas . 's simple red , showing cherry clove flavors , framed relaxed tannins . enjoy soon .",,86,,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Fattoria Del Cerro 2015  Chianti Colli Senesi,Red Blend,Fattoria Del Cerro,2
31608,31608,Italy,"'s young sangiovese aromas black , espresso , leather black pepper . palate straightforward fresh , boasting ripe black cherry accented white pepper clove alongside bracing tannins .",,89,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria Tregole 2011  Chianti Classico,Sangiovese,Fattoria Tregole,2
31609,31609,Italy,"89 % sangiovese , 11 % merlot alicante , offers fruity , earthy aromas wet soil , tobacco leaf hints truffle . structured palate delivers plum black cherry layered notes espresso , oak chocolate . 's fresh youthful tannins . drink 2020 .",,89,33.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fietri 2008  Chianti Classico,Red Blend,Fietri,2
31617,31617,Italy,"aromas meat juices , underbrush black truffle take center stage along whisper oak 90 % sangiovese 10 % merlot . juicy palate delivers core ripe black cherry accented licorice , black pepper bell pepper notes . solid tannins fresh acidity round profile .",Tommaso Bojola,89,17.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Castellina 2010 Tommaso Bojola  (Chianti Classico),Red Blend,La Castellina,2
31618,31618,Italy,"slightly rustic , leafy aromas blow glass reveal mature black spice . soft palate offers ripe black cherry , blackberry cinnamon . 's round ready enjoy soon .",Le Masse di Greve Riserva,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lanciola 2009 Le Masse di Greve Riserva  (Chianti Classico),Red Blend,Lanciola,2
31621,31621,Italy,"entirely sangiovese , underbrush aromas along whiffs blue flower , white mushroom woodland berries . structured palate delivers core wild cherry accented white pepper , mint sage alongside solid tannins last finish . shows warmth vintage give two years tame tannins . raya imports , oasis wines .",Montornello,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2011 Montornello  (Chianti Classico),Sangiovese,Bibbiano,2
31624,31624,Italy,"90 % sangiovese , 10 % caniaolo merlot , offers big , ripe black cherry flavors accented notes black pepper cinnamon-spice . juicy flavors supported solid tannic backbone . forward nature enjoy soon .",Riserva,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monterinaldi 2009 Riserva  (Chianti Classico),Red Blend,Castello di Monterinaldi,2
31625,31625,Italy,"75 % sangiovese , 20 % merlot cabernet sauvignon 5 % colorino aromas recall underbrush , woodland berries tobacco leaf . bright palate delivers tart sour cherry punctuated white pepper clove alongside supple tannins . 's already drinkable enjoy soon .",Riserva,89,25.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Castello di Poppiano 2010 Riserva  (Chianti Colli Fiorentini),Red Blend,Castello di Poppiano,2
32173,32173,Italy,"offers aromas red berry blue flowers . vibrant palate delivers tart red cherry , unripe strawberry note white pepper . racy acidity firm tannins make good match pastas topped ragù hearty tuscan soups .",Meme,86,12.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria di Petrognano 2013 Meme  (Chianti),Red Blend,Fattoria di Petrognano,2
32184,32184,Italy,"aromas nail varnish , overripe black-skinned prune lead nose . evolved palate offers dried black cherry , raisin , clove confectionary note alongside fleeting tannins . drink .",Riserva,86,45.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Dreolino 2011 Riserva  (Chianti Rufina),Red Blend,Dreolino,2
32186,32186,Italy,"organically farmed grapes , earthy aromas ripe black whiffs barnyard . rustic palate offers fleshy black cherry , crushed raspberry gamey notes alongside rather fleeting tannins .",,86,20.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria di Sammontana 2013  Chianti,Red Blend,Fattoria di Sammontana,2
33262,33262,Italy,"dense delicious , unfolds aromas black , plum cake baking spices . rich palate offers black plum , blackberry black cherry alongside layers chocolate , clove , vanilla black licorice . despite weight , 's balanced , assertive round tannins . drink 2016–2028 .",Proemio,92,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Santi 2008 Proemio  (Amarone della Valpolicella Classico),Red Blend,Santi,2
33415,33415,Italy,"90 % sangiovese 10 % merlot , easygoing red aromas underbrush , truffle , black plum whiff toast . soft round palate already rather evolved , offering dried black cherry , clove hint raisin alongside soft , supple tannins . 's extremely approachable , enjoy soon .",Rubiolo,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Gagliole 2013 Rubiolo  (Chianti Classico),Red Blend,Gagliole,2
33906,33906,Italy,"'s sangiovese , canaiolo nero ciliegiolo aromas dark skinned , underbrush whiff leather . easygoing palate delivers ripe morello cherry , crushed black cherry , savory herb balsamic note alongside fresh acidity smooth tannins . 's lot complexity delicious .",Ellera,89,29.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Castel di Pugna 2012 Ellera  (Chianti Colli Senesi),Red Blend,Castel di Pugna,2
33908,33908,Italy,"black plum , ripe dark berry , dried herb menthol aromas lead nose along whiff leather . firm palate delivers dried black cherry , prune , mocha orange zest alongside compact tannins soft acidity . licorice note signals finish . 's ideal drinking window enjoy sooner rather later .",Cerretello,89,21.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Pieve de' Pitti 2011 Cerretello  (Chianti Superiore),Red Blend,Pieve de' Pitti,2
34036,34036,Italy,"unusual mélange aromas includes asphalt , vanilla blackberry jam . extracted palate delivers plum marinated spirits sweet baking spices alongside astringent tannins tingle evident alcohol .",Monte,87,80.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Domìni Veneti 2008 Monte  (Amarone della Valpolicella Classico),Red Blend,Domìni Veneti,2
35103,35103,Italy,"sangiovese 5 % cabernet sauvignon , straightforward conveys aromas stewed prunes , plum black spices . palate offers fleshy black cherry black pepper alongside soft , round tannins . enjoy soon .",Riserva,87,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Piccini 2008 Riserva  (Chianti Classico),Red Blend,Piccini,2
35813,35813,Italy,"offers aromas raisin , mature black spice . palate lush ripe , plum black cherry flavors layered oak , chocolate , vanilla espresso accents . might much personality complexity , flavors defined alluring .",,88,75.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Ca' Rugate 2009  Amarone della Valpolicella,Red Blend,Ca' Rugate,2
35822,35822,Italy,"amarone aromas rich black vanilla . palate shows almost overripe plum berry flavors , along oak sensations toasted notes . 'll also detect warm midpalate .",,88,49.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Giuseppe Lonardi 2009  Amarone della Valpolicella Classico,Red Blend,Giuseppe Lonardi,2
35831,35831,Italy,"amarone rich fragrance black cherry , prune cocoa , hints almond toasted wood . palates shows notes toasted oak , along vanilla espresso accents muffle black undertones .",,88,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Villa Monteleone 2009  Amarone della Valpolicella Classico,Red Blend,Villa Monteleone,2
36125,36125,Spain,"oak dominates nose , leading maple , molasses mint aromas . 's broad grippy palate , herbal plum toasty oak flavors . big , tannic finish bold , somewhat one-note .",Selección Crianza,89,22.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Tobía 2013 Selección Crianza  (Rioja),Tempranillo Blend,Bodegas Tobía,2
36615,36615,Italy,"sangiovese , 10 % cabernet sauvignon merlot , offers aromas ripe blackberry , baking spice , toasted oak balsamic note . round , savory palate offers black cherry , ground pepper , anise , espresso tobacco alongside polished tannins .",Famiglia Zingarelli Riserva,91,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2012 Famiglia Zingarelli Riserva  (Chianti Classico),Red Blend,Rocca delle Macìe,2
36796,36796,France,"dark weighty , dense , firm tannins well bringing rich blackberry fruits . wood shows strongly , pepper edge high alcohol .",L'Orangerie de Carignan,85,,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Carignan 2011 L'Orangerie de Carignan  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Carignan,2
37135,37135,Italy,"sangiovese , 10 % cabernet sauvignon merlot , offers aromas ripe blackberry , baking spice , toasted oak balsamic note . round , savory palate offers black cherry , ground pepper , anise , espresso tobacco alongside polished tannins .",Famiglia Zingarelli Riserva,91,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2012 Famiglia Zingarelli Riserva  (Chianti Classico),Red Blend,Rocca delle Macìe,2
37799,37799,Italy,"underbrush , menthol , dark berry allspice aromas take shape glass . simple palate , slightly fizzy character , offers fleshy black cherry , overripe plum soft acidity alongside buffed tannins .",Riserva,85,17.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Cantine Bellini 2011 Riserva  (Chianti),Red Blend,Cantine Bellini,2
38405,38405,France,"song frogs , aka croak , odd name organically grown grapes . soft , easy light , red berry fruits perfumed acidity . drink .",Le Chant des Grenouilles,84,18.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2014 Le Chant des Grenouilles Rosé (Bordeaux Rosé),Rosé,Les Vignerons Réunis de Monségur,2
38406,38406,France,"produced organically grown grapes , soft red fruits miss much definition , hinting stalky acidity . ready drink .",Le Roi Pépin,84,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2014 Le Roi Pépin  (Bordeaux),Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur,2
38832,38832,Italy,"fragrance cherry sandalwood whiffs toasted oak bell pepper . palate offers black cherry , plum white pepper notes along oak espresso sensations . fast approaching ideal drinking window , enjoy soon .",Riserva,88,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casalvento Radda 2010 Riserva  (Chianti Classico),Red Blend,Casalvento Radda,2
38945,38945,Italy,"aromas mature wild cherry pressed violet straightforward , juicy palate offers fleshy black cherry note ground pepper . 's round ready , supple tannins .",,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa di Geggiano 2011  Chianti Classico,Red Blend,Villa di Geggiano,2
38980,38980,Italy,"'s gorgeous chianti classico shows great intensity , breeding class . quintessential varietal aromas leather , blue flower , berry spice . palate delivers juicy black cherry , white pepper , cinnamon mint alongside bracing refined tannins fresh acidity . already compelling depth still young needs time develop even complexity . drink 2016–2030 .",Baron' Ugo Riserva,96,63.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2010 Baron' Ugo Riserva  (Chianti Classico),Red Blend,Monteraponi,2
38994,38994,Italy,"stunning multifaceted fragrance underbrush , leather , spice , woodland berries violets , whiff mint . layered palate delivers vibrant core succulent black cherry accented white pepper balsamic herbs . 's still young structured forceful yet fine tannins give time develop fully . drink 2015–2025 .",Il Campitello Riserva,95,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monteraponi 2010 Il Campitello Riserva  (Chianti Classico),Red Blend,Monteraponi,2
38998,38998,Italy,"gorgeous , 90 % sangiovese 10 % canaiolo colorino , aromas recall underbrush , mint , woodland berries balsamic herbs . palate offers layers sour cherry white pepper accented exotic asian spices sage add depth . 's surprisingly fresh hot vintage solid tannins carry finish . still youthful , benefit years aging . drink 2015–2022 .",Il Poggio Riserva,94,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monsanto 2007 Il Poggio Riserva  (Chianti Classico),Red Blend,Castello di Monsanto,2
39183,39183,Italy,"80 % sangiovese , 10 % colorino 10 % cabernet sauvignon , delicate aromas suggesting black-skinned tilled soil . straightforward palate delivers prune , grilled sage mochaflavors hint leather . enjoy 2018 .",Villa Bossi Riserva,88,39.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Marchesi Gondi 2011 Villa Bossi Riserva  (Chianti Rufina),Red Blend,Marchesi Gondi,2
39192,39192,Italy,"100 % sangiovese offers black cherry baking spice scents carry palate . 's fresh , accented earthy hint new leather , framed supple tannins . drink 2020 .",I Sodi del Paretaio Riserva,88,22.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Badia di Morrona 2013 I Sodi del Paretaio Riserva  (Chianti),Sangiovese,Badia di Morrona,2
39699,39699,Italy,"80 % sangiovese , 10 % canaiolo 10 % merlot fruity fragrance plum , black currants prune accented toasted notes . one dimensional palate delivers juicy black cherry blueberry mingled hints black pepper cinnamon . soft round , enjoyed soon .",Pratale,87,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Coli 2012 Pratale  (Chianti Classico),Red Blend,Coli,2
39703,39703,Italy,"80 % sangiovese 20 % malvasia merlot , aromas underbrush tobacco leaf alongside notes espresso spice . linear palate offers black cherry accented notes nutmeg black pepper , firm rather fleeting tannins .",Lenzi,87,13.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Petroio 2010 Lenzi  (Chianti Classico),Red Blend,Fattoria di Petroio,2
39704,39704,Italy,"straightforward aromas recall underbrush , white mushroom , dark berries blue flower . one-dimensional palate bit shy freshness offers ripe black cherry hints white pepper espresso alongside tightly-knit tannins .",Terre di Prenzano,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vignamaggio 2011 Terre di Prenzano  (Chianti Classico),Sangiovese,Vignamaggio,2
39720,39720,Italy,"80 % sangiovese , 10 % canaiolo 10 % cabernet sauvignon , starts aromas red berry , blue flower spice . juicy palate serves black cherry cinnamon-spice along notes espresso . 's soft one-dimensional delicious none less .",Riserva,87,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Banfi 2010 Riserva  (Chianti Classico),Red Blend,Banfi,2
39721,39721,Italy,"aromas underbrush , espresso , vanilla plum cake set stage . palate offers black cherry , exotic asian spice , licorice sugared vanilla alongside bitter wood tannins . veritas imports , tanaro river imports , crown .",Riserva,87,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bindi Sergardi 2009 Riserva  (Chianti Classico),Red Blend,Bindi Sergardi,2
39809,39809,Italy,"tremenel earthy fragrance underbrush , tobacco ripe black whiff spice . palate delivers tight core black cherry layered raisin , white pepper , nutmeg cocoa backed bracing refined tannins .",Tremenel,91,65.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Erbice 2007 Tremenel  (Amarone della Valpolicella),Red Blend,Villa Erbice,2
39827,39827,Italy,"offers aromas dark berry , spice , tobacco whiff vanilla . palate delivers ripe black cherry layered chocolate , coffee white pepper . delicious already drinking well develop complexity cellaring . drink 2019 .",Riserva Castello di Bibbione,90,38.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2009 Riserva Castello di Bibbione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,2
40309,40309,Italy,"stunning chianti classico intense perfume violet , rose iris , accented scents truffle forest berry . wildly delicious palate presents core juicy cherry layered sweet pipe tobacco , mint spice , hint well-integrated oak . great energy , vibrant acidity bracing refined tannins . drink 2016–2025 .",,96,27.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Isole e Olena 2010  Chianti Classico,Red Blend,Isole e Olena,2
40610,40610,Italy,"85 % sangiovese , 10 % canaiolo 5 % colorino , offers delicate ripe black-skinned cooking spice aromas . palate , ripe black cherry , espresso clove flavors framed firm tannins . drink 2019 .",Riserva,89,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Mangiacane 2011 Riserva  (Chianti Classico),Red Blend,Mangiacane,2
40622,40622,Italy,"enjoyable all-sangiovese offers black cherry , tilled earth new leather aromas . savory palate delivers red plum flavors accented cinnamon clove , framed lithe tannins . enjoy 2019 .",Riserva,89,25.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Fattoria Torre a Cona 2013 Riserva  (Chianti Colli Fiorentini),Sangiovese,Fattoria Torre a Cona,2
40627,40627,Italy,80 % sangiovese 20 % colorino black cherry underbrush aromas . juicy black plum-inflected palate accented cinnamon leather notes healthy dose polished tannins . enjoy 2020 .,Pian dei Sorbi Riserva,89,24.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Marchesi Gondi 2012 Pian dei Sorbi Riserva  (Chianti Rufina),Red Blend,Marchesi Gondi,2
40817,40817,Italy,"90 % sangiovese 10 % canaiolo , hearty features earthy aromas underbrush , tilled soil mature black fruits . juicy palate delivers fleshy black cherry , plum , nutmeg , espresso , black pepper licorice alongside solid tannic backbone . drink 2019 .",,90,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vèscine 2009  Chianti Classico,Red Blend,Vèscine,2
40824,40824,Italy,"85 % sangiovese 15 % merlot , ripe delivers soft plum , black currants , clove cracked pepper sensations accented coffee espresso notes . backbone firm tannins give structure . drink 2019 .",Riserva,90,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello San Donato in Perano 2009 Riserva  (Chianti Classico),Red Blend,Castello San Donato in Perano,2
41142,41142,Italy,"amarone aromas ripe black vanilla . palate delivers plum blackberry flavors layered chocolate oak . 's overly complex , big spice flavors satisfy . 's fast approaching ideal drinking window , enjoy soon .",,90,110.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Corte Aleardi 2007  Amarone della Valpolicella Classico,Red Blend,Corte Aleardi,2
41161,41161,Italy,"amarone fragrance blackberry , plum oak , carry palate alongside notes black licorice pepper . 'll also detect warm midpalate warmth alcohol close .",Monte La Parte,89,47.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Piccoli 2008 Monte La Parte  (Amarone della Valpolicella),Red Blend,Piccoli,2
41167,41167,Italy,"amarone scents plum , raisin toasted oak . palate delivers prune black cherry flavors , accented hints chocolate . soft round , palate also somewhat evolved .",La Fabriseria,89,200.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Tedeschi 2007 La Fabriseria  (Amarone della Valpolicella),Red Blend,Tedeschi,2
41168,41168,Italy,"fragrances ripe black cherry , raisin touch leather . palate delivers raisin raspberry flavors , along spicy black pepper notes . palate bit evolved , showing tertiary notes .",,89,60.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Tedeschi 2009  Amarone della Valpolicella Classico,Red Blend,Tedeschi,2
41504,41504,Italy,"80 % sangiovese , 10 % canaiolo 10 % malvasia bianca , red-skinned earthy underbrush aromas . fresh , straightforward palate evokes red cherry chopped herb , framed smooth tannins . enjoy soon .",Vegante,87,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Sensi 2015 Vegante  (Chianti),Red Blend,Sensi,2
41521,41521,Italy,"90 % sangiovese 10 % canaiolo , rose baking spice scents . straightforward palate shows red plum clove flavors , held firm solid tannins . drink 2018 .",,87,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Poggio al Chiuso 2015  Chianti,Red Blend,Poggio al Chiuso,2
41522,41522,Italy,"nose 85 % sangiovese , 10 % canaiolo 5 % colorino chianti shows muted black-skinned cooking spice aromas . palate easygoing , displaying black cherry , clove vanilla flavors enveloped mellow tannins . enjoy soon .",,87,20.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Poggiotondo 2014  Chianti Superiore,Red Blend,Poggiotondo,2
41523,41523,Italy,"85 % sangiovese , 10 % canaiolo 5 % colorino shows delicate plum underbrush aromas . 's medium-bodied , approachable smoothly tannic , delivering prune clove flavors . drink 2018 .",,87,15.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Poggiotondo 2015  Chianti,Red Blend,Poggiotondo,2
41568,41568,Italy,"comprised 85 % sangiovese balance merlot , cabernet sauvignon syrah , laid-back chianti offers red-skinned berry baking spice aromas . palate simple , easygoing tannins ripe red cherry clove flavors . enjoy soon .",I Sodi del Paretaio,86,17.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Badia di Morrona 2015 I Sodi del Paretaio  (Chianti),Red Blend,Badia di Morrona,2
41585,41585,Italy,"80 % sangiovese 20 % ciliegiolo dark-skinned underbrush aromas . black cherry jam brightened hint green tea core flavor , set backdrop easygoing tannins . enjoy soon .",Casalini,86,20.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Fattoria Fibbiano 2014 Casalini  (Chianti Superiore),Red Blend,Fattoria Fibbiano,2
