,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
14440,14440,Spain,"classic priorat opening gun . nose schisty top , molasses , spice , herb stewed berry aromas surface . 's spunky , racy flavors tomato , red plum , hard spice , pepper tobacco , finish feels good shows detectable faults . drink ; 80 % garnacha 20 % carignan .",Coster de l'Ermita,91,105.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Mas Igneus 2006 Coster de l'Ermita Red (Priorat),Red Blend,Mas Igneus,3
14557,14557,Spain,"red-fruit-dominated garnacha smells earthy cherry plum along orange peel . racy , chewy , slightly rough palate pie cherry , red plum , raisin chocolate finish juicy aggressive .",Varietales,89,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron De Ley 2012 Varietales  (Rioja),Garnacha,Baron De Ley,3
14721,14721,US,"indifferent , hot baked , jammy sweet berry flavors .",Lot 250,82,10.0,California,Napa County,Napa,,,Cameron Hughes 2009 Lot 250 Meritage (Napa County),Meritage,Cameron Hughes,3
14761,14761,Spain,"schist , cola , cassis , berry tobacco cover bases . 's grippy chewy complete . dark , earthy mulled berry flavors precede tannic , pulpy finish lasting plum cassis notes . drink 2021 .",Embruix,90,27.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Vall Llach 2014 Embruix Red (Priorat),Red Blend,Vall Llach,3
15003,15003,Spain,"compact bouquet dense aromas leafy berry fruits compost entirely fresh pure . palate , packed pulpy , 's n't much nuance . short , stocky berry , plum spice flavors finish fleshy touch leafy abrasive . drink 2028 .",Reserva,91,45.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Remelluri 2010 Reserva  (Rioja),Red Blend,Remelluri,3
15062,15062,Spain,"lot going front ; 's cassis , raisin , prune dill aromas . medium full mouth , lively berry , plum spice flavors . sweet fairly long earthy finish . pure example rioja reserva .",Reserva,89,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2006 Reserva  (Rioja),Tempranillo,CVNE,3
15239,15239,Spain,"initially , may smell bit hot leafy , time quality settles . feels narrow , tannic condensed , roasted flavors red berry , spice chocolate . finish offers mix citrus , red berry herb flavors .",Crianza,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2008 Crianza  (Rioja),Tempranillo,Ramón Bilbao,3
15384,15384,Spain,"ripe raisiny specimen rocky vintage . 's chunky somewhat grating mouth , balance issues . prune , raisin chocolate flavors finish without much structure spine . drink .",Reserva,86,21.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Beronia 2008 Reserva  (Rioja),Tempranillo Blend,Beronia,3
15671,15671,Spain,"alluring aromas tree bark , licorice root , rose petal ripe black show elegance . touch grippy young feel , overall 's showing balance . deep flavors plum , cherry , wild berry vanilla finish finessed balance weight acidity . drink 2019–2032 .",Granja Gran Reserva,94,95.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Remelluri 2011 Granja Gran Reserva  (Rioja),Red Blend,Remelluri,3
15677,15677,Spain,"intense classy aromas berry fruits , minerality , vanilla chocolate milder richer 's racy , structured , acid-rich palate . flavors blackberry come shock bracing tartness , oaky aftershocks offer chocolate woodspice flavors . zesty , firm , hard-driving finish brings touch sharpness . drink 2022 .",Pagos Viejos,92,100.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Artadi 2010 Pagos Viejos  (Rioja),Tempranillo Blend,Artadi,3
15789,15789,Spain,"licorice , lemon peel , nutmeg , black cherry , requisite schist smoke aromas set juicy , full-bodied , tannic palate blackberry , mocha , cassis mild herbal flavors . blackened toast , licorice black-fruit flavors draped smooth , controlled finish . best 2016 2023 .",Mas de la Rosa,94,165.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Vall Llach 2012 Mas de la Rosa Red (Priorat),Red Blend,Vall Llach,3
15796,15796,Spain,"reedy cherry berry aromas smoky schisty , high level purity complexity . tannic great shape , lockdown structure . schisty plum , cassis , black cherry cocoa flavors finish firm mildly peppery tasting , oodles class aging potential . drink 2022 .",Clos Figueres,94,85.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Clos Figueras 2010 Clos Figueres Red (Priorat),Red Blend,Clos Figueras,3
15846,15846,Spain,"single-vineyard carignan living proof impressive variety , especially hailing top year like 2012. schisty aromas blackberry , chocolate mocha smooth alluring . feels focused , pure juicy , dense blackberry , mocha baking spice flavors tail exotic notes malabar pepper , toast finest black coffee . drink 2023 .",El Perer,96,770.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Marco Abella 2012 El Perer Carignan (Priorat),Carignan,Marco Abella,3
15867,15867,Spain,"jammy berry aromas include seemingly misplaced note cinnamon . feels full , blocky tannic , old-fashioned clamp . flavors oak , plum cherry form familiar whole , tastes earthy dry finish , modest heat . drink 2021 .",Crianza,89,23.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ostatu 2012 Crianza  (Rioja),Tempranillo Blend,Ostatu,3
15885,15885,US,"imposing , enormous style smells minty , tastes dense ripe , feels massive due full body layers fine tannins . fun drink grilled lamb chops something equally rich , tannin flavor meet match .",Reserve,89,40.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Ironstone 2009 Reserve Meritage (Sierra Foothills),Meritage,Ironstone,3
15949,15949,Spain,"airy woody nose , textbook rioja crianza woody , dry , light elegant , smooth juicy palate brings raspberry , plum brown sugar flavors fore . spice dry red-fruit flavors meld juicy acidity finish . drink 2017 .",ADM Crianza,90,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Altos del Marqués 2010 ADM Crianza  (Rioja),Tempranillo,Altos del Marqués,3
15950,15950,Spain,"inky , minerally aromas blackberry , black plum coconut filter round , fluffy palate 's friendly pure dense structured . baked flavors molasses gamy berry finish mild easy .",Viñas de Gain,90,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Artadi 2011 Viñas de Gain  (Rioja),Tempranillo,Artadi,3
16031,16031,Spain,"mature , earthy soft nose , roasted , spicy , integrated berry aromas . full baked feeling , maturity monotone flavors sweet berries n't vary . remains roasted warm finish . drink soon .",Gran Reserva,88,22.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca del Marquesado 2003 Gran Reserva  (Rioja),Tempranillo Blend,Finca del Marquesado,3
16071,16071,Spain,"ultratight cherry plum aromas create lean red profile . palate extra crisp sheer , piercing raspberry wash oak flavor . paper thin finish , freshening acids final blast oak .",Viña Zaco,84,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Bilbainas 2008 Viña Zaco  (Rioja),Tempranillo,Bodegas Bilbainas,3
16174,16174,Spain,"ripe mocha , baking spice heady berry aromas , excellent great vintage . firm , tight palate delivers oak , toasty spice ripe flavors coffee spice accents close long finish . drink 2027 .",,93,75.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Livius 2010  Rioja,Tempranillo,Livius,3
16187,16187,Spain,"maple , mocha raisin aromas announce oaky , fully ripe roasted tomato notes . palate saturated mixed berry , spice chocolatey oak flavors , finishing heavy residual tannins . drink oaky powerhouse 2028 .",Selección Privada,92,70.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Vargas 2010 Selección Privada  (Rioja),Tempranillo Blend,Marqués de Vargas,3
16216,16216,Spain,"dense black cherry stewed plum aromas introduce round , jammy ultraripe syrah . mouth , rich chunky , brandied cherry baked berry plum flavors topped sprinkles nutmeg cumin . nothing evaporates ripe finish . drink 2018 .",Selecció,90,45.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Clos Berenguer del Molar 2008 Selecció Syrah (Priorat),Syrah,Clos Berenguer del Molar,3
16222,16222,Spain,"plum berry aromas leathery honest overreaching . feels tight pinched , savory flavors saucy plum red-berry fruits finish lightly herbal , kick tomato spice along leather .",Inspiración Valdemar Selección,87,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2010 Inspiración Valdemar Selección  (Rioja),Tempranillo Blend,Bodegas Valdemar,3
16247,16247,Spain,"stalky aromas suggest animal hide roasted . rubbery , firm leathery feel , plum , berry , raisin dark-fruit flavors . finish , feels earthy tastes like stewed black fruits prune . drink sooner rather later .",,87,30.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Mas de Subirà 2010 Red (Priorat),Red Blend,Mas de Subirà,3
16288,16288,Spain,"hot , stalky aromas red chili flake weedy raspberry lead lean , tomatoey palate flavors tomato , dried berry , vanilla especially dill weed . saucy , woody finish confirms mostly oak acid ; drink 2020 .",Reserva,87,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Eduardo Garrido García 2005 Reserva  (Rioja),Tempranillo Blend,Eduardo Garrido García,3
16376,16376,Spain,"flush aromas raisin , blackberry cassis ripe . feels tight , tannic scrape . spicy , reedy flavors red plum berry fruits textbook carignan , mixed black fruits fig show chocolaty finish . best 2020–2025 .",Vinyes Velles,92,90.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Tosalet 2013 Vinyes Velles Carignan (Priorat),Carignan,Tosalet,3
16613,16613,Spain,"leathery , roasted plum berry aromas come noticeable charred , smoky side . full edgy palate , rubbery tannins . flavors charred oak steer leafy berry flavors toward dry , herbal , spicy finish .",,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Los Valles 2012  Rioja,Tempranillo,Viña Los Valles,3
16618,16618,Spain,"earthy , rooty aromas cola , tobacco baked black plum give way drawing , drying palate rubbery , clampy tannins . roasted plum , prune herbal flavors finish loamy feel salty flavor .",Zinio Tempranillo-Graciano,86,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Patrocinio 2012 Zinio Tempranillo-Graciano  (Rioja),Tempranillo Blend,Patrocinio,3
16799,16799,Italy,"shows character finesse italian whites price range . subtle aromas apples , peach mineral carry bright , savory palate along citrus notes crisp acidity . nice length leaves mouth feeling clean fresh .",,89,16.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Pieropan 2012  Soave Classico,White Blend,Pieropan,3
16813,16813,Spain,"berry , plum pastry aromas carry bit stalky sweetness . feels juicy , textured mildly tannic , lightly herbal berry resin flavors . oaky finish , good set outgoing flavors length .",Ibéricos Crianza,88,21.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Soto de Torres 2009 Ibéricos Crianza  (Rioja),Tempranillo,Soto de Torres,3
16818,16818,Spain,"initially dark earthy , brandied cherry , leather tobacco aromas . feels complete offers core acids keep feeling fresh . flavors black spice lead lasting finish cola cherry notes .",Glorioso Gran Reserva,88,35.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2005 Glorioso Gran Reserva  (Rioja),Tempranillo,Bodegas Palacio,3
16947,16947,Spain,"powerful raisiny nose , asphalt , char cassis . palate saturated sweet , flavors black raisin , plum blackberry . staunch finish , licorice blackness . solid , strong garnacha . drink 2012 .",Colección Vivanco Parcelas de Garnacha,90,95.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Dinastía Vivanco 2007 Colección Vivanco Parcelas de Garnacha  (Rioja),Garnacha,Dinastía Vivanco,3
16971,16971,Spain,"earthy , leathery leafy nose . mouth , hard tannins lead stalky tasting , lightly baked set mature black-fruit flavors . carob raisin flavors along rubbery tannins define finish",Antaño Reserva,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,J. Garcia Carrion 2008 Antaño Reserva  (Rioja),Red Blend,J. Garcia Carrion,3
17016,17016,Spain,"melis project backed industry folks california , old-vines grenache along carignan , syrah cabernet sauvignon european . 's heady well balanced , smooth edges much fiery attitude , roughness scratchy tannins . 's forward big-boned , 's enough creamy richness make friendly . needs plenty air time ; hold well five-plus years .",Melis,92,99.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Cellers Melis 2005 Melis Red (Priorat),Red Blend,Cellers Melis,3
17121,17121,Spain,"focused , crisp tempranillo nice , warm vintage offers mix fresh plum , raspberry , vanilla spice bouquet . 's honest correct mouth , plum , cherry , dry spice light oak flavors . clean , mellow finish appropriate ending midtier rioja .",Cantos de Valpiedra,88,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca Valpiedra 2009 Cantos de Valpiedra  (Rioja),Tempranillo,Finca Valpiedra,3
17124,17124,Spain,"savory , leafy , balsamic aromas , good sedentary nose . mouth , 's full little flat , mild pulse meaty , balsamic flavors earthy berry prune . short , earthy finish closes .",Gran Reserva,87,40.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marques de Tomares 2001 Gran Reserva  (Rioja),Tempranillo Blend,Marques de Tomares,3
17183,17183,Spain,"powdery , perfumed aromas raspberry red plum announce palate ringing acidity . plum , red currant strawberry flavors come moderate loamy weight , finish takes earthy quality 's balanced shearing , tangy acidity . 60 % tempranillo rest garnacha , graciano mazuelo . drink 2020 .",Norte,89,95.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Pujanza 2010 Norte  (Rioja),Tempranillo Blend,Pujanza,3
17226,17226,Spain,"seven years bottle , cabernet sauvignon-led . nose stewy raisiny , baked berry notes . like nose , feels raisiny heavy . flavors raisin , fig chocolate keep theme going , finish herbal earthy flavor , heat .",Abat Domènech,86,49.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Cesca Vicent 2008 Abat Domènech Red (Priorat),Red Blend,Cesca Vicent,3
17239,17239,Spain,"cherry , raspberry spicy oak aromas open chunky , standard rioja . roasted plum currant flavors turn oaky back side , finish feels fresh tastes lightly spicy .",Gran Selección,86,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Pata Negra 2011 Gran Selección  (Rioja),Tempranillo,Pata Negra,3
17244,17244,Spain,"soft , low-intensity aromas raisin , marzipan cedar announce 's best shape . feels jammy lacking foundation . flavors loamy berry , prune raisin finish note licorice .",Reserva,85,24.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Señorio de Valdiestro 2008 Reserva  (Rioja),Tempranillo Blend,Señorio de Valdiestro,3
17655,17655,Spain,"cola , rooty notes , creamy oak smoke scent grace dry berry aromas . grapy , padded yet tannic mouthfeel black-fruit potpourri flavors 's big black currant . finish , aged vital steady like cruise control . drink 2022 .",Montgarnatx,92,45.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Francesc Sanchez Bas 2007 Montgarnatx Red (Priorat),Red Blend,Francesc Sanchez Bas,3
17809,17809,Spain,"stalky , leathery berry aromas bit lacking purity . feels choppy , stalky , lightly green berry flavors finish herbal shadings resiny oak .",,84,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Eguía 2013  Rioja,Tempranillo,Viña Eguía,3
18066,18066,Spain,"berry cinnamon aromas lightly woody spicy . tannic mean fierce . flavors oaky plum berry fruits turn savory front finish dry , snappy , slightly raw feel . given 2013 cold vintage , crianza deserves praise .",Crianza,90,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Burgo Viejo 2013 Crianza  (Rioja),Tempranillo Blend,Burgo Viejo,3
18116,18116,Spain,"inaugural barrel-fermented white gold color toasty nose , baked apple , pinch sweat heavy raw-oak aromas . resiny mouthfeel leads savory palate wood corn flavor . finish smooth feel lasting oaky flavors .",Tres Viñas Blanco Reserva Viura-Malvasia-Garnacha Blanca,89,,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron De Ley 2008 Tres Viñas Blanco Reserva Viura-Malvasia-Garnacha Blanca White (Rioja),White Blend,Baron De Ley,3
18118,18118,Spain,"wiry , minty nose aromas herbs , compost strawberry pushy direct . mouth , feels grabby tight , driving tannins . flavors baked berry , carob herbs finish prune-driven character , heat choppy tannins .",,89,25.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Nita 2011 Red (Priorat),Red Blend,Nita,3
18129,18129,Spain,"smoky , toasty dark nose , value-priced rioja delivers plenty money . palate , smooth ripe , integrated tannins proper acidity . flavors earth , loamy berry , plum vanilla supple medium intensity .",Crianza,89,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2010 Crianza  (Rioja),Tempranillo,Ramón Bilbao,3
18133,18133,Spain,"mostly neutral aromas include note peach citrus , hint butterscotch . body full textue good , overall balance money . creamy flavors vanilla , coconut cake , toffee baked apple finish similarly , heat burn .",Barranc dels Closos,89,28.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Mas Igneus 2011 Barranc dels Closos White (Priorat),White Blend,Mas Igneus,3
18135,18135,Spain,"smooth berry aromas vanilla leaning due ample oak . mouthfeel fresh touch clipped choppy , flavors vanilla wood accent traditional red-berry plum flavors . finish , vanilla cocoa flavors create good ending . drink .",Reserva,89,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2008 Reserva  (Rioja),Tempranillo,Marqués de Cáceres,3
18298,18298,Spain,"thick , raisiny berry aromas come notes licorice , mineral black peppercorn . feels tight juicy , zesty red flavors , sweet black flavors shadings schisty minerality licorice . smooth sturdy finish .",Ceps Nous,91,27.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Celler Pasanau 2008 Ceps Nous Red (Priorat),Red Blend,Celler Pasanau,3
18328,18328,Spain,"baked raisiny smelling , kirsch . word , 's stewy . ditto mouthfeel , chunky heavy . features thick black plum , herb carob flavors feels beefy finish .",Monte Real Crianza,83,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Riojanas 2008 Monte Real Crianza  (Rioja),Tempranillo,Bodegas Riojanas,3
18378,18378,Spain,"dusty , earthy berry aromas carry minerally accent . feels balanced medium weight , mix red-berry fruits making flavor profile . finish loses brightness snap transitioning loamy earthy .",Tempranillo-Garnacha-Mazuelo,87,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron de Escal 2013 Tempranillo-Garnacha-Mazuelo  (Rioja),Tempranillo Blend,Baron de Escal,3
18478,18478,Spain,"reddish color big bouquet , sweet berry cherry aromas . palate full fun , acidity heavier , sweeter flavors strawberry , raspberry sweet plum . handles size well . 80 % garnacha 20 % graciano ( acidity ) .",Rosado,86,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ilurce 2010 Rosado Rosé (Rioja),Rosé,Ilurce,3
18499,18499,Spain,"perfumed touch exotic rioja , coconut floral berry aromas . definitely full ripe mouth , sweet flavors go back forth baked sugary rich rewarding . sweet , mature core , molasses brown sugar .",Finca Ygay Reserva,90,26.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Murrieta 2006 Finca Ygay Reserva  (Rioja),Tempranillo Blend,Marqués de Murrieta,3
18618,18618,Spain,"mint jammy plum raspberry aromas touch spicy . astringent feel , dry , oaky red-berry tomato flavors . angular , tart finish fades quickly .",Tinto,83,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Palacio del Burgo 2014 Tinto  (Rioja),Tempranillo Blend,Palacio del Burgo,3
18621,18621,Spain,"rooty initial aromas veer toward animal stalky berry fruits unfolds . raw , hard leathery feel , turns low ripeness leafy , stalky flavors take ending salty , firm tannins .",Reserva,83,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,La Cuna de la Poesia 2009 Reserva  (Rioja),Tempranillo,La Cuna de la Poesia,3
18625,18625,Spain,"leafy , earthy red-berry aromas backed grabby , drying , tannic palate . lightly herbal black-fruit flavors followed dry , rubbery cherry plum blandness .",Hacienda Lopez de Haro Tempranillo,83,9.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodega Classica 2014 Hacienda Lopez de Haro Tempranillo  (Rioja),Tempranillo,Bodega Classica,3
18645,18645,Spain,"dry earth , baked berry , tobacco vanilla aromas harmonious true rioja . forceful palate rubbery tannins features savory oak , raspberry plum flavors , finish tastes saucy shows intensity .",Glorioso Crianza,90,16.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2009 Glorioso Crianza  (Rioja),Tempranillo,Bodegas Palacio,3
18927,18927,Spain,"inky , earthy berry aromas come hint animal . feels grabby solid , firm tannins . standard plum berry aromas slightest bit stalky , flavors roasted black fruits coffee bolstered hard tannins finish .",Crianza,89,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2011 Crianza  (Rioja),Tempranillo,Sierra Cantabria,3
19117,19117,Spain,"smells almost entirely like barrel , palate avoids resiny instead comes across fresh balanced . oaky flavors unavoidable , melony notes finish dosed wood spice shot freshening acidity .",Barrel Fermented,87,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sonsierra 2015 Barrel Fermented Viura (Rioja),Viura,Sonsierra,3
19281,19281,Spain,"spicy jumpy nose , pine juniper notes coming alongside normal berry cherry scents . palate severe snappy , citrusy , narrow feel flavors cherry , red plum cherry tomato . lightly herbal oaky finish , good length .",JME,87,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Muriel 2007 JME  (Rioja),Tempranillo,Bodegas Muriel,3
19361,19361,Spain,"raisin , kirsch leather aromas define nose crianza . palate properly dry , good acidity clampy tannins . flavors dry oak , herbal notes , raspberry raisin end solid slightly rough finish . go better food .",Finca del Marquesado Crianza,88,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2007 Finca del Marquesado Crianza  (Rioja),Tempranillo Blend,Bodegas Valdemar,3
19494,19494,Spain,"magenta-tinted ready go ; nutshell easy , no-oak tempranillo grenache . 's fruity max , aromas boysenberry black cherry well similar flavors . ripe easy drink .",,85,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Circulo 2006  Rioja,Tempranillo,El Circulo,3
19587,19587,Spain,"traditional type crianza vanilla , spice , dry berry quiet , subtle approach . mouthfeel old world 's clean , dusty weight proper acid-tannin balance , flavors spice , cherry , dried currant earth n't overstep place . nice $ 20 .",Crianza,89,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valserrano 2006 Crianza  (Rioja),Tempranillo,Valserrano,3
19954,19954,Italy,lovely chianti classico shows balanced aromas cherry raspberry match nicely natural acidity feel mouth . great pair chicken creamy mushroom sauce buttered baked potato .,,88,25.0,Tuscany,Chianti Classico,,,,Querciavalle 2007  Chianti Classico,Sangiovese,Querciavalle,3
19978,19978,Spain,"inky dark , deep berry , sandalwood sawmill aromas . color potency lacking modern-styled tempranillo , hits like hammer . feelwise , tough , angular benefit another year two aging . 's tight tannic , piercing acidity .",MC,87,46.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2005 MC  (Rioja),Tempranillo,Marqués de Cáceres,3
20073,20073,Spain,"roasted , savory spicy front , solid berry aromas . feels crisp fresh , cherry , strawberry herb flavors . 's spicy , lively , fresh clean finish .",Crianza,87,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Vaza 2008 Crianza  (Rioja),Tempranillo,Vaza,3
20126,20126,Spain,"cleanliness fleeting quality rosé , smells compromised artificial . modest palate feel dry , hollow , mostly fruitless flavors lead bland finish .",,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2015 Rosé (Rioja),Rosé,Sierra Cantabria,3
20334,20334,Spain,"spicy earthy briary aromas include note cola along requisite berry cassis scents . slightly choppy mouthfeel flavors blueberry , cardamom , herbs oak define palate , finishes fruity open . drink 2024 .",Reserva,92,37.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valenciso 2009 Reserva  (Rioja),Tempranillo,Valenciso,3
20418,20418,Spain,"earthy berry , tomato , vanilla , herb spice notes textbook rioja . drawing sturdy feel , mix dry oak , tomato , plum currant flavors . salty tasting , tangy finish good shape .",Cincuenta,88,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Heredad Ugarte 2011 Cincuenta  (Rioja),Tempranillo,Heredad Ugarte,3
20518,20518,Spain,"cheesy oak raw cherry plum aromas create nose needs time glass show best . rioja feels fresh tight , pulling tannins . zesty plum cherry flavors carry peppery side note prior snappy finish similar flavors .",Cosme Palacio 1894,90,60.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Palacio 2014 Cosme Palacio 1894  (Rioja),Tempranillo,Bodegas Palacio,3
21068,21068,Spain,"first whiff rioja full oaky char , shoe polish , raw leather can't-miss wood resin . airing nose cedes chocolate berry scents . plump , chewy touch resiny feeling palate , baked berry , savory notes , grilled meat flavors saltiness . roasted , rubbery finish apropos .",Belezos,87,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Zugober 2010 Belezos  (Rioja),Tempranillo Blend,Bodegas Zugober,3
21115,21115,Spain,"plum raspberry aromas come spicy topping distant notes dried cheese leather . feels fresh feminine palate , dry plum cherry flavors come hints vanilla , loam cocoa . smooth finish tea notes finely composed elegant . drink 2019 .",Gran Reserva,92,49.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca Mayor 2004 Gran Reserva  (Rioja),Tempranillo,Finca Mayor,3
21130,21130,Spain,"initial aromas char , gritty leather , asphalt tar fade , get mature , herbal cherry plum scents . gran reserva delivering light , racy , tangy flavors raspberry strawberry along vanilla . finish , subtle , elegant pure . drink 2024 .",Imperial Gran Reserva,92,60.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2004 Imperial Gran Reserva  (Rioja),Tempranillo,CVNE,3
21199,21199,Spain,"spicy reedy cherry red-plum aromas open high-acid sizzler cool vintage . lean stick terms build , tastes raspberry , red plum dry spices . short juicy tight finish ripping acid . drink 2025 .",Crianza,89,32.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Basagoiti 2013 Crianza  (Rioja),Red Blend,Basagoiti,3
21218,21218,Spain,"dark color chunky aromas black plum animal hide set full tannic , rubbery palate . herbal salty notes accent core plum berry flavors , long finish , earthy notes sauvage hint garrigue .",Gotes del Priorat,89,23.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Portal del Priorat 2013 Gotes del Priorat Carignan-Grenache (Priorat),Carignan-Grenache,Portal del Priorat,3
21269,21269,Spain,"coconut , vanilla dill aromas sit top solid berry scents form classic rioja bouquet . feels fresh agile , acidity allows dance around palate . tastes red plum , raspberry , mint spice . seems oaky finish , lively .",Crianza,86,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Eguía 2008 Crianza  (Rioja),Tempranillo,Viña Eguía,3
21286,21286,Spain,"fiery borderline herbaceous aromas green-leaning , surprising considering 2011 warm , dry , highly regarded vintage rioja . palate , feels strained , outsized acidity . herbal , roasted wild-berry flavors come lot oak clove , finish fairly tart herbal .",Mirto,87,70.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2011 Mirto  (Rioja),Tempranillo,Ramón Bilbao,3
21482,21482,Spain,"savory , spicy , herbal berry aromas lead sinewy palate 's full acidity chop . oaky plum flavors woody bit muddled , tastes oaky red fruits fiery finish .",Crianza,87,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valdelacierva 2014 Crianza  (Rioja),Tempranillo,Valdelacierva,3
21551,21551,Spain,"gold color , oaky resiny , strong barrel element , honey baked nose . full , sticky catchy mouth , resin , toast baked apple peach flavors . unique style mature , barrel-aged viura . everyone .",Capellanía Reserva,88,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Murrieta 2006 Capellanía Reserva White (Rioja),White Blend,Marqués de Murrieta,3
21686,21686,Spain,"faults positives . nose , 's roasted almost point overdone . smells like baked , roasted peanuts tire tread . n't sound great , ? mouth true recognizable ; flavors tomato leaf , dried red , vanilla dill known entities , finish long draped even dill weed . drink . one save .",Selección Reserva,85,21.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramirez de la Piscina 2002 Selección Reserva  (Rioja),Tempranillo Blend,Ramirez de la Piscina,3
21704,21704,Spain,"quite ripe nose , raisin sweetness front center . saturated mouth , whole 's bit flabby , part , 's neither . flavors plum berry tilt dark side , finish short inoffensive .",Conde de Valdemar Crianza,85,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2005 Conde de Valdemar Crianza  (Rioja),Tempranillo,Bodegas Valdemar,3
