,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
46287,46287,Italy,"informal red aromas tilled soil , blackberry whiff game . simple palate offers juicy black cherry hint baking spice alongside angular , fleeting tannins racy acidity .",,86,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Coppiere 2013  Chianti Classico,Sangiovese,Coppiere,8
46570,46570,Italy,unusual charred aromas whiffs resin . palate retains burnt sensations alongside notes roasted coffee bean bitter walnut husk . lacks richness ends astringent note dries mouth .,Capitel de Roari,85,40.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Luigi Righetti 2011 Capitel de Roari  (Amarone della Valpolicella Classico),Red Blend,Luigi Righetti,8
47067,47067,Italy,"comprised sangiovese 5 % merlot , offers aromas plum , blackberry , roasted coffee bean whiff toasted oak . palate offers dried black cherry , prune , licorice espresso alongside tightly knit tannins . drink 2016–2020 .",Riserva,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Viticcio 2012 Riserva  (Chianti Classico),Red Blend,Viticcio,8
47240,47240,Italy,"aromas ripe plum , violet , vanilla , toast leafy underbrush come together full-bodied red . palate offers black cherry marinated spirits , grilled porcini mushroom dried aromatic herb alongside assertive tannins leave somewhat drying finish .",,89,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Fabiano Calcinaia 2012  Chianti Classico,Red Blend,San Fabiano Calcinaia,8
47574,47574,Italy,"perfumed berry , fragrant purple flower , menthol tilled soil aromas lead nose . taut , rather lean palate offers dried black cherry , white pepper , leather grilled sage accompanied assertive , angular tannins grip finish .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Podere Castellinuzza 2012  Chianti Classico,Red Blend,Podere Castellinuzza,8
47580,47580,Italy,"subdued aromas suggest cured meat , leather , menthol tilled soil . palate offers dried black cherry , dark baking spice hint licorice alongside nervous acidity assertive , tightly wound tannins .",,88,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lecci e Brocchi 2013  Chianti Classico,Red Blend,Lecci e Brocchi,8
50206,50206,Italy,"oak-driven aromas toast , espresso , coffee coconut . concentrated palate offers oak , dried blackberry , ripe plum , roasted coffee bean , vanilla confectionary note alongside packed tannins . starting dry drink soon .",Castello di Montespertoli Riserva,87,30.0,Tuscany,Chianti Montespertoli,,Kerin O’Keefe,@kerinokeefe,Castello Sonnino 2010 Castello di Montespertoli Riserva  (Chianti Montespertoli),Red Blend,Castello Sonnino,8
50208,50208,Italy,"aromas underbrush , tilled soil , grilled porcini , espresso ripe black berry . palate offers dried black cherry , roasted coffee bean coconut alongside drying , astringent tannins soft acidity . drink 2015 .",,87,14.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Castelvecchio 2011  Chianti Colli Fiorentini,Red Blend,Castelvecchio,8
50226,50226,Italy,"fruity aromas red berry mingle glass together light note cooking spice . easygoing rather fleeting palate offers wild cherry , strawberry grilled herb alongside bright acidity loose knit tannins .",,87,20.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Podere il Pozzo 2013  Chianti Rufina,Sangiovese,Podere il Pozzo,8
50927,50927,Italy,"french oak , toast , espresso menthol aromas lift glass . lean , taut palate offers dried black cherry oak-driven spice alongside raspy tannins leave astringent finish . richness starting dry drink sooner rather later .",,86,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2012  Chianti Classico,Sangiovese,Lornano,8
50941,50941,Italy,"subdued nose n't give much away . equally inexpressive , rather fleeting palate offers dried red berry anise alongside somewhat abrasive tannins .",Ponte Rosso Gran Selezione,86,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Selvole 2011 Ponte Rosso Gran Selezione  (Chianti Classico),Red Blend,Castello di Selvole,8
52405,52405,Italy,"brawny , one-dimensional red offers flavors raisin , dark spice , note powdered sage heat evident alcohol . bracing , grainy tannins leave sharp finish .",,87,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Corte Moschina 2013  Amarone della Valpolicella,Red Blend,Corte Moschina,8
52418,52418,Italy,"offers aromas suggesting scorched earth , stalky underbrush , leather steeped prune . palate shows raisin , cassis hint espresso alongside raspy tannins leave astringent finish .",,87,40.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Domìni Veneti 2012  Amarone della Valpolicella Classico,Red Blend,Domìni Veneti,8
52687,52687,Italy,"aromas cellar floor , moist underbrush , dried sage whiff crushed violet . robust straightforward palate offers mature black cherry hint dark cooking spice alongside close-grained rather fleeting tannins leave raspy finish .",,86,65.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Villa Girardi 2012  Amarone della Valpolicella Classico,Red Blend,Villa Girardi,8
52710,52710,Italy,"bracing full-bodied , offers dried sour cherry , raisin licorice flavors alongside raspy tannins clench finish . give tannins another years unwind drink remaining disappears .",,86,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,San Giuseppe 2013  Amarone della Valpolicella,Red Blend,San Giuseppe,8
53289,53289,Italy,"aromas raspberry jam , toasted oak , menthol roasted coffee bean open . firm palate offers dried blackberry , mocha licorice assertive , close-grained tannins . espresso note signals close .",Solatio del Tani,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Machiavelli 2012 Solatio del Tani  (Chianti Classico),Red Blend,Machiavelli,8
54893,54893,Italy,"aromas ripe plum , roasted coffee bean espresso come together glass . 80 % sangiovese 20 % merlot , firm palate offers dried black cherry , espresso , toasted oak grilled herb alongside assertive fine-grained tannins .",Rocca Guicciarda,90,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Barone Ricasoli 2012 Rocca Guicciarda  (Chianti Classico),Red Blend,Barone Ricasoli,8
56153,56153,Italy,"'s new leather , menthol , steeped prune french oak aromas seemingly fill glass brimming . firmly structured palate offers dried morello cherry , chopped mint licorice flavors framed bracing , close-grained tannins .",Vigna La Casina Riserva,89,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casina di Cornia 2011 Vigna La Casina Riserva  (Chianti Classico),Sangiovese,Casina di Cornia,8
56205,56205,Italy,"mature black-skinned , forest floor , leather dark spice aromas come together hearty red . full-bodied , assertive palate offers dried black cherry , prune , licorice pipe tobacco framed firm , fine-grained tannins . drink 2017–2024 .",Ca' Florian Riserva,90,100.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Tommasi 2009 Ca' Florian Riserva  (Amarone della Valpolicella Classico),Red Blend,Tommasi,8
58041,58041,Italy,"aromas espresso , mocha , spiced plum vanilla lead nose concentrated . palate delivers dark cherry , coffee bean , toast cooking spice alongside firm tannins . drink 2016–2022 .",Sergio Zingarelli Gran Selezione,91,130.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2010 Sergio Zingarelli Gran Selezione  (Chianti Classico),Red Blend,Rocca delle Macìe,8
58804,58804,Italy,"85 % sangiovese 15 % cabernet sauvignon , aromas oak , sawdust , espresso black . palate shows overripe cherry , oak extract sweet , sugary vanilla alongside astringent wood tannins .",La Palaia,86,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Madonnina 2009 La Palaia  (Chianti Classico),Red Blend,La Madonnina,8
59320,59320,Italy,"amarone well boasts dark spice aromas flavors . dominant oak sensations vanilla , toast coffee make tad anonymous style .",Campo Leon,89,54.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Latium di Morini 2009 Campo Leon  (Amarone della Valpolicella),Red Blend,Latium di Morini,8
60093,60093,Italy,"underbrush , prune whiff leather lead nose . palate offers raisin , dried black cherry , black pepper hint glazed plum alongside big , round tannins .",,89,46.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Bolla 2010  Amarone della Valpolicella Classico,Red Blend,Bolla,8
60472,60472,Italy,"charred earth , smoke , roasted coffee bean raisin aromas come together . brawny palate offers prune , blackberry jam , licorice mocha alongside tightly packed tannins leave drying , rather astringent finish .",,88,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Palazzo Maffei 2012  Amarone della Valpolicella,Red Blend,Palazzo Maffei,8
60531,60531,Italy,"'s new leather , menthol , steeped prune french oak aromas seemingly fill glass brimming . firmly structured palate offers dried morello cherry , chopped mint licorice flavors framed bracing , close-grained tannins .",Vigna La Casina Riserva,89,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casina di Cornia 2011 Vigna La Casina Riserva  (Chianti Classico),Sangiovese,Casina di Cornia,8
61596,61596,Italy,"structured aromas subtle oak , toast , leather , espresso dried plum . extracted palate delivers prune , crushed black cherry , soy sauce grilled herbs framed bracing tannins leave drying finish .",Monte Ca' Bianca,90,78.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Begali 2009 Monte Ca' Bianca  (Amarone della Valpolicella),Red Blend,Begali,8
62703,62703,Italy,"initial aromas include prune , chocolate toasted oak . oak takes center stage palate along wood-driven sensations vanilla chocolate . 's enough support oak bracing tannins .",Riserva,85,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Colle Bereto 2009 Riserva  (Chianti Classico),Sangiovese,Colle Bereto,8
62710,62710,Italy,"black currant , cedar , prune , spice whiff barnyard lead nose young amarone . dense palate delivers baked plum , stewed prune , nutmeg clove alongside tightly-knit , bracing tannins . finishes astringent note .",,87,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Farina 2011  Amarone della Valpolicella Classico,Red Blend,Farina,8
63718,63718,Italy,"subdued aromas french oak , espresso , game hint exotic spice come together glass . palate delivers toast , licorice , roasted coffee bean , fleshy black cherry oak-driven spice accompanied fine-grained tannins . 's already rather evolved drink sooner rather later .",Borromeo Riserva,88,56.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Poggio Borgoni 2011 Borromeo Riserva  (Chianti Classico),Red Blend,Poggio Borgoni,8
64039,64039,Italy,"aromas blackberry , blue flower whiff aniseed lead nose . medium-bodied palate offers ripe black cherry , vanilla , clove , white pepper grilled herb alongside assertive , tightly knit tannins leave rather astringent finish . drink 2016–2021 .",Stielle Gran Selezione,89,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca di Castagnoli 2011 Stielle Gran Selezione  (Chianti Classico),Sangiovese,Rocca di Castagnoli,8
64046,64046,Italy,"aromas underbrush , baked earth , cedar whiff game lead nose . palate offers dried black cherry , anise , black pepper grilled sage alongside brooding tannins . 's bit rustic earthy appeal . drink 2019 .",Tegolaia Riserva,89,18.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Travignoli 2010 Tegolaia Riserva  (Chianti Rufina),Red Blend,Travignoli,8
64113,64113,Italy,"tilled earth , mature black-skinned , leather , eucalyptus truffle aromas come together concentrated . firm palate offers dried black cherry , blackberry jam , coffee licorice aromas alongside brooding tannins . drink 2016–2021 .",Riserva,91,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Lilliano 2011 Riserva  (Chianti Classico),Red Blend,Tenuta di Lilliano,8
64308,64308,Italy,"characteristic aromas wild berry , wet earth , white truffle roasted coffee bean . feels rich concentrated mouth , never heavy sticky .",Clemente VII Riserva,90,26.0,Tuscany,Chianti Classico,,,,Castelli del Grevepesa 2008 Clemente VII Riserva  (Chianti Classico),Sangiovese,Castelli del Grevepesa,8
64920,64920,Italy,"stewed prune , scorched earth , leather , menthol leafy underbrush aromas set tone . ripe , jammy palate offers dried black cherry , clove anise framed densely packed , dusty tannins leave astringent finish . give tannins another year two unfold drink sooner rather later capture remaining .",Il Margone Riserva,88,95.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Il Molino di Grace 2009 Il Margone Riserva  (Chianti Classico),Sangiovese,Il Molino di Grace,8
64927,64927,Italy,"french oak , menthol plum aromas waft glass . taut , rather light-bodied palate offers tart red cherry , star anise coffee bean alongside grainy tannins leave grippy , astringent finish .",Vigna La Fornace Gran Selezione,88,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Calcinaia 2013 Vigna La Fornace Gran Selezione  (Chianti Classico),Sangiovese,Villa Calcinaia,8
66275,66275,Italy,"entirely sangiovese aged french oak , aromas oak , coffee , black spice . dense palate delivers delicious black cherry along sweet vanilla , oak extract espresso alongside drying wood tannins .",Don Vincenzo,88,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casaloste 2009 Don Vincenzo  (Chianti Classico),Sangiovese,Casaloste,8
66276,66276,Italy,"predominantly sangiovese 8 % canaiolo , begins aromas toasted oak , spice , mature black berries whiff rubber . palate offers black cherry , white red pepper , espresso roasted coffee bean alongside youthful , astringent tannins need years unwind .",Il Picchio Riserva,88,52.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Querceto 2010 Il Picchio Riserva  (Chianti Classico),Red Blend,Castello di Querceto,8
66341,66341,Italy,"organically cultivated grapes , aromas recall game , scorched earth , leather , grilled herb whiff barnyard . dense , concentrated palate delivers mature black cherry , plum , mocha confectionary note alongside round tannins .",Gran Selezione,88,79.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Renzo Marinai 2010 Gran Selezione  (Chianti Classico),Sangiovese,Renzo Marinai,8
66638,66638,Italy,"aromas toasted oak , vanilla butterscotch carry palate together red apple skin pear alongside fresh acidity . much richness , 's crisp linear .",San Brizio,86,20.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,La Cappuccina 2011 San Brizio  (Soave),Garganega,La Cappuccina,8
66851,66851,Italy,"crushed violet , iris , spiced plum raisin aromas come together . structured palate offers dried black cherry , blackberry jam , licorice nutmeg alongside firm , fine-grained tannins . closes note roasted coffee bean .",Monte Tabor,89,60.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Fidora 2010 Monte Tabor  (Amarone della Valpolicella),Red Blend,Fidora,8
67630,67630,Italy,"amarone aromas ripe evident oak . palate , 's bit lumbering , mature plum , toasted oak , espresso chocolate notes . drink next years .",G & G,87,160.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Luigi Righetti 2008 G & G  (Amarone della Valpolicella Classico),Red Blend,Luigi Righetti,8
67958,67958,Italy,"delicate pretty aromas violet , dark berry , brown spice whiff sun-baked earth emerge glass . firm , forward palate doles ripe black cherry , licorice , mint , clove tobacco alongside tightly knit refined tannins .",Misciano Riserva,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Borgo Scopeto 2011 Misciano Riserva  (Chianti Classico),Sangiovese,Borgo Scopeto,8
67976,67976,Italy,"aromas ripe plum , violet , vanilla , toast leafy underbrush come together full-bodied red . palate offers black cherry marinated spirits , grilled porcini mushroom dried aromatic herb alongside assertive tannins leave somewhat drying finish .",,89,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Fabiano Calcinaia 2012  Chianti Classico,Red Blend,San Fabiano Calcinaia,8
67978,67978,Italy,"aromas scorched earth , grilled porcini , black plum confectionary note lead robust red . hearty palate offers dried black cherry , espresso , toasted oak , anisette , coconut oak-driven spices alongside heat evident alcohol . velvety tannins carry warm , ripe flavors .",Strada al Sasso Riserva,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Arceno 2011 Strada al Sasso Riserva  (Chianti Classico),Red Blend,Tenuta di Arceno,8
67979,67979,Italy,"100 % sangiovese aromas dried black-skinned , menthol , pressed flowers , allspice leather . palate offers dried black cherry , licorice , espresso tobacco alongside tightly knit refined tannins . drink .",Riserva,89,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Capraia 2011 Riserva  (Chianti Classico),Sangiovese,Tenuta di Capraia,8
68752,68752,Italy,"entirely sangiovese , aromas blue flower , mature black subtle oak . ripe , one-dimensional palate offers fleshy black cherry , coffee , espresso oak . closes astringent , tannic note .",Lodolaio Riserva,88,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vèscine 2009 Lodolaio Riserva  (Chianti Classico),Sangiovese,Vèscine,8
68764,68764,Italy,"prune , leather , oak , vanilla , underbrush mint aromas lead nose . austere palate n't expressive , showing subtle oak , toast espresso forefront notes dried cherry alongside tightly drying tannins .",Riserva,88,34.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casaloste 2009 Riserva  (Chianti Classico),Red Blend,Casaloste,8
69381,69381,Italy,"opening aromas plum , leather , chocolate oak , bold dense extracted . palate delivers prune , dried cherry marinated spirits , licorice , grilled sage black pepper . 's enough richness support wood tannins leave astringent finish .",,88,48.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,La Dama 2009  Amarone della Valpolicella Classico,Red Blend,La Dama,8
70626,70626,Italy,"youthful heavy oak aromas toast , vanilla coffee bean backed black cherry , leather tobacco . 's good depth dimension , especially mouth , thanks 3 % petit verdot added rich sangiovese base . 300 cases .",,86,,Tuscany,Chianti Classico,,,,Candialle 2006  Chianti Classico,Sangiovese,Candialle,8
71594,71594,Italy,"amarone ripe blackberry aromas , hints raisin spice . palate shows black cherry , black pepper prune notes . tight tannins fresh acidity , needs time unwind develop ; drink 2016 .",,90,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Farina 2010  Amarone della Valpolicella Classico,Red Blend,Farina,8
72005,72005,Italy,"blue-flower red-berry aromas lead way along whiff eucalyptus . firm palate offers hints star anise , espresso green note powdered sage back unripe red cherry . closes coffee note .",Riserva,87,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casa Sola 2010 Riserva  (Chianti Classico),Red Blend,Casa Sola,8
73294,73294,Italy,"aromas cream caramel , baked plum , vanilla coffee carry palate along prune toast . ends quickly note raspy , astringent tannins leave mouth feeling dry . superior wines , warehouse .",Caterina Zardini Riserva,87,90.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Giuseppe Campagnola 2009 Caterina Zardini Riserva  (Amarone della Valpolicella Classico),Red Blend,Giuseppe Campagnola,8
73660,73660,Italy,"underbrush , tobacco , black cherry grilled herb aromas waft glass dense . warm palate offers prune marinated spirits , raisin , black pepper mocha alongside bracing tannins leave drying finish .",,89,55.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Monteci 2009  Amarone della Valpolicella Classico,Red Blend,Monteci,8
73661,73661,Italy,"robust aromas blackberry , plum , espresso spice . palate offers fleshy black cherry , raisin , roasted coffee bean mocha notes alongside chewy tannins soft acidity .",,89,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2011  Amarone della Valpolicella,Red Blend,Pasqua,8
73763,73763,Italy,"aromas toast , roasted coffee bean , stewed plum whiff underbrush lead nose . solid palate offers dried black cherry , raspberry jam , nutmeg black pepper alongside tightly woven tannins . drink 2017–2022 .",Black Label,89,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2012 Black Label  (Amarone della Valpolicella),Red Blend,Pasqua,8
73834,73834,Italy,"aromas blackberry , plum , coffee toast lead nose . full-bodied palate offers dried black cherry , toasted oak , coconut oak-driven spice alongside assertive tannins leave drying finish . drink soon remaining disappears .",Clemente VII Riserva,87,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2011 Clemente VII Riserva  (Chianti Classico),Sangiovese,Castelli del Grevepesa,8
73844,73844,Italy,"sangiovese small amounts cabernet sauvignon merlot , aromas blackberry , grilled herb , cedar toasted oak . palate offers raw cherry , vanilla , anise hint espresso alongside dusty tannins leave drying finish . drink sooner rather later drying .",Riserva,87,25.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Farnetella 2011 Riserva  (Chianti Colli Senesi),Red Blend,Farnetella,8
74202,74202,Italy,"aromas suggesting underbrush , charred earth , toast mature plum lead nose . forward , full-bodied palate offers dried black cherry , licorice hint tobacco alongside polished tannins . 's already accessible enjoy next years .",,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Cacchiano 2011  Chianti Classico,Red Blend,Castello di Cacchiano,8
74223,74223,Italy,"dark-skinned berry , scorched earth , clove , worn leather oak-driven spice scents present nose . firm palate offers dried black cherry , roasted coffee bean , vanilla green note powdered sage alongside close-grained tannins grip finish leave astringent , tongue-drying finish .",Castello di Bibbione Gran Selezione,89,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2011 Castello di Bibbione Gran Selezione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,8
74961,74961,Italy,"aromas sawdust , espresso ripe dark-skinned lead nose . plush palate offers dried black cherry , coffee , toast , licorice black pepper alongside evolved tannins . drink soon capture remaining freshness .",Riserva,88,23.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Bocce 2010 Riserva  (Chianti Classico),Sangiovese,Le Bocce,8
75026,75026,Italy,"aromas recall underbrush , toast , oak ripe black-skinned berry come together . tightly wound palate offers dried red currant , raw cherry , roasted coffee bean note sage dusty , almost grainy tannins clench finish .",Riserva,88,54.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Livernano 2011 Riserva  (Chianti Classico),Red Blend,Livernano,8
75136,75136,Italy,"opening aromas include toasted oak , espresso tobacco leaf . linear palate bit lean , coffee bean , tobacco tart red cherry flavors alongside bracing tannins . starting dry drink soon .",Riserva,87,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2010 Riserva  (Chianti Classico),Sangiovese,Castello di Radda,8
76272,76272,Italy,"80 % sangiovese , 15 % cabernet sauvignon 5 % merlot , begins aromas oak , vanilla , toast espresso . palate offers ripe black cherry , black currant coffee sweetened vanilla . finishes note drying wood tannins .",Tommaso Bojola Riserva,87,57.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Castellina 2010 Tommaso Bojola Riserva  (Chianti Classico),Red Blend,La Castellina,8
77899,77899,Italy,aromas recall wood shop stewed prune . oak oak-driven spice dominate palate keep tart cranberry note background . lacks richness necessary stand invasive oak astringent tannins leave rough mouth-drying finish .,,85,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Regge 2012  Chianti Classico,Red Blend,Le Regge,8
77904,77904,Italy,"soft simple , aromas red berry whiff damp soil . easygoing palate offers wild cherry hint clove alongside round , fleeting tannins .",,85,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cantalici L'Antica Fornace di Ridolfo 2012  Chianti Classico,Red Blend,Cantalici L'Antica Fornace di Ridolfo,8
78771,78771,Italy,"fruity aromas red berry mingle glass together light note cooking spice . easygoing rather fleeting palate offers wild cherry , strawberry grilled herb alongside bright acidity loose knit tannins .",,87,20.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Podere il Pozzo 2013  Chianti Rufina,Sangiovese,Podere il Pozzo,8
79007,79007,Italy,"cabernet sauvignon sangiovese rather inexpressive nose eventually reveals bell pepper , cedar spice . palate offers dried black cherries , oak , sawdust oak-driven spice astringent wood tannins give abrupt , drying finish . lacks vibrancy 's enough richness stand oak .",Ferraiolo,86,40.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Agricoltori del Chianti Geografico 2012 Ferraiolo Red (Toscana),Red Blend,Agricoltori del Chianti Geografico,8
79234,79234,Italy,"packaged extremely heavy bottle , features aromas mocha , vanilla , mature black plum grilled sage . evolved palate offers prune , raisin , black pepper roasted coffee bean lacks richness support oak .",10 Anni Riserva,87,300.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Canestrari 2005 10 Anni Riserva  (Amarone della Valpolicella),Red Blend,Villa Canestrari,8
79337,79337,Italy,"aromas suggest grilled herb , leather , tilled earth mature berry balsamic note . palate offers crunchy red berry , menthol , sage white pepper alongside round persistent tannins .",Vigna del Capannino Gran Selezione,89,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2010 Vigna del Capannino Gran Selezione  (Chianti Classico),Sangiovese,Bibbiano,8
80567,80567,Italy,"offers aromas coffee bean , coconut plum . firm palate delivers espresso , oak-driven spice green note sage accompanied grainy tannins leave astringent , mouth-drying finish .",Riserva,87,38.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Fonti 2010 Riserva  (Chianti Classico),Red Blend,Le Fonti,8
80584,80584,Italy,"densely concentrated , delivers aromas flavors fig , raisin , mature black cherry , chocolate dark cooking spice coffee note signals close . showing heat vintage , 's already evolved enjoy sooner rather later .",Riserva,87,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Podere Ciona 2011 Riserva  (Chianti Classico),Red Blend,Podere Ciona,8
80585,80585,Italy,"80 % sangiovese 20 % merlot , robust shows heat vintage . aromas recall scorched earth , espresso , french oak , dark spice balsamic note warm palate offers dried black cherry , raisin , licorice menthol framed bracing tannins . finish dominated evident alcohol throws somewhat off-balance .",Don Tommaso Gran Selezione,87,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Principe Corsini 2011 Don Tommaso Gran Selezione  (Chianti Classico),Red Blend,Principe Corsini,8
80816,80816,Italy,"aromas suggest leafy underbrush , tobacco , steeped plum dried majoram . palate delivers dried cherry , prune , ground pepper licorice alongside tightly-knit tannins . heat alcohol shows finish .",1888 Riserva,89,115.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Canestrari 2007 1888 Riserva  (Amarone della Valpolicella),Red Blend,Villa Canestrari,8
81590,81590,Italy,"boasts aromas plum cake vanilla , whiffs toast oak . ripe-cherry flavored palate , espresso , coffee oak sensations .",Selezione Antonio Castagnedi,89,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Tenuta Sant'Antonio 2010 Selezione Antonio Castagnedi  (Amarone della Valpolicella),Red Blend,Tenuta Sant'Antonio,8
81884,81884,Italy,"begins aromas recall red peppers , black berries spice whiff grilled sage . palate offers ripe black cherry plum accented white pepper cinnamon-spice thyme . still youthful , aggressive tannins need years soften . drink 2016–2021 .",Riserva,89,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carpineto 2009 Riserva  (Chianti Classico),Red Blend,Carpineto,8
82233,82233,Italy,"iris cherry aromas layered evident oak burnt rubber sensations . palate much better thanks ripe berry , spice licorice flavors along oak , coffee bean espresso notes .",I Massi,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Il Colombaio di Cencio 2010 I Massi  (Chianti Classico),Sangiovese,Il Colombaio di Cencio,8
82600,82600,Italy,"85 % sangiovese 15 % cabernet sauvignon , subdued aromas suggesting scorched earth , coffee bean whiff dark spice . round palate offers dried black cherry , espresso hint cake spice framed pliant tannins . drink soon capture remaining freshness .",La Palaia,88,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Triacca 2012 La Palaia  (Chianti Classico),Red Blend,Triacca,8
