,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
31116,31116,Spain,open-grained oak aromas dominate toasty nose heat . feels lean tomatoey . flavors tart plum pie cherry almost sour feel edgy due severe wood tannins .,Crianza,85,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Palacio del Burgo 2014 Crianza  (Rioja),Tempranillo Blend,Palacio del Burgo,0
31160,31160,Italy,"tommaso beautiful ripe aromas blackberry cherry backed leather , spice tobacco . super fine silky power determination close .",Don Tommaso,92,48.0,Tuscany,Chianti Classico,,,,Principe Corsini Fattoria Le Corti 2007 Don Tommaso  (Chianti Classico),Sangiovese,Principe Corsini Fattoria Le Corti,0
31233,31233,Italy,"aromas passion , dried apricot , dill candied nectarine zest lead nose concentrated dessert . palate , bright acidity adds freshness candied lemon , pastry yellow peach flavors .",Le Colombare,90,55.0,Veneto,Recioto di Soave,,Kerin O’Keefe,@kerinokeefe,Pieropan 2009 Le Colombare  (Recioto di Soave),Garganega,Pieropan,0
31236,31236,Italy,"medium-weight contender whose struggles acknowledged oak . dark cherry cocoa notes , especially nose , end oak rules , toasty , medium-length finish .",Querciolo Riserva,84,22.0,Tuscany,Chianti Classico,,,,Podere La Cappella 1997 Querciolo Riserva  (Chianti Classico),Sangiovese,Podere La Cappella,0
31240,31240,Italy,"light berry aromas carry smoke cedar accents . mouthfeel even dry , tart cherry cocoa flavors carry palate moderate finish . good quaff lighter style .",,84,10.0,Tuscany,Chianti Colli Fiorentini,,,,Le Torri 1998  Chianti Colli Fiorentini,Sangiovese,Le Torri,0
31241,31241,Italy,"light cherry aromas flavors herb accents show slight candied quality . decent structure , overall bit narrow closes sharp , quite tart cherry . 's youthful , sure , perhaps even six nine months bottle .",Aziano,84,15.0,Tuscany,Chianti Classico,,,,Ruffino 1999 Aziano  (Chianti Classico),Sangiovese,Ruffino,0
31250,31250,Italy,"possesses decent black-cherry aromas flavors leathery , earthy accents , also sour streak sulfurous note refused yield . finishes dry , astringency shown many 1998s .",,84,11.0,Tuscany,Chianti Colli Senesi,,,,Gattavecchi 1998  Chianti Colli Senesi,Sangiovese,Gattavecchi,0
31253,31253,Italy,"'s berry rhubarb-like aromas dried cherry flavors hints tobacco , vanilla leather . sounds good , elements seemed disappear quickly glass . moments seemed pale shadow initial elements , finished dry bit hollow .",,84,11.0,Tuscany,Chianti,,,,Terre del Principe 1998  Chianti,Sangiovese,Terre del Principe,0
31256,31256,Italy,cherries dark plums nose palate accented herbs cinnamon . light dry mildly astringent closes tart raspberry cedar notes .,,84,12.0,Tuscany,Chianti Classico,,,,Cecchi 1998  Chianti Classico,Sangiovese,Cecchi,0
31257,31257,Italy,"rough front-end sulfur blew , nice cherry dried spice accents showed . profile lean dry , 's length finish ; also biting tannins .",,84,17.0,Tuscany,Chianti Classico,,,,Borgo Salcetino 1998  Chianti Classico,Sangiovese,Borgo Salcetino,0
31259,31259,Italy,"juicy berry nose carries green herb element . smooth texture , black cherry flavors palate seem touch sharp underripe . touch leather caramel picks finish .",,84,7.0,Tuscany,Chianti,,,,VinArte 1998  Chianti,Sangiovese,VinArte,0
31261,31261,Italy,"unusual , almost saline note passed , presented bouquet dark cherry , chocolate toast . mouth mild cherry flavors dry even feel black-plum cocoa finish displays slightly edgy tannins .",,84,15.0,Tuscany,Chianti Colli Senesi,,,,Poggio Salvi 1998  Chianti Colli Senesi,Sangiovese,Poggio Salvi,0
31262,31262,Italy,"cherry lighter-style shows definite herb accents . bright acidity touch mint come palate , finishes tart flavors slightly prickly tannins .",,84,11.0,Tuscany,Chianti Classico,,,,Piccini 1998  Chianti Classico,Sangiovese,Piccini,0
31263,31263,Italy,"appealing bouquet dark cherry chocolate , cedar leather accents . mouth simple berry flavors sporting wood leather accents take . finishes tart cherry notes moderate length .",,84,11.0,Tuscany,Chianti Colli Aretini,,,,Vasari 1998  Chianti Colli Aretini,Sangiovese,Vasari,0
31357,31357,Spain,"toasty elegant beginning . nose breathes christmas spice mature berry fruits , palate deals persistent structure acidity added spine . tastes little rooty savory , root beer chocolate notes finish . drink hold thru 2016 .",Coto de Imaz Gran Reserva,92,45.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Coto 2001 Coto de Imaz Gran Reserva  (Rioja),Tempranillo,El Coto,0
31495,31495,Spain,"cherry aromas firm n't evolve much glass . intense palate , strong acidity lends tartness sinewy plum berry flavors . minor accents spice toast finish espresso bitterness . drink 2020 .",Imperial Reserva,89,40.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2007 Imperial Reserva  (Rioja),Tempranillo Blend,CVNE,0
31623,31623,Italy,"single-vineyard bottling begins aromas nearly overripe plum black berries accompanied whiffs farmyard wet soil . palate loses rustic note delivers juicy red cherry layered vanilla , espresso toasted oak . 's bit shy freshness finishes sweet note 's still enjoyable thanks succulent primary flavors .",Vigna La Casina,89,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casina di Cornia 2008 Vigna La Casina  (Chianti Classico),Sangiovese,Casina di Cornia,0
31681,31681,Spain,"wilting apricot nectarine aromas pithy lead dying palate . flavors citrus rind papaya show acidic kick , finish tropical flavor fading . wait 2013 .",Rosado,82,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2012 Rosado Rosé (Rioja),Rosé,Bodegas Valdemar,0
31686,31686,Spain,"apple skin generic berry aromas lead tangy , thin palate little substance . flavors include citrus cranberry , green note . finish scouring acidity residual tang makes fresh nothing .",Rosado,82,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2013 Rosado Rosé (Rioja),Rosé,Bodegas Valdemar,0
31725,31725,Italy,"delightful , violet berry aromas followed bright , crunchy red-fruit flavors . hint nutmeg adds interest palate . simple , well fresh . pair pizza pasta .",,87,13.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Banfi 2010  Chianti Classico,Red Blend,Banfi,0
31842,31842,Italy,"bouquet boasts aromas plum , earth , spice vanilla . palate still rather closed linear , revealing black cherry core layered chocolate . drying wood tannins linger long finish , ending bitter .",,86,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Borgo Scopeto 2010  Chianti Classico,Red Blend,Borgo Scopeto,0
31869,31869,Spain,"earth , lemon peel lightly baked plum aromas . feels easy plump , good mouthfeel proper acidity . shows creamy oak flavors along rooty berry , toast milk chocolate . turns spicy dusty finish .",Reserva,87,18.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Castillo Clavijo 2005 Reserva  (Rioja),Tempranillo,Castillo Clavijo,0
31923,31923,Italy,"il puro ( named organically-grown grapes ) shows bright polished notes cherry blackberry followed wet earth , leather tobacco . mouthfeel smooth , rich dusty-dry .",Il Puro Casanova,90,158.0,Tuscany,Chianti Classico,,,,Volpaia 2007 Il Puro Casanova  (Chianti Classico),Sangiovese,Volpaia,0
31999,31999,Spain,"brawny lovely , monster black , balsam wood , tobacco cola nut aromas . palate ultra rich modern style , deep , brandied flavors cola , black cherry spice . driven , modern properly tannic , fair amount mocha creaminess finish . drink late 2010 thru 2014 .",Amancio,95,167.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2006 Amancio  (Rioja),Tempranillo,Sierra Cantabria,0
32321,32321,Italy,"le sponde sweet luscious , delivering fleshy , sweet aromas stone , honeycomb , apricot almond paste . sweet , thick decadently creamy close .",Le Sponde 500 ml,91,34.0,Veneto,Recioto di Soave Classico,,,,Coffele 2008 Le Sponde 500 ml  (Recioto di Soave Classico),Garganega,Coffele,0
32330,32330,Italy,"le poesie elegant subdued characterized refined , never exaggerated , aromas dried apricot , honey , marzipan , peach cobbler fine touches dried sage lemon zest . acidity impressive really helps washing palate 's delicious residual sugar .",Le Poesie 500ml,91,,Veneto,Recioto di Soave Classico,,,,Cantina di Soave 2007 Le Poesie 500ml  (Recioto di Soave Classico),Garganega,Cantina di Soave,0
32373,32373,France,"perfumed , soft also ripe , great pear flavor protected night harvesting . still young richness , much better 2017 .",Cuvée Prestige,87,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Bertrands 2015 Cuvée Prestige  (Blaye Côtes de Bordeaux),Sauvignon Blanc,Château les Bertrands,0
32499,32499,France,"sometimes seems la mission good haut-brion - certainly case 2001. 2000 , la mission fitted comfortably usual good neighbor slot . suggest great - score indicates . moment , closed , solid chunky , right hints , develop slowly sustained way many years .",Pessac-Lï¿½ognan,94,350.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château La Mission Haut-Brion 2000 Pessac-Lï¿½ognan  (Bordeaux),Bordeaux-style Red Blend,Château La Mission Haut-Brion,0
32519,32519,Italy,"bottle much history italian winemaking inside . remember hay-wrapped flasks local trattoria ? modern interpretation simple aromas cherry , wild berry wet earth . would pair beautifully pizza pasta thanks fresh acidity lean mouthfeel .",,84,10.0,Tuscany,Chianti,,,,Ruffino 2008  Chianti,Sangiovese,Ruffino,0
32530,32530,US,"dry clean , cabernet-based bordeaux shows surprising sharpness hardness vintage , age . black currant flavors buried tannic astringency . n't seem likely age .",,84,48.0,California,Santa Cruz Mountains,Central Coast,,,Kings Mountain 2005 Meritage (Santa Cruz Mountains),Meritage,Kings Mountain,0
32535,32535,Spain,"pithy , heavy chunky , waxy mixed oak . pretty good mouthfeel balance , n't much terms aromatics flavor category . decent barrel fermented viura nothing write home .",Barrel Fermented White,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2007 Barrel Fermented White White (Rioja),White Blend,Marqués de Cáceres,0
32538,32538,Italy,"amarone ambrosan lovely tones plush savory spice followed plum cake , cinnamon sweet bread . deeply layered soft tannins blast bright red cherry close . nice .",Ambrosan,93,88.0,Veneto,Amarone della Valpolicella Classico,,,,Nicolis 2005 Ambrosan  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Nicolis,0
32540,32540,Italy,"one standout amarones lovely 2007 vintage , case vecie opulent , rich impressive terms intensity complexity . dark , inky concentration releases long line black cherry , spice soft tobacco flavors . drink 2015 .",Case Vecie,93,80.0,Veneto,Amarone della Valpolicella,,,,Brigaldara 2007 Case Vecie  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Brigaldara,0
32541,32541,Italy,"amarone il bosco delivers soft succession sweet cherry , spice , plum cake licorice-like aromas . 's thickness density natural concentration packed tight bright cherry blackberry flavors .",Il Bosco,93,81.0,Veneto,Amarone della Valpolicella Classico,,,,Cesari 2005 Il Bosco  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Cesari,0
32542,32542,Italy,"corte rugolin hits home run thanks amazing intensity beauty darkly concentrated amarone . linear , focused bouquet accented aromas blackberry , spice , leather tobacco . dark flavors shimmer luscious , velvety folds rich mouthfeel .",Monte Danieli,93,62.0,Veneto,Amarone della Valpolicella Classico,,,,Corte Rugolin 2005 Monte Danieli  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Corte Rugolin,0
32545,32545,Italy,"wow , 's gorgeous amarone makes rocking first impression . nose generous round , accented plump tones chocolate fudge , moist pipe tobacco , mesquite spice , cola christmas spice cinnamon . 's proud boldness tannins overall structure . give 5–10 years .",L'Amarone della Casa dei Bepi,93,,Veneto,Amarone della Valpolicella Classico,,,,Viviani 2006 L'Amarone della Casa dei Bepi  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Viviani,0
32551,32551,Italy,"ca n't help fall love brigaldara 's delicious amarone , especially love bold , dense wines . aromas roll slowly care , giving space elements cola , red cherry , blackberry , drying mineral dark teriyaki sauce .",,92,55.0,Veneto,Amarone della Valpolicella Classico,,,,Brigaldara 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Brigaldara,0
32552,32552,Italy,"75 % corvina veronese , 15 % rondinella 10 % sangiovese , amarone stands thanks dramatically different aromatic profile . sangiovese component must responsible wild strawberry , cherry candy , pressed blue flowers white licorice . 's fresh , sweet , crisp close .",Campo del Tìtari Riserva,92,90.0,Veneto,Amarone della Valpolicella Classico,,,,Brunelli 2006 Campo del Tìtari Riserva  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Brunelli,0
32553,32553,Italy,"hefty amarone could use years cellar aging , already shows dark , saturated color inky density smoked barbecue , prune , cola , leather black pepper notes . tannins firm show touch bitterness .",Mithas,92,245.0,Veneto,Amarone della Valpolicella,,,,Corte Sant' Alda 2006 Mithas  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Corte Sant' Alda,0
32557,32557,Italy,"dense rich , darkly concentrated amarone redolent mature , strawberry jam , tobacco leaf , cedar wood , cigar box brown sugar . feels syrupy dense palate soft tannins smooth finish .",I Saltari Le Vigne di Turano,92,62.0,Veneto,Amarone della Valpolicella,,,,Sartori 2004 I Saltari Le Vigne di Turano  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Sartori,0
32564,32564,Spain,"reserved aromas plum , raisin oak lead pinched palate pulls center like magnet . peppery blackberry cassis flavors raw without volume prior collapsed finish .",Reserva,86,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Finca del Marquesado 2009 Reserva  (Rioja),Tempranillo,Finca del Marquesado,0
32613,32613,Spain,"ripe peach aromas come mild oxidized notes waxy apple scents . mouthfilling yet fresh feel , punchy acidity . flavors baked , spiced apple touch briny , continued similarly balanced finish .",,87,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Fernández Gómez 2011 Garnacha Blanca (Rioja),Garnacha Blanca,Fernández Gómez,0
32684,32684,Italy,"spaghetti con vongole ( clams ) appropriate pairing partner luminous white northern italy . aged stainless steel , soave classico delivers clean aromas peach , citrus honey .",Vin Soave,87,15.0,Veneto,Soave Classico,,,,Inama 2009 Vin Soave  (Soave Classico),Garganega,Inama,0
32685,32685,Italy,"aged stainless steel , pretty soave classico never less offers roundness , softness sophistication form apricot yellow rose .",Sacripante,87,20.0,Veneto,Soave Classico,,,,Le Battistelle 2007 Sacripante  (Soave Classico),Garganega,Le Battistelle,0
32686,32686,Italy,"thanks careful oak aging , monte zoppega dense , aromatic soave classico lingering tones butter , almond , melon apricot . natural density would pair chicken cream sauce .",Monte Zoppega,87,14.0,Veneto,Soave Classico,,,,Nardello 2008 Monte Zoppega  (Soave Classico),Garganega,Nardello,0
32813,32813,Spain,"barrel-based aromas front , acacia buttered-toast notes lurking shadows . viura , malvasia garnacha blanca round lifted , resiny apple apricot flavors . spicy , woody finish fits bill drink-now white rioja .",Selección Familia,87,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Fernández Gómez 2013 Selección Familia White (Rioja),White Blend,Fernández Gómez,0
32931,32931,Spain,"value quality come faustino 's 2007 rosé . red licorice nibs , spice cherry-raspberry aromas set right direction . palate wide , good acidity keeps nectarine sweet grapefruit flavors target . dry , pithy fleshy finish . 's type dry rosé want drink .",Faustino V Rosado,88,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Faustino 2007 Faustino V Rosado Rosé (Rioja),Rosé,Bodegas Faustino,0
32950,32950,Italy,"rubiolo offers unique palette aromas , including ripe berry , spice , blackberry preserves milk chocolate . chewy dense mouth , would pair lamb shanks pork chops marinated olive oil rosemary .",Rubiolo,87,,Tuscany,Chianti Classico,,,,Gagliole 2007 Rubiolo  (Chianti Classico),Sangiovese,Gagliole,0
32954,32954,Italy,"'s charred note resembles cured meat bresaola backed indian spice freshly crushed clove . tannins firm , sour still need time soften two three years cellar aging .",Riserva,87,,Tuscany,Chianti Classico,,,,Antico Borgo di Sugame 2006 Riserva  (Chianti Classico),Sangiovese,Antico Borgo di Sugame,0
32959,32959,Italy,"ripe meaty ( second riserva , next estate 's riserva campocerchi ) enduring notes wet earth , smoke meat , red cherry dried apple skins . tastes plump , succulent bright would pair well stewed beef .",Riserva,87,,Tuscany,Chianti Classico,,,,Collelungo 2006 Riserva  (Chianti Classico),Sangiovese,Collelungo,0
32999,32999,France,"ripe fruity light tannins , red cherry fine line acidity . softly textured , touch dryness center . drink 2017 .",Domaine des Perdrix,85,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaines Devillard 2011 Domaine des Perdrix  (Bourgogne),Pinot Noir,Domaines Devillard,0
33037,33037,US,"earthy meritage standout virginia scene . nose suave subtle , dominated notes forest floor , strawberry espresso . gripping tannins frame palate packed fresh black cherry . finishes dense black . give years cellar .",Meritage,87,40.0,Virginia,Virginia,,,,Tarara 2007 Meritage Red (Virginia),Red Blend,Tarara,0
33079,33079,France,"young firm tannins suggest needs age drinking . along tannins , juicy black-currant fruits perfumed aftertaste . comes vineyards far east bordeaux region . drink 2018 .",Château Peynaud-Bagnac,88,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2015 Château Peynaud-Bagnac  (Bordeaux),Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur,0
33101,33101,Spain,"floral tropical aromas include note lemon blossom . feels friendly , enough acidity create raciness . slightly oily tropical flavors hold steady finish . drink .",Viña Tobía,88,16.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Tobía 2016 Viña Tobía Viura (Rioja),Viura,Bodegas Tobía,0
33203,33203,Italy,"blueberry , plum cake , mocha , vanilla sweet pipe tobacco aromas jump glass mature , structured . palate , notes cinnamon anisette back primary flavors dried black cherry blackberry . thanks smooth tannins , would nice sip dinner front fire .",La Mattonara Riserva,90,350.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Zymè 2003 La Mattonara Riserva  (Amarone della Valpolicella Classico),Red Blend,Zymè,0
33207,33207,Italy,"dried lychee , apricot , baked biscuit aromas lead nose enveloping dessert . richly textured palate doles honey , mature yellow peach , dried mint candied citrus brightened enough fresh acidity gives clean finish .",Motto Piane,90,40.0,Veneto,Recioto di Soave,,Kerin O’Keefe,@kerinokeefe,Fattori 2011 Motto Piane  (Recioto di Soave),Garganega,Fattori,0
33260,33260,Italy,"nose still closed bracing red eventually reveals whiffs black plum , licorice leather . dense , extracted palate offers blackberry , marasca cherry , clove , espresso , licorice blast black pepper . 's still young , brooding tannins need time soften . drink 2017–2025 . t. edward wines , j & j importers .",Col de la Bastia,92,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Fattori 2010 Col de la Bastia  (Amarone della Valpolicella),Red Blend,Fattori,0
33324,33324,Spain,"little sluggish nose , concentrate feel overall balance grades fairly well . flavors run pickled raspberry salty plum , never sweet rich . conversely , settles tight lean , juiciness rather pulp .",Añada,84,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Lar de Paula 2005 Añada  (Rioja),Tempranillo,Lar de Paula,0
33524,33524,Spain,"lemon , lime , sulfur matchstick aromas solid . viura standard , fresh , zesty mouthfeel common flavors white grapefruit lime . minerally , citric finish crisp appropriate .",Vendimia Seleccionada Blanco,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Muriel 2014 Vendimia Seleccionada Blanco Viura (Rioja),Viura,Bodegas Muriel,0
33582,33582,Italy,"'s classic fresh interpretation chianti classico light crisp without thin sharp . fact , ripe tones blueberry cassis nice job smoothing overall effect .",Riserva,88,34.0,Tuscany,Chianti Classico,,,,Querciavalle 2006 Riserva  (Chianti Classico),Sangiovese,Querciavalle,0
33586,33586,Italy,"rich smooth two words describe character chianti rufina . also distinguished bright berry notes cherry , cinnamon , leather , cola toasted almond .",Riserva,88,,Tuscany,Chianti Rufina,,,,Villa Travignoli 2006 Riserva  (Chianti Rufina),Sangiovese,Villa Travignoli,0
33588,33588,Italy,"name porpora refers 's ruby red color rich texture . aromas recall mature , black cherry chewy blackberry . hot 2005 vintage , porpora riserva definitely ripe , jammy side .",Porpora Riserva,88,20.0,Tuscany,Chianti,,,,Fattoria di Casalbosco 2005 Porpora Riserva  (Chianti),Sangiovese,Fattoria di Casalbosco,0
33595,33595,Italy,"linear , tonic packed tight tertiary aromas dried berry , licorice , cola , tar drying mineral , chianti classico riserva seems older . 's elegant , drink sooner rather later .",Riserva,88,30.0,Tuscany,Chianti Classico,,,,Tenuta Villa Trasqua 2006 Riserva  (Chianti Classico),Sangiovese,Tenuta Villa Trasqua,0
33598,33598,Italy,"lamole textbook chianti classico bright freshness mouth paired clean aromas cherry , blueberry sweet spice delicate bouquet . 's overall delivery immediate , tight zesty .",Lamole,88,,Tuscany,Chianti Classico,,,,Castelli del Grevepesa 2007 Lamole  (Chianti Classico),Sangiovese,Castelli del Grevepesa,0
33619,33619,France,"spicy produced mau family . attractive cinnamon element , touch toast , concentrated texture brings tropical character . rich perfumed , great note ginger snap finish .",Experience,91,19.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Ducla 2011 Experience  (Bordeaux Blanc),Bordeaux-style White Blend,Château Ducla,0
33749,33749,France,"blended bordeaux calvet , one oldest names city . 's full ripe , rounded good berry fruits well drier , firmer core . end , smoky character appears .",Réserve,86,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Calvet 2010 Réserve  (Bordeaux),Bordeaux-style Red Blend,Calvet,0
33810,33810,Spain,ripe fruity set berry cassis aromas shows slight hint raisin . stacked saturated raw tannins plenty power . blackberry earthy notes finish stout compact : n't vary waver back end . best 2019–2026 .,Imperial Reserva,93,44.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2012 Imperial Reserva  (Rioja),Tempranillo Blend,CVNE,0
33840,33840,Italy,"true labor love , fabulous vin santo beautiful intensity infinite aromas roasted chestnut , maple syrup , caramel , butterscotch candied orange . 's divine mouth , thick , luscious layers glycerine succulent sweetness . italians call meditation easily consumed alone dinner .",Sant'Andrea Corsini,97,,Tuscany,Vin Santo del Chianti Classico,,,,Principe Corsini Fattoria Le Corti 1997 Sant'Andrea Corsini  (Vin Santo del Chianti Classico),White Blend,Principe Corsini Fattoria Le Corti,0
33916,33916,Spain,"oily , stalky , bready aromas bit tired . chunky feel offset citric acidity . briny , salty flavors citrus fruits lees lasting . varietal tempranillo blanco , n't bad .",Colección Monovarietales,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Nivarius 2014 Colección Monovarietales Tempranillo Blanco (Rioja),Tempranillo Blanco,Nivarius,0
33952,33952,Italy,"plump , chewy bold , masculine shows cheerful bright side thanks ripe aromas blackberry , boysenberry black cherry . careful oak aging produced strong indian spice barbecue tones .",,88,35.0,Veneto,Amarone della Valpolicella Classico,,,,Scriani 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Scriani,0
33977,33977,France,"light taut , nuits-st.-georges , volnay pernand-vergelesses offers odd combination elements . bright cherry-kirsch aromas , cherry earth flavors nice mouthfeel sporting chalky note . ’ also odd , candied edge touch greenness . finishes tart , dry fairly full , somewhat tough tannins .",Calvet Premiere,85,17.0,Burgundy,Bourgogne,,,,Calvet 1998 Calvet Premiere  (Bourgogne),Pinot Noir,Calvet,0
33979,33979,France,"lime , fig taffy flavors mark successful light white . even bit subtlety chalk spice notes back end , slight honey note 35 % sémillon makes clean attractive price .",,85,7.0,Bordeaux,Bordeaux Blanc,,,,Calvet 1998  Bordeaux Blanc,Bordeaux-style White Blend,Calvet,0
33989,33989,France,"straightforward , perhaps even simple , well-made inexpensive juice . 80 % merlot , soft berry hint tobacco predominating . light pleasant cocoa shadings , poised finish mild tannins .",,84,7.0,Bordeaux,Bordeaux,,,,Calvet 1998  Bordeaux,Bordeaux-style Red Blend,Calvet,0
33994,33994,France,"soft grapefruit-peach aromas flavors , tart lime notes medium body . 's complex , 's supposed . bad marks , even little length show . good bar pour gallery opener .",,84,7.0,Bordeaux,Bordeaux,,,,Calvet 1998  Bordeaux,Bordeaux-style Red Blend,Calvet,0
34248,34248,Italy,'s lot personality gives soave classico clear competitive advantage vast world italian white . extra thickness mouth extra peach melon aromatic intensity makes perfect choice white meat salt water fish .,Cà Visco,88,18.0,Veneto,Soave Classico,,,,Coffele 2011 Cà Visco  (Soave Classico),Garganega,Coffele,0
34484,34484,Spain,"mellow oak aromas work nicely core apple melon scents . tempranillo blanco viura feels tight acidic , also highly energetic . flavors light oak generic citrus run long finish .",Edición Limitada,88,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Nivarius 2014 Edición Limitada White (Rioja),White Blend,Nivarius,0
34607,34607,Spain,"school says rosé provence world 's gold standard , give excellent newcomer try . brief skin contact created light color sense elegance nose palate . flavors cantaloupe peach lightly sweet cut ample acidity . drink soon possible capture 's fresh essence .",Flor de Muga,90,31.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Muga 2016 Flor de Muga Rosé (Rioja),Rosé,Muga,0
34946,34946,US,"dried plum , mission fig , savory soy , roasted meats array seasonings show 45 % cabernet sauvignon , 30 % merlot , 22 % cabernet franc 3 % petit verdot . blueberry , soy beef-roast flavors swirl palate , along candied grape , cedar graphite minerality .",,91,42.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Kiamie 2014 Meritage (Adelaida District),Meritage,Kiamie,0
34964,34964,Italy,"sangiovese-based chianti enhanced small elements canaiolo colorino ( vinified stainless steel ) produce sweet cherry aromas bright , thin finish .",,83,13.0,Tuscany,Chianti,,,,Castello del Trebbio 2009  Chianti,Sangiovese,Castello del Trebbio,0
34975,34975,Spain,"expensive get . nose weird mix salami sweetness , palate syrupy , globular cloying oak , caramel syrup candied banana . way much wood vanilla , nearly enough balance purity .",Blanc de Montsalvat,82,40.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Francesc Sanchez Bas 2008 Blanc de Montsalvat White (Priorat),White Blend,Francesc Sanchez Bas,0
35078,35078,Italy,"estate 's alfio moriconi selection range , 90-10 sangiovese canaiolo strange aromas tar , resin molten asphalt appear behind cherry .",,83,19.0,Tuscany,Chianti Classico,,,,La Castellina 2007  Chianti Classico,Sangiovese,La Castellina,0
35171,35171,US,"hearty meritage employing five red bordeaux varieties . color black equally dark rich , offering muscular tannins around rich notes blackberry , cedar herb .",,90,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Trinchero 2011 Meritage (Napa Valley),Meritage,Trinchero,0
35291,35291,Spain,"hard black-fruit aromas standoffish . pinched , rubbery mouthfeel driven acids tannin , 's aggressive flavor profile features fiery red fruits , soy sautéed mushroom finish . 2009 crianza friendly model less money .",Selección Familiar Reserva,84,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Launa 2007 Selección Familiar Reserva  (Rioja),Tempranillo Blend,Launa,0
35295,35295,France,"soft , rather soapy , displays light fruits gentle tannins . unfocused , juicy aftertaste give interest .",,84,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Bellevue 2011  Bordeaux,Bordeaux-style Red Blend,Château Bellevue,0
35379,35379,Italy,"mazzei , operating beautiful castello fonterutoli estate heart chianti classico , consistently delivers top-shelf wines expression upholds proud tradition . bouquet rich intense , forest berry , chocolate , cigar box spiced rum cake . freshness , brightness polished tannins appear close .",Castello Fonterutoli,92,60.0,Tuscany,Chianti Classico,,,,Mazzei 2008 Castello Fonterutoli  (Chianti Classico),Sangiovese,Mazzei,0
35394,35394,Italy,"chianti classico riserva balanced intense beautiful aromas dark , sweet spice , chocolate fudge , espresso bean pipe tobacco . bright sangiovese freshness pops finish .",Ser Lapo Riserva,92,30.0,Tuscany,Chianti Classico,,,,Mazzei 2008 Ser Lapo Riserva  (Chianti Classico),Sangiovese,Mazzei,0
35403,35403,Italy,"special represents antique almost nonexistent winemaking practice tuscany today . portion sangiovese grapes air dried , refermented dried grapes . result , shows great intensity dried aromas cassis , prune tobacco . bright acidity pulls together .",Governo All'Uso Toscano,88,13.0,Tuscany,Chianti,,,,Melini 2011 Governo All'Uso Toscano  (Chianti),Sangiovese,Melini,0
