,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
23697,23697,France,"soft , ripe , red fruit-flavored merlot gives round character rich . plenty spice , juicy acidity gentle tannins make drinkable young .",Sécret de Grand Bateau,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Grand Bateau 2016 Sécret de Grand Bateau  (Bordeaux),Merlot,Grand Bateau,7
23898,23898,France,light wine—fruity soft texture . citrus creamed pear flavors balanced acidity . 's drunk fruitiness still peak .,,85,30.0,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Domaine Chevillon-Chezeaux 2014  Bourgogne Hautes Côtes de Nuits,Chardonnay,Domaine Chevillon-Chezeaux,7
24874,24874,France,"forward , fruity red , coming strongly black currant , red fruits soft tannins . shows wood aging easily , leaving aftertaste light acidity . drink 2019 .",,85,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Exem 2011  Bordeaux,Bordeaux-style Red Blend,Exem,7
25670,25670,France,"herbaceous character makes seem rather thin . 's soft lightweight , lemon zest character mildly attractive . ready drink .",,84,20.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Virecourt 2011  Bordeaux Blanc,Bordeaux-style White Blend,Château de Virecourt,7
25719,25719,France,simply fruity bordeaux . signs wood black currant along acidity light layer tannin . drink .,Prince Rubis,84,25.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,De Mour 2008 Prince Rubis  (Bordeaux),Bordeaux-style Red Blend,De Mour,7
25785,25785,France,"fresh . soft tannins attractive strawberry flavors lightly cut acidity . coming vines 50 60 years age , extra concentration . drink fragrant .",Vieilles Vignes,87,21.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Roche de Bellene 2012 Vieilles Vignes  (Bourgogne),Pinot Noir,Roche de Bellene,7
26581,26581,France,"vignobles chatelier ripe , smooth well balanced . green fruits balanced apricot , tangy acidity soft , rounded texture . ready drink .",,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château d'Arveyres 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château d'Arveyres,7
27761,27761,France,"lightly perfumed , soft warm strawberry flavors . acidity texture play supporting role ripe , light-bodied .",,85,17.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Manuel Olivier 2010  Bourgogne,Pinot Noir,Manuel Olivier,7
28383,28383,France,"biodynamic vineyard , vivid reveals great character . ripe , smooth , soft , illuminated flashes currants , green plums , wonderful swathe creaminess . feels complete , intense , open ready drink .",Vin Passion,88,15.0,Bordeaux,Sainte-Foy Bordeaux,,Roger Voss,@vossroger,Château Champ des Treilles 2007 Vin Passion  (Sainte-Foy Bordeaux),Bordeaux-style White Blend,Château Champ des Treilles,7
28666,28666,France,"rounded soft , already open ready drink . full-bodied character although without great fruitiness . aftertaste gentle smooth .",,85,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château La Gabarre 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château La Gabarre,7
28845,28845,France,"ripe bold merlot creates spice , juicy black-plum flavors core tannin . young , full , soft aftertaste . drunk early 2017 .",Vin No. 03,86,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Maison Givas 2015 Vin No. 03  (Bordeaux),Bordeaux-style Red Blend,Maison Givas,7
28985,28985,France,"crisp red currants acidity . fresh , fruity lightly textured , drink young , 2016 .",,84,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut-Bourcier 2013  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut-Bourcier,7
28989,28989,France,"full acidity much red fruits . crisp , tight freshness red currant fruits , ready drink . one vignobles jean queyrens et fils wineries .",,84,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Pilet 2013  Bordeaux,Bordeaux-style Red Blend,Château Pilet,7
29421,29421,France,juicy red dominates . firm tannins underneath—just enough support delicious raspberry red-currant flavors . maturing well ready drink 2017 .,,88,10.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Auguste 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Auguste,7
29422,29422,France,"ripe juicy fine red fruits firm tannins . spicy , concentrated fully fruited , well-balanced tannins . drink attractive 2018 .",,88,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Feret Lambert 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Feret Lambert,7
29424,29424,France,"plenty juicy red fruits well firm structure . fresh fruity side , red currant berry flavors . acidity present , needing calm become really drinkable . wait 2018 drink .",,88,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château la Favière 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château la Favière,7
29425,29425,France,"spicy , toasty wood flavors . happily also , spreading juicy acidity tannins . let fill next months ready drink 2017 .",Intense,88,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Lamothe-Vincent 2014 Intense  (Bordeaux),Bordeaux-style Red Blend,Château Lamothe-Vincent,7
29429,29429,France,"crisp fresh , light dominated red-currant fruits . considerable acidity well tannins . fruity lightly perfumed , ready 2018 .",,88,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Tour de Gilet 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Tour de Gilet,7
30092,30092,France,"rich fruity , balanced , tannins red fruits harmony . weight richness without overpowerful . ready drink six months .",,87,17.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Montlau 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Montlau,7
30093,30093,France,"warm ripe effort , flavors red currants plums work underlying tannins acidity . right weight , making attractive fruitiness light tannins .",,87,20.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Roquefort 2009  Bordeaux,Bordeaux-style Red Blend,Château Roquefort,7
30155,30155,France,"soft tannins , full , fleshy character 's laced acidity . black currant fruits hints dryness suggest ready drink .",Cuvée Réserve,87,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château du Prieur 2010 Cuvée Réserve  (Bordeaux),Bordeaux-style Red Blend,Château du Prieur,7
30330,30330,France,"heavily wood-aged bitter character redeemed ripe blackberry fruits 65 % merlot , 30 % cabernet sauvignon 5 % cabernet franc . structured , firm tannins fresh juicy fruitiness . give another year two come balance . drink 2016 .",,85,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Bordes-Quancard 2012  Bordeaux,Bordeaux-style Red Blend,Château de Bordes-Quancard,7
30334,30334,France,"fresh crisp , drink soon . great acidity , bright lively green flavors mandarin zest give softness end .",,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château du Claouset 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château du Claouset,7
30336,30336,France,"ripe firm , core dry tannins . delicious , juicy red-berry flavors acidity . still softening , coming forward . ready drink 2017. property family six generations ; robert filliatreau current owner . vinified châteaux solidaires co-operative .",,88,,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Beaumont les Pierrières 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Beaumont les Pierrières,7
30625,30625,France,"year 's barrel aging given firm rich spicy character . marries licorice bitter chocolate give ripe , extracted dense . needs years bring juicy plum fruitiness . drink 2017 .",,87,12.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Manon la Lagune 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Manon la Lagune,7
30667,30667,France,"rich , sweet soft , strawberry jam character , right balance acidity .",Bourgogne Pinot Noir,85,30.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Alex Gambal 2009 Bourgogne Pinot Noir  (Bourgogne),Pinot Noir,Alex Gambal,7
30942,30942,France,"strawberry flavor tight acidity , attractive , clean sparkling . right balance acidity bright , leaving textured aftertaste .",Perle d'Aurore Rosé Brut,87,20.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Louis Bouillot NV Perle d'Aurore Rosé Brut  (Crémant de Bourgogne),Sparkling Blend,Louis Bouillot,7
30943,30943,France,"warm rounded , almond flavor ripe red fruits go intense balancing acidity . rich , also well textured , giving fine final acidity .",Perle de Nuit Blanc de Noirs Brut,87,22.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Louis Bouillot NV Perle de Nuit Blanc de Noirs Brut  (Crémant de Bourgogne),Pinot Noir,Louis Bouillot,7
31126,31126,France,"fruity , packed acidity , red fruits soft texture . crisp open character long aging , drink 2018 .",,85,29.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lacombe Cadiot 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Lacombe Cadiot,7
31130,31130,France,"tight dominated crisp black currants considerable acidity . assuming soften open , fruity light structure .",,85,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Roquefort 2015  Bordeaux,Bordeaux-style Red Blend,Château Roquefort,7
31131,31131,France,"soft fine touch tannin stalkiness . black currants ripe remaining crisp . easy , accessible ready drink .",Chai de Bordes,85,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Cheval Quancard 2015 Chai de Bordes  (Bordeaux),Bordeaux-style Red Blend,Cheval Quancard,7
31226,31226,France,"spicy , ripe fruity , enough structure give shape broad black fruits stars . smoky element comes right amount wood aging . drink 2017 .",,90,18.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Recougne 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Recougne,7
31674,31674,France,"smooth , wood-aged . ripe black fruits soft , contrast toast spice . 's juicy , right amount tannin . although 's almost ready drink , also age structure . drink 2016 .",,89,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Peynaud-Bagnac 2012  Bordeaux,Bordeaux-style Red Blend,Château Peynaud-Bagnac,7
32175,32175,France,"warm , ripe full forward black fruits right amount firm tannins balance . smoky character comes wood aging . lightly structured , ready drink .",Mascaron,86,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Ginestet 2012 Mascaron  (Bordeaux Supérieur),Bordeaux-style Red Blend,Ginestet,7
32179,32179,France,"bright crisp , bone-dry full acidity well red currant fruits . fine fruitiness , tight , hint tannin making great food rosé .",,86,14.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château de Marsan 2014 Rosé (Bordeaux Rosé),Rosé,Château de Marsan,7
32180,32180,France,"good concentration hints wood aging , ripe , full tannins . stalky , black currant element adds texture well fresh aftertaste . drink 2016 .",Cuvée Prestige,86,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Piote 2011 Cuvée Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Piote,7
32364,32364,France,"generous fruity soft tannins . dominated bright acidity , black-currant fruits light structure . fresh character , ready soon , drink 2018 .",,87,15.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Demoiselles 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château des Demoiselles,7
32457,32457,France,"fruity , juicy balanced tannins red fruits . lively perfumed toasty tannins background . drink ripe 2019. one five wineries owned bernadette faure alain aubert ; daughters oversee vineyards , winemaking marketing .",,90,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château German 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château German,7
32957,32957,France,"smooth , wood-aged shows ripe black berry fruits , already maturing . soft tannins give cushion support , dominant factor easy , ready-to-drink maturity . named irish 18 century founder property .",Cuvée O'Byrne,87,23.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Brande-Bergère 2004 Cuvée O'Byrne  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Brande-Bergère,7
32990,32990,France,"lightly structured , balanced , ripe . profited good vintage offer strawberry , raspberry citrus flavors well balanced textured . drink attractive .",,90,15.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Suau 2015 Rosé (Bordeaux Rosé),Rosé,Château Suau,7
33493,33493,France,"ripe , deliciously fruity red plum black currant fruits along fragrant acidity gently tannic structure . ready drink 2017. canadian david curl purchased moya 2008 ; damien landouar winery director . vineyard certified organic 2013 .",,87,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Moya 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Moya,7
33753,33753,France,"one labels bonnet vineyard andré lurton , red follows approachable , fruity style wines . red berry fruits soft tannins make already drinkable .",,86,17.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Tour de Bonnet 2010  Bordeaux,Bordeaux-style Red Blend,Château Tour de Bonnet,7
34382,34382,France,"attractive white bordeaux , much better red estate . delicious ripe character pineapple , lime kiwi flavors final acidity .",,88,11.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Grand Jean 2010  Bordeaux Blanc,Bordeaux-style White Blend,Château Grand Jean,7
35053,35053,Spain,"'s shortage ripe aromas : leather , berries aged cheese . yet palate quite sharp , searing acidity sitting top red-berry flavors . unlimited aging potential , ever taste great ? remains seen .",Alba de Breton,86,72.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Breton 2004 Alba de Breton  (Rioja),Tempranillo Blend,Bodegas Breton,7
35314,35314,France,"tannins still dominant . seems light crisp never likely leave tannins behind . acidity shines strongly , giving attractive final freshness .",,85,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Costis 2012  Bordeaux,Bordeaux-style Red Blend,Château de Costis,7
35321,35321,France,"ripe smooth brings fruitiness vintage . enough structure gives shape , yielding pride place juicy fruits attractive berry flavors . drink .",,85,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Garrineau 2012  Bordeaux,Bordeaux-style Red Blend,Château Garrineau,7
35497,35497,France,soft almost without taste . acidity remains .,La Vache,82,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Maison Bouey 2014 La Vache Rosé (Bordeaux Rosé),Rosé,Maison Bouey,7
35510,35510,France,"bitter , caramel-flavored , tight peppery . lean character leaves sharp aftertaste .",Jean Faux,81,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Jean Faux 2014 Jean Faux Rosé (Bordeaux Rosé),Rosé,Château Jean Faux,7
35538,35538,France,ripe blackberry-flavored deliciously ready drink . soft tannins smooth texture right . acidity jammy aftertaste make attractive .,,87,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Vrai Caillou 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Vrai Caillou,7
36026,36026,France,"bold , fruity red berries ripe cherry flavors . good juiciness , soft tannins ready drink soon . bright , great acidity end .",Cuvée Tradition,88,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Lisennes 2011 Cuvée Tradition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Lisennes,7
36129,36129,France,"along slightly oxidative character , perfumed ripe yellow spice edge . already delicious drink .",,89,30.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Jean Faux 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Jean Faux,7
36190,36190,France,"perfumed , 's fresh bright strawberry flavors well delicate touch tannin . delicious drink .",,88,22.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Rossignol-Trapet 2011  Bourgogne,Pinot Noir,Domaine Rossignol-Trapet,7
36272,36272,France,"fresh ripe black currant fruits delicious hallmark . full , rich , juicy , core tannins oak foil freshness mouthfilling character .",,87,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Pezat 2006  Bordeaux Supérieur,Bordeaux-style Red Blend,Pezat,7
37143,37143,France,"merlot-dominated , light texture , fresh black currants stalky background . ready drink .",,85,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Exem 2013  Bordeaux,Bordeaux-style Red Blend,Exem,7
37721,37721,France,"bright juicy , fresh , red-fruited , ripe fragrant . tannic element almost afterthought .",,85,33.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Ricaud 2010  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Ricaud,7
38091,38091,France,"bright , ripe . sense lightness , attractive acidity black currant flavors . delicious , juicy ready drink another months .",,89,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Rauzan Despagne 2011  Bordeaux,Bordeaux-style Red Blend,Château Rauzan Despagne,7
38276,38276,France,"attractive , aromatic , full fruitiness soft tannins . strongly juicy element black currant fruits adding freshness . touch spice wood aging . drink enjoyable .",La Grande Dame du Château de Lavagnac,90,35.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Lavagnac 2011 La Grande Dame du Château de Lavagnac  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Lavagnac,7
38278,38278,France,"structured firm , ripe juicy . texture minerality , lending edge intensely youthful acidity . ages , elements integrate well , drink 2016 .",,90,22.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Clarière Laithwaite 2011  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Clarière Laithwaite,7
38391,38391,France,"soft , ready-to-drink black-currant fruitiness , lightest tannins . juicy , fresh acidity finishes attractive .",Cuvée Fashion,84,11.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,De Luze 2014 Cuvée Fashion  (Bordeaux),Bordeaux-style Red Blend,De Luze,7
38394,38394,France,"east bordeaux region , light juicy attractive , forward acidity gentlest tannins . fresh fruity , ready drink .",,84,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Caville 2014  Bordeaux,Bordeaux-style Red Blend,Château Caville,7
38836,38836,France,"right amount wood aging gives ripe great style . juicy blackberry fruits balance spice toast character , offering richness full , fruity character finished acidity .",Grande Réserve,88,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Haut Claribes 2012 Grande Réserve  (Bordeaux),Bordeaux-style Red Blend,Château Haut Claribes,7
39011,39011,France,"red-currant flavors shine light fresh . although tannins , crisp fruits acidity . drink 2018 .",Cuvée Tradition,85,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Lisennes 2014 Cuvée Tradition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château de Lisennes,7
39012,39012,France,"ripe smooth , balanced tannins , bright red acidity . fruity , rounded fresh aftertaste . easy , ready .",,85,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Fleur de Charme 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Fleur de Charme,7
39016,39016,France,dubois family soft fruity attractive blackberry fruits light tannins . drink generous 2018 .,Nectar des Bertrands,85,30.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Bertrands 2014 Nectar des Bertrands  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château les Bertrands,7
39022,39022,France,"bordeaux rosé , unusual 80 % cabernet franc . gives fine perfumed character light touch tannin . makes fresh attractive drinkable .",,85,11.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Monsieur Touton 2015 Rosé (Bordeaux Rosé),Rosé,Monsieur Touton,7
39357,39357,France,"crisp , tight full , lively apéritif style vignobles siozard . tangy texture gives great lift adds drinkability . drink .",,87,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Domaine du Claouset 2016 Rosé (Bordeaux Rosé),Rosé,Domaine du Claouset,7
39376,39376,France,"full right elements , juicy acidity black currant supporting layer tannins . weight , concentration delicious spice berry flavors . drink 2020 .",Tradition,91,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chantemerle 2015 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Chantemerle,7
39728,39728,France,"sichel family delivers ripe , tropical-fruit flavored full bodied also balanced . weight , apricot mango flavors right up-front . aftertaste continues rich theme , medley yellow fruits enough acidity balance .",Château Argadens,88,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Maison Sichel 2015 Château Argadens  (Bordeaux Blanc),Bordeaux-style White Blend,Maison Sichel,7
39770,39770,France,"2004 vintage certainly mature , light touch still attractive drink . mushroom spice lifted juicy acidity . dryness end shows ready drink .",Tradition,84,55.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Thuron 2004 Tradition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Thuron,7
39771,39771,France,"feels light soft . attractive red berry fruits , along acidity wood flavors , tannic structure hardly . 's enjoyable , lightweight drink 2016 .",Réserve,84,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Cheval Quancard 2012 Réserve  (Bordeaux),Bordeaux-style Red Blend,Cheval Quancard,7
39881,39881,France,"light , fresh , slightly grassy white flavor profile . 's soft , citrus twang , great drink apéritif , leaving soft , creamy aftertaste .",Sauvignon Blanc,84,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Caves Fleury 2006 Sauvignon Blanc  (Bordeaux Blanc),Bordeaux-style White Blend,Caves Fleury,7
39895,39895,Italy,'s light elegant soave highlighted pretty mineral notes tighter aromas peach citrus . fresh crispness keeps palate clean ready next delicious sip .,Campo le Calle,87,16.0,Veneto,Soave,,,,Latium di Morini 2010 Campo le Calle  (Soave),Garganega,Latium di Morini,7
40227,40227,France,red cherries jelly fruits highlight ripe soft . hint acidity puts sweetness attractive relief .,,85,25.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Bouchard Père & Fils 2006  Bourgogne,Pinot Noir,Bouchard Père & Fils,7
40965,40965,France,"delicately perfumed bright red-fruit aromas , light , fruity , forward ready drink . acidity cuts palate soft tannins linger finish .",,86,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Louis Chavy 2011  Bourgogne,Pinot Noir,Louis Chavy,7
41007,41007,France,"layer tannins verges much . saved ripe cuts give warm , red currant berry freshness . acidity well balance needs months age . drink 2016 .",,86,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Ballan-Larquette 2013  Bordeaux,Bordeaux-style Red Blend,Château Ballan-Larquette,7
41020,41020,France,"potential , ripe berry fruits soft tannins already well integrated . dense , showing structure broaden ages . drink juicy , fruity vignobles dulon 2016 .",,86,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Grand Jean 2013  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Grand Jean,7
41288,41288,France,"lightly herbaceous , soft , open , easy summer drinking . attractive grapefruit , green apple orange zest mix easily together .",Sauvignon Blanc,86,,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Bertinerie 2009 Sauvignon Blanc  (Côtes de Bordeaux),Sauvignon Blanc,Château Bertinerie,7
41289,41289,France,"attractively fruity , plenty red berry black cherry flavors . along , tannins spice round texture , giving final velvet feel .",,86,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Fontenille 2008  Bordeaux,Bordeaux-style Red Blend,Château de Fontenille,7
41549,41549,France,"ripe fruity , delicious red berry flavors , attractive . also firm tannins built aging , giving structure juicy . drink 2019 .",,88,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Crusquet Sabourin 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Crusquet Sabourin,7
41555,41555,France,"crisp attractive spice almond flavors . go acidity , lemon apple notes give balanced , complex . drink mid-2018 .",,88,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Dubraud 2016  Blaye Côtes de Bordeaux,Bordeaux-style White Blend,Château Dubraud,7
42375,42375,France,"ripe juicy , smooth , simple ready drink . juicy black currant fruits polished wood aging .",,83,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Beauregard-Ducourt 2011  Bordeaux,Bordeaux-style Red Blend,Château de Beauregard-Ducourt,7
42500,42500,France,"lightly perfumed , soft warm strawberry flavors . acidity texture play supporting role ripe , light-bodied .",,85,17.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Manuel Olivier 2010  Bourgogne,Pinot Noir,Manuel Olivier,7
42508,42508,France,"light , perfumed soft tannins bitter cherry fruits . earthy edge , brisk acidity , 's easy texture . 's ready drink .",Le Clé Saint-Pierre,85,17.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Mommessin 2011 Le Clé Saint-Pierre  (Bourgogne),Pinot Noir,Mommessin,7
42798,42798,France,"delicious , ripe packed apricot , apple pear fruits . tangy freshly fruity . bright , rich continues right ready drink .",Made From Organically Grown Grapes,90,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Les Hauts de Lagarde 2015 Made From Organically Grown Grapes  (Bordeaux Blanc),Bordeaux-style White Blend,Les Hauts de Lagarde,7
44004,44004,France,"92-94 barrel sample . soft , ripe , pineapple mango flavors . exotic , powerful , extreme freshness , touched honey .",Le Pavillon Blanc du Château Margaux Barrel sample,93,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Margaux 2009 Le Pavillon Blanc du Château Margaux Barrel sample  (Bordeaux Blanc),Bordeaux-style White Blend,Château Margaux,7
44015,44015,France,"attractively ripe , dense texture 's full red fruits soft tannins . richness , delicious ready drink .",Domaine des Perdrix,87,35.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaines Devillard 2009 Domaine des Perdrix  (Bourgogne),Pinot Noir,Domaines Devillard,7
44071,44071,France,"good density . spice dark tannins , wood integrated maturing black fruits . tannins still firm , decant drinking .",,86,,Bordeaux,Premieres Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cabredon 2004  Premieres Côtes de Bordeaux,Bordeaux-style Red Blend,Château Cabredon,7
44868,44868,France,"maison ginestet crisp , green . light bright , bursts acidity perfumed fruitiness . drink .",Le Bordeaux de Larrivet Haut-Brion Blanc,86,20.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Larrivet Haut-Brion 2016 Le Bordeaux de Larrivet Haut-Brion Blanc  (Bordeaux Blanc),Bordeaux-style White Blend,Château Larrivet Haut-Brion,7
44908,44908,France,"alcohol vintage along tannins juicy black-currant fruitiness . lightly perfumed , 's still dry firm texture . develop although ready drink .",,85,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de l'Abbaye de Saint-Ferme 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de l'Abbaye de Saint-Ferme,7
45203,45203,France,"berry fruits soft tannins mark . green pepper edge , allied high acidity . drink within two years .",,84,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Grand Rolland 2008  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Grand Rolland,7
46576,46576,France,"soft full red fruits , simple , forward immediately drinkable , gentle tannins light acidity . complications , fruitiness .",Réserve,84,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Nuiton-Beaunoy 2012 Réserve  (Bourgogne),Pinot Noir,Nuiton-Beaunoy,7
46948,46948,France,"soft , fruity comfortable tannins bold black fruits . smoothly textured hint dryness . maturing well , attractive ready 2017 .",,88,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Clarendelle 2012  Bordeaux,Bordeaux-style Red Blend,Clarendelle,7
47023,47023,France,"full , ripe , tannins already well integrated red fruits . 's rich full , packed delicious ripeness . pleasure next months , also age well 3–4 years .",,88,19.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Domaine de Courteillac 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,Domaine de Courteillac,7
