,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
26730,26730,France,"dourthe 's 100 % sauvignon blanc lively crisp—a light , bright . strong citrus flavors , lemon tangerine , touched spice , balanced fruity . texture gives herbal edge attractive refreshing .",La Grande Cuvée,88,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Dourthe 2015 La Grande Cuvée  (Bordeaux Blanc),Bordeaux-style White Blend,Dourthe,9
27091,27091,France,"light , fresh , flavors crushed strawberries . sweetness , softness , rounded aftertaste . screwcap .",,84,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Michel Picard 2006  Bourgogne,Pinot Noir,Michel Picard,9
27142,27142,France,", northern limits burgundy , small village producing sauvignon blanc curiosity , name suggests . ripe , tropical crisp green plum-flavored tightly textured ready drink .",Curiosité de Bourgogne,87,20.0,Burgundy,Saint-Bris,,Roger Voss,@vossroger,Domaine Céline et Frédéric Gueguen 2014 Curiosité de Bourgogne  (Saint-Bris),Sauvignon Blanc,Domaine Céline et Frédéric Gueguen,9
27202,27202,France,"soft , light fruitiness earthy flavors typical pinot noir . tannic element gives dry core simple , fruity . drink .",,83,28.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2012  Bourgogne,Pinot Noir,Jean-Luc and Paul Aegerter,9
27671,27671,Spain,"rooty mildly sweet nose , tight zesty mouth , crisp red-fruit flavors citrusy snap . feels entirely lean crisp , even bit tangy . sometimes fresh , basic rioja place .",Old Vines,86,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Carlos Serres 2008 Old Vines  (Rioja),Tempranillo,Carlos Serres,9
27997,27997,France,"produced two members one burgundy 's grand families , fruity soft . lightly toasty flavors , 's smooth creamy , lit lime-like acidity . although young , 's likely develop quickly . drink mid 2017 .",La Vacherotte,86,28.0,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Domaine Guy & Yan Dufouleur 2015 La Vacherotte  (Bourgogne Hautes Côtes de Nuits),Chardonnay,Domaine Guy & Yan Dufouleur,9
28519,28519,France,caramel ripe red fruits show weight . freshness warm plum flavors along ripe accents spice pepper . end tangy acidity . bordeaux clairet lies rosé red color taste .,,87,,Bordeaux,Bordeaux Clairet,,Roger Voss,@vossroger,Château Queyssard 2014  Bordeaux Clairet,Bordeaux-style Red Blend,Château Queyssard,9
28524,28524,France,"'s color already passed young fruity stage , hinting aging 's apparent palate . bright fruits diminished , leaving round hinting wood aging . drunk .",Grand Baron,85,17.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Baronnerie 2010 Grand Baron  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château la Baronnerie,9
28665,28665,France,"plenty citrus flavors , fruity also tight mineral textured . stage , acidity , needs age months . drink late 2017 .",,85,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Parenchère 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Parenchère,9
28667,28667,France,"tight young . crisp citrus acidity matures , giving bright , lively , refreshing drink right food .",,85,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Pierrail 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Pierrail,9
28668,28668,France,"pale-colored crisp , tight red-currant , light lively . drink simple , attractive .",,85,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Vermont 2016 Rosé (Bordeaux Rosé),Rosé,Château Vermont,9
28677,28677,France,"showing ripeness vintage , smooth , lightly textured , plenty yellow citrus fruits . needs months , drink late 2017 .",,84,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Costis 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Costis,9
28816,28816,France,"fresh floral , soft ripe . lemon lime flavors tempered apricots pears , offers delicious salad flavors . aftertaste rich juicy .",,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Briot 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Briot,9
28926,28926,Spain,"reduced green nose , overriding beet juice . thick almost cloying , jammy , stewy , stemmy set flavors finish herbal green . darkness weight little ; 50 % tempranillo 50 % garnacha .",Coupage,82,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas y Viñedos Noe 2009 Coupage  (Rioja),Tempranillo-Garnacha,Bodegas y Viñedos Noe,9
28988,28988,France,"fruity red berry flavors fresh acidity . crisp , light ready drink , attractive smoky aftertaste .",Prestige,84,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lauduc 2013 Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Lauduc,9
29003,29003,France,"caramel flavor ripe red fruits give organic malbec ( 60 % ) merlot ( 40 % ) weight . pink color , ripe crushed strawberry flavors light acidity end . drink .",,84,16.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château de la Vieille Tour 2014 Rosé (Bordeaux Rosé),Rosé,Château de la Vieille Tour,9
29427,29427,France,"60-40 sauvignon blanc sauvignon gris tightly textured hints minerality well citrus grapefruit . crisp , bright mouth packed attractive final acidity . estate home bordeaux producer nicolas thienpont .",,88,18.0,Bordeaux,Francs Côtes de Bordeaux,,Roger Voss,@vossroger,Château Puygueraud 2015  Francs Côtes de Bordeaux,Bordeaux-style White Blend,Château Puygueraud,9
29550,29550,France,"attractively simple , fruity pinot noir . ripe wild strawberry red plum flavors , spiced gamy edge . light structure , aging .",,84,12.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Manuel Olivier 2009  Bourgogne,Pinot Noir,Manuel Olivier,9
29640,29640,France,"full-bodied , mouth-filling mousse , crisp acidity , also ripe green apple ripe , mineral chardonnay character . fruity , smooth creamy , edge yeastiness finish .",Brut,88,,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Jean-Baptiste Thibaut NV Brut  (Crémant de Bourgogne),Chardonnay,Jean-Baptiste Thibaut,9
30249,30249,France,"herbaceous sauvignon , crisp fresh pink grapefruit lemon grass flavors top bright squeeze lime . final touch pear juice acidity .",,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château La Rose du Pin 2009  Bordeaux Blanc,Bordeaux-style White Blend,Château La Rose du Pin,9
30305,30305,France,"pale orange-pink color , fruity light . coveys bright , fresh character refreshing crisp . drink .",,85,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château la France 2014 Rosé (Bordeaux Rosé),Rosé,Château la France,9
30306,30306,France,"delicious , fruity full acidity crisp . light , bright dominated green citrus fruits , ready drink .",,85,11.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Vircoulon 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Vircoulon,9
30332,30332,France,"crisp , intensely fruity . full red berries fresh acidity , dry tangy orange-peel character , light minerality touch caramel . ready drink .",La Fleur d'Amélie,85,15.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château de Sours 2014 La Fleur d'Amélie Rosé (Bordeaux Rosé),Rosé,Château de Sours,9
30658,30658,France,"simple , fruity chardonnay , ripe pear flavors lacing lime . round , warm , soft , ready drink months .",Les Murelles,85,14.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Roux Père et Fils 2010 Les Murelles  (Bourgogne),Chardonnay,Roux Père et Fils,9
31095,31095,France,"nose earthy , grassy aromas touched flint . palate offers herbal flavors fleshy green plums , still earthy edge . ready drink , structure gives finishing weight .",Premius Sauvignon Blanc,86,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Yvon Mau 2006 Premius Sauvignon Blanc  (Bordeaux Blanc),Sauvignon Blanc,Yvon Mau,9
31118,31118,France,"balanced fruity , crisp soft tannins . bright black-currant , acidity , touch spice , ready drink .",,85,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Haut Mouleyre 2015  Bordeaux,Bordeaux-style Red Blend,Château Haut Mouleyre,9
31351,31351,France,"egarade means “ mysterious evening stroll , ” according producer . perhaps idea lose track time . chardonnay pinot noir , rich full-bodied good weight white green fruits final nervy texture acidity .",Egarade Brut,92,26.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre 2005 Egarade Brut  (Crémant de Bourgogne),Champagne Blend,Bailly-Lapierre,9
32169,32169,France,"tight herbaceous , nervy , crisp full lemon lime juice cut orange zest . floral full acidity , leaves mineral , steely aftertaste .",La Grande Cuvée,86,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Dourthe 2013 La Grande Cuvée  (Bordeaux Blanc),Sauvignon Blanc,Dourthe,9
32183,32183,France,"light orange-pink colored , poised , bright fruity . raspberries dominate , giving fresh character well bringing great fruitiness .",,86,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Domaine du Claouset 2014 Rosé (Bordeaux Rosé),Rosé,Domaine du Claouset,9
32356,32356,France,"caves de rauzan ripe , strongly floral aromatic character . also good acidity richness . cusp delicious , wait late summer 2017 .",,89,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Augey 2016  Bordeaux Blanc,Bordeaux-style White Blend,Augey,9
32562,32562,France,"producer , based chablis , vines nearby saint-bris , source . soft , ripe red-currant tang spice minerality . 's attractive , ready drink .",,86,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Gueguen 2016  Bourgogne,Rosé,Domaine Gueguen,9
32657,32657,France,"lemony herbaceous , attractive 50-50 sauvignon blanc sémillon combines crisp , grapefruit character creamy layer broadens without losing freshness .",,87,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Tanesse 2009  Bordeaux Blanc,Bordeaux-style White Blend,Château Tanesse,9
32976,32976,France,", red berries currants burst glass . balanced apple citrus acidity give delicious refreshing acidity . drink .",Château Lauduc Classic,90,15.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Vignobles Grandeau 2015 Château Lauduc Classic Rosé (Bordeaux Rosé),Rosé,Vignobles Grandeau,9
32989,32989,France,"aged year lees , rich , tangy refreshingly crisp . blanc de blancs , strongly mineral character adds tight character texture . age months bottle , drink late 2016 .",Brut Nature,90,26.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Château de Lavernette NV Brut Nature  (Crémant de Bourgogne),Chardonnay,Château de Lavernette,9
34064,34064,France,attractively perfumed ripe hints crisp acidity also . 's fresh potential richness . ripe pink grapefruit tangy acidity balanced warmer flavors pear quince . drink late 2015 .,,88,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château la Croix de Roche 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château la Croix de Roche,9
34888,34888,France,"intensely grassy , herby sauvignon blanc ( 100 % ) vividly fresh , upfront new world character . grapefruit , green berries , lime juice white currants come together . delicious .",La Grande Cuvée,87,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Dourthe 2007 La Grande Cuvée  (Bordeaux Blanc),Sauvignon Blanc,Dourthe,9
35290,35290,France,"young herbaceous , lemon , peach tight acidity give fresh , fruity feel . 's lively , ready drink .",Grand Palais,84,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Yvon Mau 2012 Grand Palais  (Bordeaux Blanc),Sauvignon Blanc,Yvon Mau,9
35491,35491,France,"light juicy , cool , bell pepper-flavored intense acidity . little way tannin , 's , crisp lean .",Château Pierrouselle,83,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Ginestet 2013 Château Pierrouselle  (Bordeaux),Bordeaux-style Red Blend,Ginestet,9
35492,35492,France,"bright , pink-colored full caramel vanilla flavors give fat , dull character taste . dry , touched bitter almonds sharp aftertaste acidity .",,83,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Les Hauts de Lagarde 2014 Rosé (Bordeaux Rosé),Rosé,Les Hauts de Lagarde,9
35494,35494,France,"pale color , memories fruitiness rather . neutral , soft acidity end dull .",,82,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Au Grand Paris 2014 Rosé (Bordeaux Rosé),Rosé,Château Au Grand Paris,9
35502,35502,France,"tight sharp , herbaceous strongly citrus character . aftertaste spice .",Perles,82,28.0,Bordeaux,Crémant de Bordeaux,,Roger Voss,@vossroger,Château de Piote 2012 Perles  (Crémant de Bordeaux),Sparkling Blend,Château de Piote,9
35503,35503,France,"deep pink color , caramel-flavored , heavy . fat , full bitter end .",,82,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Queyssard 2014 Rosé (Bordeaux Rosé),Rosé,Château Queyssard,9
35504,35504,France,"ripe fat , caramel vanilla flavors much . bitter character lacks charm . aftertaste fresh , still bitter .",Les Hauts de Massonne du Château Pilet,82,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Pilet 2014 Les Hauts de Massonne du Château Pilet Rosé (Bordeaux Rosé),Rosé,Château Pilet,9
36126,36126,France,"lively , balanced . delicious , crisp red-currant good acidity , adds light touch pepper extra interest . food , structured aftertaste . drink .",Augey,89,13.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Caves de Rauzan 2016 Augey Rosé (Bordeaux Rosé),Rosé,Caves de Rauzan,9
36797,36797,France,"bright , citrus flavored thart crisp fruity . wonderful shock acidity brings freshness herbaceous sauvignon blanc flavors . drink .",L'Orangerie de Carignan,85,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Carignan 2012 L'Orangerie de Carignan  (Bordeaux Blanc),Bordeaux-style White Blend,Château Carignan,9
36911,36911,France,"tight tangy strong mineral edge . ripe feel , full spice rich pears . concentrated better 2017 .",Trois Moulins,88,,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Lacaussade Saint-Martin 2015 Trois Moulins  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Château Lacaussade Saint-Martin,9
37683,37683,France,"structure goes red berry fruits light , crisp . tendency tight texture lean tannins . ready drink .",Le Renard,84,22.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaines Devillard 2009 Le Renard  (Bourgogne),Pinot Noir,Domaines Devillard,9
37722,37722,France,"high acidity black currant-flavored . light fruity , cool feel taut texture .",,85,17.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Lamothe 2010  Côtes de Bordeaux,Bordeaux-style Red Blend,Château Lamothe,9
37798,37798,France,"tight packed acidity , fruity dominated herbaceous sauvignon flavors need soften . seems one-dimensional , herbaceous citrus .",Mission Saint-Vincent,85,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Producta Vignobles 2014 Mission Saint-Vincent  (Bordeaux Blanc),Bordeaux-style White Blend,Producta Vignobles,9
37806,37806,France,"crisp tangy , acidity , red currant refreshing , bright aftertaste . 's lively palate , right summer food .",,85,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Pilet 2014 Rosé (Bordeaux Rosé),Rosé,Château Pilet,9
37807,37807,France,"crisp fruity , offers bright intense acidity . light , tangy texture bright , poised aftertaste . drink .",,85,17.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Timberlay 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Timberlay,9
37808,37808,France,"ripe almost dry , ripe cherry character , rich mouth full texture . aftertaste brings spice tannins . bordeaux clairet lies rosé red color taste .",,85,17.0,Bordeaux,Bordeaux Clairet,,Roger Voss,@vossroger,Château Timberlay 2014  Bordeaux Clairet,Bordeaux-style Red Blend,Château Timberlay,9
37818,37818,France,"totally acidic crisp shockingly tart . overtaken acidity gives fresh , tangy character .",,84,,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château de Lardiley 2014 Rosé (Bordeaux Rosé),Rosé,Château de Lardiley,9
37819,37819,France,"herbaceous , crisp lively . tangy acidity envelops citrus green apple flavors , aftertaste tight , steely acidity .",,84,14.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château des Antonins 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château des Antonins,9
37820,37820,France,"pink could taste , . hand-picked 100 % cabernet franc , bright red berries . soft touches caramel , delivers good acidity end .",,84,20.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Roquefort 2014 Rosé (Bordeaux Rosé),Rosé,Château Roquefort,9
37985,37985,France,"maturity , rich , full-bodied . crisp fruitiness tempered toasty , yeasty character adds complexity . good depth , spice steely minerality coming together . drink .",Egarade Brut,92,26.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre 2012 Egarade Brut  (Crémant de Bourgogne),Champagne Blend,Bailly-Lapierre,9
38259,38259,France,"mottet family 44 % sémillon , 46 % sauvignon blanc 10 % sauvignon gris . soft , rounded perfumed , full fragrant . acidity right smooth texture green-plum flavored fruits . background tightly coiled minerality zesty lemon flavors .",,89,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château la France 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château la France,9
38339,38339,France,"ripe soft , fruity refreshing lemon apple flavors . rich texture balanced good acidity—unsurprising since grapes grow near white vineyards meursault puligny-montrachet .",,87,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Maison Champy 2015  Bourgogne,Chardonnay,Maison Champy,9
38397,38397,France,"white bordeaux , hugely rich ripe . spice toast , wood-aging muscadelle added extra complexity . alcohol gives peppery character less attractive also removing freshness . consider curiosity .",,84,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Bel 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château de Bel,9
38477,38477,France,"lively , fruity simple character full grapefruit lemon crispness . softly textured , final bite lemon zest tight acidity .",,85,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Seguin 2012  Bordeaux Blanc,Sauvignon Blanc,Château Seguin,9
38494,38494,France,"light , fruity fragrant , attractive , crisp highlights red-berry fruits soft acidity . 's drink .",Cuvée Prestige,85,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Frédignac 2011 Cuvée Prestige  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Frédignac,9
39118,39118,France,"bright fruity , apple crisp green-fruit-flavored . hint maturity come , giving light toastiness remains crisp refreshing . drink .",Réserve Brut,89,23.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre NV Réserve Brut  (Crémant de Bourgogne),Sparkling Blend,Bailly-Lapierre,9
39166,39166,France,"refreshing , crisp owners château de fuissé , delicious acidity along lemon yeast flavors . tangy , mineral character brings elegant texture . ready drink .",Vincent Brut,88,20.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Vincent NV Vincent Brut  (Crémant de Bourgogne),Chardonnay,Vincent,9
39170,39170,France,"ripe fruity , soft texture . northern burgundy region saint-bris , conveys attractive cool feel , emphasizing apples , lemon fresh , crisp aftertaste . drink .",Paul Delane Brut Réserve,88,23.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre NV Paul Delane Brut Réserve  (Crémant de Bourgogne),Sparkling Blend,Bailly-Lapierre,9
39352,39352,France,"owner michel dietrich takes vegan route animal derivatives fining . taut tight , steely texture needs soften . , muted herbal edge nervy texture . drink late 2017 .",,87,16.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Haut-Rian 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Haut-Rian,9
39354,39354,France,"balanced crisply fruity , refreshing lively acidity tangy texture brings minerality . drink .",,87,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Sainte Marie 2016 Rosé (Bordeaux Rosé),Rosé,Château Sainte Marie,9
39762,39762,France,soft light pinot noir attractive strawberry acidity cherry flavors . earthier backdrop balances hint tannin .,,84,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Jaboulet-Vercherre 2010  Bourgogne,Pinot Noir,Jaboulet-Vercherre,9
39766,39766,France,"herbaceous , catty , packed gooseberry grapefruit flavors . crisp , fresh tight texture . needs months lose shocking acidity .",,84,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Petite Sirène 2013  Bordeaux Blanc,Bordeaux-style White Blend,Petite Sirène,9
39853,39853,France,"includes aligoté along traditional champagne grapes , lively bright . fresh apples soft aftertaste make easy drink lit final acidity .",Brut,87,20.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Cave de Bissey NV Brut  (Crémant de Bourgogne),Sparkling Blend,Cave de Bissey,9
40785,40785,France,100 % malbec hervè lhuillier 's young 2.5-acre parcel spicy ripe reflects warmth vintage . great tannins bold fruitiness well blended good potential . drink 2019 .,La Viminière,90,32.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Fleur Haut Gaussens 2015 La Viminière  (Bordeaux Supérieur),Malbec,Château Fleur Haut Gaussens,9
40878,40878,France,orange-pink color palate packed red fruits . lightly tannic strawberry aftertaste .,,84,13.0,Bordeaux,Bordeaux Clairet,,Roger Voss,@vossroger,Château Maison Noble 2015 Red (Bordeaux Clairet),Bordeaux-style Red Blend,Château Maison Noble,9
40922,40922,France,"finely , bringing really concentrated herbaceous flavors , almost new zealand intensity . fresh , green , grassy , ready drink .",,90,18.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Reynon 2007  Bordeaux Blanc,Bordeaux-style White Blend,Château Reynon,9
41383,41383,France,"65 % sauvignon blanc 35 % sémillon , crisp fruity attractive acidity lemon flavors given time soften . touch barrel aging , really fruitiness . drink .",,86,18.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Birot 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château de Birot,9
41444,41444,France,"soft creamy , attractive burst freshness apple citrus flavors . lightly textured fruity , ready drink .",,86,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2014  Bourgogne,Chardonnay,Jean-Luc and Paul Aegerter,9
41473,41473,France,"black cherries chocolate combine palate , 's also certain weediness aromas . approximately 60 % merlot , 40 % cabernet sauvignon finishes strong , tart dose chocolate .",Reserve de Malesan,87,15.0,Bordeaux,Bordeaux,,,,Malesan 1999 Reserve de Malesan  (Bordeaux),Bordeaux-style Red Blend,Malesan,9
42061,42061,France,"fresh well ripe , layers toast , creamy pear red apple flavors . attractively spicy , ready drink .",,84,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Barton & Guestier 2009  Bordeaux Blanc,Bordeaux-style White Blend,Barton & Guestier,9
42303,42303,France,"soft red fruits dominate lightly structured . juicy pinot noir , fruity raspberry red-currant flavors . dryness core adds shape . ready drink .",,86,14.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Patriarche Père et Fils 2014  Bourgogne,Pinot Noir,Patriarche Père et Fils,9
42361,42361,France,"tightly herbaceous , light crisp citrus gooseberries , tangy lemon zest texture . drink .",,84,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Rousset-Caillau 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Rousset-Caillau,9
42369,42369,France,juicy spicy flavors give layers ginger . blackberries dominant spice adds bite almost exotic .,,83,17.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Crusquet Sabourin 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Crusquet Sabourin,9
43056,43056,France,"textured yet full bodied , rich small 17-acre estate . toast note shows strongly , 's still balance , resulting yeast croissant flavors well tropical fruits . aging next 2–3 years .",Cuvée Passion,90,30.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Tour de Mirambeau 2010 Cuvée Passion  (Bordeaux Blanc),Bordeaux-style White Blend,Château Tour de Mirambeau,9
43453,43453,France,fresh red berry flavors crisp acidity give light almost dry attractive crisp quality . squeeze lemon adds freshness .,Réserve,87,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Briot 2013 Réserve Rosé (Bordeaux Rosé),Rosé,Château Briot,9
43827,43827,France,"sauvignon blanc totally herbaceous much young drink . fruity , packed citrus floral , 's juicy , crisp needs 2016 calm round .",,85,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Loumelat 2013  Bordeaux Blanc,Sauvignon Blanc,Château Loumelat,9
43951,43951,France,"crispness aligoté well expressed fruity , citrus sliced apple flavored . bright , mineral texture along weight aging lees bottling . 's ready drink although soften round 2015 .",Vieilles Vignes,88,19.0,Burgundy,Bourgogne Aligoté,,Roger Voss,@vossroger,Manuel Olivier 2012 Vieilles Vignes  (Bourgogne Aligoté),Aligoté,Manuel Olivier,9
43955,43955,France,"full-bodied ripe , offers fruitiness filled wood aging . 's good expression chardonnay southern burgundy , ripe yellow fruits citrus juicy-toasty aftertaste . drink .",JJ Bourgogne Blanc,87,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Vincent 2012 JJ Bourgogne Blanc  (Bourgogne),Chardonnay,Vincent,9
44860,44860,France,"light bright , offers plenty herbal lifted crisp acidity . refreshing , lively ready drink .",,84,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Haut Mondain 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Haut Mondain,9
44861,44861,France,"candy-pink-colored offers candy-pink-colored flavors . conveys caramel much , although acidity tangy aftertaste .",,84,11.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Lamothe-Vincent 2016 Rosé (Bordeaux Rosé),Rosé,Château Lamothe-Vincent,9
44866,44866,France,"spicy , fruity packed herbal lemon flavors . soon refreshing , lively swathes acidity . drink late summer 2017 .",,86,20.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Bonhoste 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Bonhoste,9
44867,44867,France,"warm , ripe hints yellow fruits well crisper acidity . poised herbal riper flavors , 's ready drink .",,86,17.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château La Rame 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château La Rame,9
44869,44869,France,"light bright , perfumed . present acidity underpinned spice , red-currant fruits tangy , tangerine aftertaste . drink .",,86,15.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château le Grand Verdus 2016 Rosé (Bordeaux Rosé),Rosé,Château le Grand Verdus,9
44870,44870,France,"pascal sirat named father son . bright fruity , already deliciously light , refreshing bright . acidity jumps glass , giving crisp , fresh character . aftertaste taut tense . drink .",Blanc de Fernand,86,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Panchille 2016 Blanc de Fernand  (Bordeaux Blanc),Bordeaux-style White Blend,Château Panchille,9
44887,44887,France,"ripe bordeaux year , sauvignon blanc goes towards tropical yellow fruits , making ripe also light crisp . refreshing , rounded ready drink .",Château les Jouberts Cuvée Prestige,86,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Les Vignerons de Tutiac 2015 Château les Jouberts Cuvée Prestige  (Blaye Côtes de Bordeaux),Sauvignon Blanc,Les Vignerons de Tutiac,9
44895,44895,France,attractively crisp packed red berry fruits light lively . offers plenty acidity along touch pepper cinnamon . drink .,,86,17.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Haut Mouleyre 2016 Rosé (Bordeaux Rosé),Rosé,Château Haut Mouleyre,9
45309,45309,France,"round generous , pair equally rich red , full ripely fruity . soft , creamy texture underlines broad fruitiness . apple melon softening filling give delicious , ready-to-drink .",,88,25.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Maison Jessiaume 2015  Bourgogne,Chardonnay,Maison Jessiaume,9
